symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
BRUN,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2090646/000149315226025672/0001493152-26-025672-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2090646/000149315226025672/form8-k.htm,True,
BRUN,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2090646/000149315226025672/0001493152-26-025672-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/2090646/000149315226025672/ex10-1.htm,False,
None,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2118032/000119312526245567/0001193125-26-245567-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2118032/000119312526245567/d910773d8k.htm,False,
None,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2118032/000119312526245567/0001193125-26-245567-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/2118032/000119312526245567/d910773dex991.htm,False,
THCB,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/0000947871-26-000585-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/ss6384648_8k.htm,True,
THCBU,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/0000947871-26-000585-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/ss6384648_8k.htm,True,
THCBW,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/0000947871-26-000585-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/ss6384648_8k.htm,True,
MVST,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/0000947871-26-000585-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/ss6384648_8k.htm,True,
MVSTW,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/0000947871-26-000585-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1760689/000094787126000585/ss6384648_8k.htm,True,
PDM,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1042776/000119312526245564/0001193125-26-245564-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1042776/000119312526245564/d59501d8k.htm,True,
PDM,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1042776/000119312526245564/0001193125-26-245564-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1042776/000119312526245564/d59501dex101.htm,True,
CUBI-PF,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1488813/000148881326000073/0001488813-26-000073-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1488813/000148881326000073/cubi-20260526.htm,False,
CUBI,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1488813/000148881326000073/0001488813-26-000073-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1488813/000148881326000073/cubi-20260526.htm,False,
CUBI-PE,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1488813/000148881326000073/0001488813-26-000073-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1488813/000148881326000073/cubi-20260526.htm,False,
CUBB,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1488813/000148881326000073/0001488813-26-000073-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1488813/000148881326000073/cubi-20260526.htm,False,
QLGN,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1460702/000149315226025670/0001493152-26-025670-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1460702/000149315226025670/form8-k.htm,False,
QLGN,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1460702/000149315226025670/0001493152-26-025670-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1460702/000149315226025670/ex10-1.htm,False,
RTTR,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1460702/000149315226025670/0001493152-26-025670-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1460702/000149315226025670/form8-k.htm,False,
RTTR,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1460702/000149315226025670/0001493152-26-025670-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1460702/000149315226025670/ex10-1.htm,False,
CAL,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/14707/000001470726000070/0000014707-26-000070-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/14707/000001470726000070/cal-20260528x8k.htm,False,
SNGX,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/812796/000110465926067649/0001104659-26-067649-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/812796/000110465926067649/sngx-20260528x8k.htm,False,
SNGXW,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/812796/000110465926067649/0001104659-26-067649-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/812796/000110465926067649/sngx-20260528x8k.htm,False,
THWWW,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1712189/000110465926067647/0001104659-26-067647-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1712189/000110465926067647/tm2615480d2_8k.htm,False,
THWWW,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1712189/000110465926067647/0001104659-26-067647-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1712189/000110465926067647/tm2615480d2_ex99-1.htm,False,
TH,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1712189/000110465926067647/0001104659-26-067647-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1712189/000110465926067647/tm2615480d2_8k.htm,False,
TH,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1712189/000110465926067647/0001104659-26-067647-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1712189/000110465926067647/tm2615480d2_ex99-1.htm,False,
VSTD,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1898604/000149315226025663/0001493152-26-025663-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1898604/000149315226025663/form8-k.htm,True,
VSTD,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1898604/000149315226025663/0001493152-26-025663-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1898604/000149315226025663/ex10-1.htm,True,
YOSH,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1898604/000149315226025663/0001493152-26-025663-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1898604/000149315226025663/form8-k.htm,True,
YOSH,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1898604/000149315226025663/0001493152-26-025663-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1898604/000149315226025663/ex10-1.htm,True,
KINZ,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/0001829126-26-005752-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/cxappinc_8k.htm,False,
KINZU,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/0001829126-26-005752-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/cxappinc_8k.htm,False,
CXAI,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/0001829126-26-005752-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/cxappinc_8k.htm,False,
KINZW,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/0001829126-26-005752-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/cxappinc_8k.htm,False,
CXAIW,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/0001829126-26-005752-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1820875/000182912626005752/cxappinc_8k.htm,False,
OCFC,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1004702/000100470226000061/0001004702-26-000061-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1004702/000100470226000061/ocfc-20260528.htm,False,
OCFCP,2026-05-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1004702/000100470226000061/0001004702-26-000061-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1004702/000100470226000061/ocfc-20260528.htm,False,
