symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
TGL,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1905956/000121390026091317/0001213900-26-091317-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1905956/000121390026091317/ea0302581-8k_treasure.htm,True,
TGL,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1905956/000121390026091317/0001213900-26-091317-index.htm,EX-10.1,"SOFTWARE ENHANCEMENT AGREEMENT, DATED AUGUST 17, 2026, BETWEEN TREASURE GLOBAL I",https://www.sec.gov/Archives/edgar/data/1905956/000121390026091317/ea030258101ex10-1.htm,False,
TGL,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1905956/000121390026091317/0001213900-26-091317-index.htm,EX-10.2,"MUTUAL TERMINATION AGREEMENT, DATED AUGUST 17, 2026, BETWEEN TADAA TECHNOLOGIES",https://www.sec.gov/Archives/edgar/data/1905956/000121390026091317/ea030258101ex10-2.htm,False,
None,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2063009/000153949726002300/0001539497-26-002300-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2063009/000153949726002300/n6069_x10-8k.htm,False,
None,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2063009/000153949726002300/0001539497-26-002300-index.htm,EX-99.1,BMO MORTGAGE LOAN PURCHASE AGREEMENT,https://www.sec.gov/Archives/edgar/data/2063009/000153949726002300/exh99_1-bmomlpa.htm,False,
ANSC,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1854149/000119312526355695/0001193125-26-355695-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1854149/000119312526355695/ansc-20260812.htm,False,
ANSCU,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1854149/000119312526355695/0001193125-26-355695-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1854149/000119312526355695/ansc-20260812.htm,False,
ANSCW,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1854149/000119312526355695/0001193125-26-355695-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1854149/000119312526355695/ansc-20260812.htm,False,
LPBBU,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/0001213900-26-091307-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/ea0302052-8k425_launch.htm,True,
LPBBU,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/0001213900-26-091307-index.htm,EX-10.1,"WORKING CAPITAL NOTE DATED AS OF AUGUST 17, 2026 BY AND BETWEEN THE SPONSOR AND",https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/ea030205201ex10-1.htm,True,
LPBBW,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/0001213900-26-091307-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/ea0302052-8k425_launch.htm,True,
LPBBW,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/0001213900-26-091307-index.htm,EX-10.1,"WORKING CAPITAL NOTE DATED AS OF AUGUST 17, 2026 BY AND BETWEEN THE SPONSOR AND",https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/ea030205201ex10-1.htm,True,
LPBB,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/0001213900-26-091307-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/ea0302052-8k425_launch.htm,True,
LPBB,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/0001213900-26-091307-index.htm,EX-10.1,"WORKING CAPITAL NOTE DATED AS OF AUGUST 17, 2026 BY AND BETWEEN THE SPONSOR AND",https://www.sec.gov/Archives/edgar/data/2023676/000121390026091307/ea030205201ex10-1.htm,True,
WRAP,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1702924/000149315226039044/0001493152-26-039044-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1702924/000149315226039044/form8-k.htm,False,
WRAP,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1702924/000149315226039044/0001493152-26-039044-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1702924/000149315226039044/ex99-1.htm,False,
HSCS,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1468492/000121390026091301/0001213900-26-091301-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1468492/000121390026091301/ea0302504-8k_heart.htm,True,
HSCS,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1468492/000121390026091301/0001213900-26-091301-index.htm,EX-10.1,"SUBSCRIPTION AGREEMENT, DATED AS OF AUGUST 12, 2026, BETWEEN HEARTSCIENCES AND F",https://www.sec.gov/Archives/edgar/data/1468492/000121390026091301/ea030250401ex10-1.htm,True,
HSCSW,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1468492/000121390026091301/0001213900-26-091301-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1468492/000121390026091301/ea0302504-8k_heart.htm,True,
HSCSW,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1468492/000121390026091301/0001213900-26-091301-index.htm,EX-10.1,"SUBSCRIPTION AGREEMENT, DATED AS OF AUGUST 12, 2026, BETWEEN HEARTSCIENCES AND F",https://www.sec.gov/Archives/edgar/data/1468492/000121390026091301/ea030250401ex10-1.htm,True,
LVVP,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1387061/000114036126033595/0001140361-26-033595-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1387061/000114036126033595/ef20080530_8k.htm,False,
OWL,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1823945/000119312526355671/0001193125-26-355671-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1823945/000119312526355671/d166284d8k.htm,True,
OWL-WT,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1823945/000119312526355671/0001193125-26-355671-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1823945/000119312526355671/d166284d8k.htm,True,
KSS,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/885639/000119312526355669/0001193125-26-355669-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/885639/000119312526355669/kss-20260818.htm,False,
KSS,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/885639/000119312526355669/0001193125-26-355669-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/885639/000119312526355669/kss-ex99_1.htm,False,
SVVC,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1495584/000143774926028421/0001437749-26-028421-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1495584/000143774926028421/sccv20260817_8k.htm,False,
DAIC,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2033770/000121390026091288/0001213900-26-091288-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2033770/000121390026091288/ea0302597-8k_cidhold.htm,True,
BAX,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/10456/000162828026057739/0001628280-26-057739-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/10456/000162828026057739/bax-20260818.htm,True,
BAX,2026-08-18 00:00:00,https://www.sec.gov/Archives/edgar/data/10456/000162828026057739/0001628280-26-057739-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/10456/000162828026057739/bax-20260818exhibit101.htm,True,
