symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
NRXP,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1719406/000143774926019196/0001437749-26-019196-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1719406/000143774926019196/nrxp20260602_8k.htm,False,
NRXP,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1719406/000143774926019196/0001437749-26-019196-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1719406/000143774926019196/ex_971221.htm,False,
NRXPW,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1719406/000143774926019196/0001437749-26-019196-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1719406/000143774926019196/nrxp20260602_8k.htm,False,
NRXPW,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1719406/000143774926019196/0001437749-26-019196-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1719406/000143774926019196/ex_971221.htm,False,
HEAR,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1493761/000119312526253904/0001193125-26-253904-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1493761/000119312526253904/d137399d8k.htm,False,
IIIV,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1728688/000172868826000037/0001728688-26-000037-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1728688/000172868826000037/iiiv-20260602.htm,False,
IIIV,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1728688/000172868826000037/0001728688-26-000037-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1728688/000172868826000037/presentationq2fy2026.htm,False,
ORGS,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1460602/000149315226026914/0001493152-26-026914-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1460602/000149315226026914/form8-k.htm,True,
XMTR,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1657573/000119312526253897/0001193125-26-253897-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1657573/000119312526253897/d109952d8k.htm,False,
WHR,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/106640/000119312526253896/0001193125-26-253896-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/106640/000119312526253896/d30459d8k.htm,False,
WHR,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/106640/000119312526253896/0001193125-26-253896-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/106640/000119312526253896/d30459dex991.htm,True,
VRNOF,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1848416/000149315226026906/0001493152-26-026906-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1848416/000149315226026906/form8-k.htm,False,
GFOR,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea0292593-8k_nkgen.htm,True,
GFOR,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,EX-10.1,"THIRD OMNIBUS AMENDMENT TO SECURED CONVERTIBLE LOAN AGREEMENT AND WARRANTS, DATE",https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea029259301ex10-1.htm,True,
GFOR,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,EX-10.2,"SECURED CONVERTIBLE PROMISSORY NOTE (ADDITIONAL NOTE #3), DATED MAY 27, 2026, IS",https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea029259301ex10-2.htm,True,
GFOR-WT,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea0292593-8k_nkgen.htm,True,
GFOR-WT,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,EX-10.1,"THIRD OMNIBUS AMENDMENT TO SECURED CONVERTIBLE LOAN AGREEMENT AND WARRANTS, DATE",https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea029259301ex10-1.htm,True,
GFOR-WT,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,EX-10.2,"SECURED CONVERTIBLE PROMISSORY NOTE (ADDITIONAL NOTE #3), DATED MAY 27, 2026, IS",https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea029259301ex10-2.htm,True,
NKGN,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea0292593-8k_nkgen.htm,True,
NKGN,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,EX-10.1,"THIRD OMNIBUS AMENDMENT TO SECURED CONVERTIBLE LOAN AGREEMENT AND WARRANTS, DATE",https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea029259301ex10-1.htm,True,
NKGN,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,EX-10.2,"SECURED CONVERTIBLE PROMISSORY NOTE (ADDITIONAL NOTE #3), DATED MAY 27, 2026, IS",https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea029259301ex10-2.htm,True,
NKGNW,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea0292593-8k_nkgen.htm,True,
NKGNW,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,EX-10.1,"THIRD OMNIBUS AMENDMENT TO SECURED CONVERTIBLE LOAN AGREEMENT AND WARRANTS, DATE",https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea029259301ex10-1.htm,True,
NKGNW,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,EX-10.2,"SECURED CONVERTIBLE PROMISSORY NOTE (ADDITIONAL NOTE #3), DATED MAY 27, 2026, IS",https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea029259301ex10-2.htm,True,
GFOR-UN,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea0292593-8k_nkgen.htm,True,
GFOR-UN,2026-06-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/0001213900-26-064294-index.htm,EX-10.1,"THIRD OMNIBUS AMENDMENT TO SECURED CONVERTIBLE LOAN AGREEMENT AND WARRANTS, DATE",https://www.sec.gov/Archives/edgar/data/1845459/000121390026064294/ea029259301ex10-1.htm,True,
