symbol,filingDate,filing_detail_url,document_type
HOOD,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1783879/000178387926000077/0001783879-26-000077-index.htm,8-K
ASPI,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1921865/000147793226004020/0001477932-26-004020-index.htm,8-K
LOKV,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2048951/000119312526283064/0001193125-26-283064-index.htm,8-K
LOKVU,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2048951/000119312526283064/0001193125-26-283064-index.htm,8-K
LOKVW,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2048951/000119312526283064/0001193125-26-283064-index.htm,8-K
PETVW,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1512922/000149315226030193/0001493152-26-030193-index.htm,8-K
PETV,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1512922/000149315226030193/0001493152-26-030193-index.htm,8-K
VVOS,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1716166/000149315226030190/0001493152-26-030190-index.htm,8-K
WRPT,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1842138/000182912626006877/0001829126-26-006877-index.htm,8-K
ULIX,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1842138/000182912626006877/0001829126-26-006877-index.htm,8-K
CRMT,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/799850/000117184326004311/0001171843-26-004311-index.htm,8-K
SYNA,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/817720/000114036126026434/0001140361-26-026434-index.htm,8-K
AEI,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1750106/000149315226030176/0001493152-26-030176-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1837532/000119312526283042/0001193125-26-283042-index.htm,8-K
ENVA,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1529864/000119312526283034/0001193125-26-283034-index.htm,8-K
ATHR,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2026353/000149315226030163/0001493152-26-030163-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1914496/000191449626000111/0001914496-26-000111-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2068385/000149315226030158/0001493152-26-030158-index.htm,8-K
LGNXZ,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/886163/000119312526282990/0001193125-26-282990-index.htm,8-K
LGND,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/886163/000119312526282990/0001193125-26-282990-index.htm,8-K
LGNZZ,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/886163/000119312526282990/0001193125-26-282990-index.htm,8-K
LGNDZ,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/886163/000119312526282990/0001193125-26-282990-index.htm,8-K
LGNYZ,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/886163/000119312526282990/0001193125-26-282990-index.htm,8-K
TSNDF,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1778129/000119312526282981/0001193125-26-282981-index.htm,8-K
TRSSF,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1778129/000119312526282981/0001193125-26-282981-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1944366/000194436626000046/0001944366-26-000046-index.htm,8-K
ON,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1097864/000114036126026395/0001140361-26-026395-index.htm,8-K
INVO,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1417926/000149315226030147/0001493152-26-030147-index.htm,8-K
NFE,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1749723/000174972326000101/0001749723-26-000101-index.htm,8-K
FND,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1507079/000162828026045555/0001628280-26-045555-index.htm,8-K
GRVI,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1775194/000147793226004015/0001477932-26-004015-index.htm,8-K
UPXI,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1775194/000147793226004015/0001477932-26-004015-index.htm,8-K
DVN,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1090012/000119312526282884/0001193125-26-282884-index.htm,8-K
CAPNR,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2024203/000149315226030134/0001493152-26-030134-index.htm,8-K
CAPN,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2024203/000149315226030134/0001493152-26-030134-index.htm,8-K
CAPNU,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2024203/000149315226030134/0001493152-26-030134-index.htm,8-K
BYND,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1655210/000165521026000046/0001655210-26-000046-index.htm,8-K
TSHA,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1806310/000119312526282855/0001193125-26-282855-index.htm,8-K
A,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1090872/000119312526282845/0001193125-26-282845-index.htm,8-K
INGR,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1046257/000162828026045521/0001628280-26-045521-index.htm,8-K
LBRT,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1694028/000169402826000034/0001694028-26-000034-index.htm,8-K
WES,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1423902/000142390226000060/0001423902-26-000060-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1581776/000119312526282807/0001193125-26-282807-index.htm,8-K
MAA,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/912595/000119312526282807/0001193125-26-282807-index.htm,8-K
MAA-PI,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/912595/000119312526282807/0001193125-26-282807-index.htm,8-K
PSBD,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1794776/000121390026072055/0001213900-26-072055-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1414475/000141447526000013/0001414475-26-000013-index.htm,8-K
PSA-PH,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PS,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PR,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PQ,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PP,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PO,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PN,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PM,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PL,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PK,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PJ,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PI,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PG,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA-PF,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
PSA,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1393311/000119312526282750/0001193125-26-282750-index.htm,8-K
DSS,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/771999/000149315226030115/0001493152-26-030115-index.htm,8-K
AFRM,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1820953/000162828026045491/0001628280-26-045491-index.htm,8-K
ALCO,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/3545/000000354526000032/0000003545-26-000032-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1690536/000110465926077751/0001104659-26-077751-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1854526/000147793226004009/0001477932-26-004009-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2130435/000153949726001864/0001539497-26-001864-index.htm,8-K
IDAI,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1718939/000171893926000039/0001718939-26-000039-index.htm,8-K
BLBX,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1567900/000118518526002649/0001185185-26-002649-index.htm,8-K
SCCO,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1001838/000114036126026337/0001140361-26-026337-index.htm,8-K
CWAN,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1866368/000119312526282050/0001193125-26-282050-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2008748/000093041326001951/0000930413-26-001951-index.htm,8-K
DGLY,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1342958/000149315226030046/0001493152-26-030046-index.htm,8-K
KUST,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1342958/000149315226030046/0001493152-26-030046-index.htm,8-K
RANGR,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2035644/000119312526281968/0001193125-26-281968-index.htm,8-K
RANG,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2035644/000119312526281968/0001193125-26-281968-index.htm,8-K
RANGU,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2035644/000119312526281968/0001193125-26-281968-index.htm,8-K
JAGX,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1585608/000119312526281969/0001193125-26-281969-index.htm,8-K
MLSS,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/855683/000149315226030044/0001493152-26-030044-index.htm,8-K
MCVT,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1425355/000114036126026330/0001140361-26-026330-index.htm,8-K
UMAC,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1956955/000168316826005100/0001683168-26-005100-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2088295/000121390026071787/0001213900-26-071787-index.htm,8-K
AASP,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/930245/000147237526000179/0001472375-26-000179-index.htm,8-K
HTCR,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1892322/000149315226030037/0001493152-26-030037-index.htm,8-K
AGBAW,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1769624/000121390026071784/0001213900-26-071784-index.htm,8-K
AGBA,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1769624/000121390026071784/0001213900-26-071784-index.htm,8-K
AGBAR,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1769624/000121390026071784/0001213900-26-071784-index.htm,8-K
AGBAU,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1769624/000121390026071784/0001213900-26-071784-index.htm,8-K
PBI,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/78814/000119312526281893/0001193125-26-281893-index.htm,8-K
PBI-PB,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/78814/000119312526281893/0001193125-26-281893-index.htm,8-K
CPRI,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1530721/000095014226001871/0000950142-26-001871-index.htm,8-K
VWAV,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2038439/000173112226000886/0001731122-26-000886-index.htm,8-K
VWAVW,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/2038439/000173112226000886/0001731122-26-000886-index.htm,8-K
GSOL,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1896677/000119312526281837/0001193125-26-281837-index.htm,8-K
None,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/47129/000110465926077511/0001104659-26-077511-index.htm,8-K
HTZWW,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1657853/000110465926077511/0001104659-26-077511-index.htm,8-K
HTZ,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1657853/000110465926077511/0001104659-26-077511-index.htm,8-K
WYY,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1034760/000165495426006193/0001654954-26-006193-index.htm,8-K
MLTX,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1821586/000121390026071721/0001213900-26-071721-index.htm,8-K
HLXA,2026-06-25 00:00:00,https://www.sec.gov/Archives/edgar/data/1821586/000121390026071721/0001213900-26-071721-index.htm,8-K
