symbol,filingDate,filing_detail_url,document_type
SPRO,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1701108/000119312526374788/0001193125-26-374788-index.htm,8-K
BOLD,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1782303/000119312526374787/0001193125-26-374787-index.htm,8-K
CLAYW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1855467/000149315226040658/0001493152-26-040658-index.htm,8-K
MOBXW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1855467/000149315226040658/0001493152-26-040658-index.htm,8-K
CLAY,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1855467/000149315226040658/0001493152-26-040658-index.htm,8-K
CLAYU,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1855467/000149315226040658/0001493152-26-040658-index.htm,8-K
MOBX,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1855467/000149315226040658/0001493152-26-040658-index.htm,8-K
LMFA,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1640384/000119312526374752/0001193125-26-374752-index.htm,8-K
SGDVV,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1959023/000121390026095188/0001213900-26-095188-index.htm,8-K
SGD,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1959023/000121390026095188/0001213900-26-095188-index.htm,8-K
SRXH,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1471727/000149315226040642/0001493152-26-040642-index.htm,8-K
BTTR,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1471727/000149315226040642/0001493152-26-040642-index.htm,8-K
POLE,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2025341/000121390026095145/0001213900-26-095145-index.htm,8-K
POLEU,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2025341/000121390026095145/0001213900-26-095145-index.htm,8-K
POLEW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2025341/000121390026095145/0001213900-26-095145-index.htm,8-K
POLA,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1622345/000149315226040635/0001493152-26-040635-index.htm,8-K
KPLTW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1785424/000110465926103268/0001104659-26-103268-index.htm,8-K
KPLT,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1785424/000110465926103268/0001104659-26-103268-index.htm,8-K
BA,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/12927/000162828026059427/0001628280-26-059427-index.htm,8-K
SPWR,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1838987/000121390026095088/0001213900-26-095088-index.htm,8-K
SPWRW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1838987/000121390026095088/0001213900-26-095088-index.htm,8-K
FACT-UN,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1838987/000121390026095088/0001213900-26-095088-index.htm,8-K
FACT-WT,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1838987/000121390026095088/0001213900-26-095088-index.htm,8-K
CSLR,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1838987/000121390026095088/0001213900-26-095088-index.htm,8-K
CSLRW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1838987/000121390026095088/0001213900-26-095088-index.htm,8-K
None,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2147219/000110465926103228/0001104659-26-103228-index.htm,8-K
KRMN,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2040127/000119312526374378/0001193125-26-374378-index.htm,8-K
CHH,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1046311/000119312526374377/0001193125-26-374377-index.htm,8-K
GOVXW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/832489/000143774926029181/0001437749-26-029181-index.htm,8-K
GOVX,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/832489/000143774926029181/0001437749-26-029181-index.htm,8-K
POOL,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/945841/000119312526374331/0001193125-26-374331-index.htm,8-K
PTCT,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1070081/000107008126000019/0001070081-26-000019-index.htm,8-K
SGMOQ,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1001233/000119312526374328/0001193125-26-374328-index.htm,8-K
SGMO,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1001233/000119312526374328/0001193125-26-374328-index.htm,8-K
HTZWW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1657853/000165785326000054/0001657853-26-000054-index.htm,8-K
HTZ,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1657853/000165785326000054/0001657853-26-000054-index.htm,8-K
None,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/47129/000165785326000054/0001657853-26-000054-index.htm,8-K
PACI-WT,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1853070/000149315226040581/0001493152-26-040581-index.htm,8-K
SOAR,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1853070/000149315226040581/0001493152-26-040581-index.htm,8-K
PACI,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1853070/000149315226040581/0001493152-26-040581-index.htm,8-K
PACI-UN,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1853070/000149315226040581/0001493152-26-040581-index.htm,8-K
BOF,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1962481/000149315226040578/0001493152-26-040578-index.htm,8-K
LCID,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1811210/000162828026059385/0001628280-26-059385-index.htm,8-K
CCIV,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1811210/000162828026059385/0001628280-26-059385-index.htm,8-K
DRCT,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1880613/000188061326000109/0001880613-26-000109-index.htm,8-K
DRCTW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1880613/000188061326000109/0001880613-26-000109-index.htm,8-K
None,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2061670/000206167026000083/0002061670-26-000083-index.htm,8-K
APOPW,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1671502/000110465926102917/0001104659-26-102917-index.htm,8-K
APOP,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1671502/000110465926102917/0001104659-26-102917-index.htm,8-K
QNRX,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1671502/000110465926102917/0001104659-26-102917-index.htm,8-K
None,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/2150254/000092963826003268/0000929638-26-003268-index.htm,8-K
None,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1654238/000092963826003268/0000929638-26-003268-index.htm,8-K
INTZ,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/736012/000168316826006767/0001683168-26-006767-index.htm,8-K
PSTI,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1158780/000121390026094638/0001213900-26-094638-index.htm,8-K
PLUR,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1158780/000121390026094638/0001213900-26-094638-index.htm,8-K
FGMC,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1906364/000149315226040483/0001493152-26-040483-index.htm,8-K
FGMCR,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1906364/000149315226040483/0001493152-26-040483-index.htm,8-K
FGMCU,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1906364/000149315226040483/0001493152-26-040483-index.htm,8-K
BTAI,2026-08-28 00:00:00,https://www.sec.gov/Archives/edgar/data/1720893/000110465926102570/0001104659-26-102570-index.htm,8-K
