symbol,filingDate,filing_detail_url,document_type
OPTT,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1378140/000149315226034862/0001493152-26-034862-index.htm,8-K
VIVK,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007892/0001829126-26-007892-index.htm,8-K
BYON,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1130713/000114036126029774/0001140361-26-029774-index.htm,8-K
BBBY,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1130713/000114036126029774/0001140361-26-029774-index.htm,8-K
OSTK,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1130713/000114036126029774/0001140361-26-029774-index.htm,8-K
OSTKO,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1130713/000114036126029774/0001140361-26-029774-index.htm,8-K
OSTBP,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1130713/000114036126029774/0001140361-26-029774-index.htm,8-K
CODX,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1692415/000149315226034837/0001493152-26-034837-index.htm,8-K
VENU,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1770501/000149315226034833/0001493152-26-034833-index.htm,8-K
GGT,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/921671/000182912626007887/0001829126-26-007887-index.htm,8-K
GGT-PE,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/921671/000182912626007887/0001829126-26-007887-index.htm,8-K
GGT-PG,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/921671/000182912626007887/0001829126-26-007887-index.htm,8-K
ATXG,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1650101/000149315226034814/0001493152-26-034814-index.htm,8-K
GCTK,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1506983/000149315226034815/0001493152-26-034815-index.htm,8-K
IGAP,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1506983/000149315226034815/0001493152-26-034815-index.htm,8-K
TALO,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1724965/000119312526318158/0001193125-26-318158-index.htm,8-K
HSCS,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1468492/000121390026081825/0001213900-26-081825-index.htm,8-K
HSCSW,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1468492/000121390026081825/0001213900-26-081825-index.htm,8-K
LSCC,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/855658/000143774926024519/0001437749-26-024519-index.htm,8-K
THWWW,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1712189/000110465926087099/0001104659-26-087099-index.htm,8-K
TH,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1712189/000110465926087099/0001104659-26-087099-index.htm,8-K
HAFC,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1109242/000117184326004897/0001171843-26-004897-index.htm,8-K
TDACU,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1926599/000110465926087086/0001104659-26-087086-index.htm,8-K
TDAC,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1926599/000110465926087086/0001104659-26-087086-index.htm,8-K
TPX,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1206264/000120626426000092/0001206264-26-000092-index.htm,8-K
SGI,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1206264/000120626426000092/0001206264-26-000092-index.htm,8-K
SMTK,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1817760/000110465926087085/0001104659-26-087085-index.htm,8-K
DWIN-UN,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1812360/000149315226034793/0001493152-26-034793-index.htm,8-K
FOXO,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1812360/000149315226034793/0001493152-26-034793-index.htm,8-K
DWIN,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1812360/000149315226034793/0001493152-26-034793-index.htm,8-K
FOXO-WT,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1812360/000149315226034793/0001493152-26-034793-index.htm,8-K
DWIN-WT,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1812360/000149315226034793/0001493152-26-034793-index.htm,8-K
ZETA,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1851003/000119312526318057/0001193125-26-318057-index.htm,8-K
GOSS,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1728117/000172811726000064/0001728117-26-000064-index.htm,8-K
None,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1994582/000147793226004518/0001477932-26-004518-index.htm,8-K
None,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/2107762/000119312526317926/0001193125-26-317926-index.htm,8-K
None,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1876255/000119312526317597/0001193125-26-317597-index.htm,8-K
NVL,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1304280/000130428026000026/0001304280-26-000026-index.htm,8-K
SOLS,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/2064953/000110465926086878/0001104659-26-086878-index.htm,8-K
KUST,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1342958/000149315226034719/0001493152-26-034719-index.htm,8-K
DGLY,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1342958/000149315226034719/0001493152-26-034719-index.htm,8-K
LXFR,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1096056/000207709626000223/0002077096-26-000223-index.htm,8-K
GIPR,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526316965/0001193125-26-316965-index.htm,8-K
GIPRW,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526316965/0001193125-26-316965-index.htm,8-K
None,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/2118032/000119312526316954/0001193125-26-316954-index.htm,8-K
RENEU,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1889112/000110465926086861/0001104659-26-086861-index.htm,8-K
RENE,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1889112/000110465926086861/0001104659-26-086861-index.htm,8-K
RENEF,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1889112/000110465926086861/0001104659-26-086861-index.htm,8-K
RENEW,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1889112/000110465926086861/0001104659-26-086861-index.htm,8-K
NOVT,2026-07-27 00:00:00,https://www.sec.gov/Archives/edgar/data/1076930/000119312526316947/0001193125-26-316947-index.htm,8-K
