symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
NNBR,0000918541,2026-09-22 00:00:00,2026-09-22 17:29:15,8-K,False,https://www.sec.gov/Archives/edgar/data/918541/000091854126000093/0000918541-26-000093-index.htm,https://www.sec.gov/Archives/edgar/data/918541/000091854126000093/nnbr-20260922.htm
FXACW,0002121703,2026-09-22 00:00:00,2026-09-22 17:27:03,8-K,False,https://www.sec.gov/Archives/edgar/data/2121703/000182912626010318/0001829126-26-010318-index.htm,https://www.sec.gov/Archives/edgar/data/2121703/000182912626010318/fortunexacq_8k.htm
FXAC,0002121703,2026-09-22 00:00:00,2026-09-22 17:27:03,8-K,False,https://www.sec.gov/Archives/edgar/data/2121703/000182912626010318/0001829126-26-010318-index.htm,https://www.sec.gov/Archives/edgar/data/2121703/000182912626010318/fortunexacq_8k.htm
FXACU,0002121703,2026-09-22 00:00:00,2026-09-22 17:27:03,8-K,False,https://www.sec.gov/Archives/edgar/data/2121703/000182912626010318/0001829126-26-010318-index.htm,https://www.sec.gov/Archives/edgar/data/2121703/000182912626010318/fortunexacq_8k.htm
BRRWW,0002076163,2026-09-22 00:00:00,2026-09-22 17:26:48,8-K,False,https://www.sec.gov/Archives/edgar/data/2076163/000149315226043753/0001493152-26-043753-index.htm,https://www.sec.gov/Archives/edgar/data/2076163/000149315226043753/form8-k.htm
BRR,0002076163,2026-09-22 00:00:00,2026-09-22 17:26:48,8-K,False,https://www.sec.gov/Archives/edgar/data/2076163/000149315226043753/0001493152-26-043753-index.htm,https://www.sec.gov/Archives/edgar/data/2076163/000149315226043753/form8-k.htm
None,0001920145,2026-09-22 00:00:00,2026-09-22 17:24:38,8-K,False,https://www.sec.gov/Archives/edgar/data/1920145/000119312526398142/0001193125-26-398142-index.htm,https://www.sec.gov/Archives/edgar/data/1920145/000119312526398142/d184442d8k.htm
QVCD,0001254699,2026-09-22 00:00:00,2026-09-22 17:23:44,8-K,True,https://www.sec.gov/Archives/edgar/data/1254699/000125469926000026/0001254699-26-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1254699/000125469926000026/qvc-augustmorexhibit991.htm
QVCC,0001254699,2026-09-22 00:00:00,2026-09-22 17:23:44,8-K,True,https://www.sec.gov/Archives/edgar/data/1254699/000125469926000026/0001254699-26-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1254699/000125469926000026/qvc-augustmorexhibit991.htm
PRKS,0001564902,2026-09-22 00:00:00,2026-09-22 17:22:24,8-K,False,https://www.sec.gov/Archives/edgar/data/1564902/000119312526398139/0001193125-26-398139-index.htm,https://www.sec.gov/Archives/edgar/data/1564902/000119312526398139/prks-20260919.htm
SEAS,0001564902,2026-09-22 00:00:00,2026-09-22 17:22:24,8-K,False,https://www.sec.gov/Archives/edgar/data/1564902/000119312526398139/0001193125-26-398139-index.htm,https://www.sec.gov/Archives/edgar/data/1564902/000119312526398139/prks-20260919.htm
MTB-PJ,0000036270,2026-09-22 00:00:00,2026-09-22 17:22:11,8-K,False,https://www.sec.gov/Archives/edgar/data/36270/000119312526398138/0001193125-26-398138-index.htm,https://www.sec.gov/Archives/edgar/data/36270/000119312526398138/d181022d8k.htm
MTB,0000036270,2026-09-22 00:00:00,2026-09-22 17:22:11,8-K,False,https://www.sec.gov/Archives/edgar/data/36270/000119312526398138/0001193125-26-398138-index.htm,https://www.sec.gov/Archives/edgar/data/36270/000119312526398138/d181022d8k.htm
MTB-PH,0000036270,2026-09-22 00:00:00,2026-09-22 17:22:11,8-K,False,https://www.sec.gov/Archives/edgar/data/36270/000119312526398138/0001193125-26-398138-index.htm,https://www.sec.gov/Archives/edgar/data/36270/000119312526398138/d181022d8k.htm
