symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
None,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/2104052/000210405226000060/0002104052-26-000060-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2104052/000210405226000060/hsc-20260520.htm,False,
None,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/2104052/000210405226000060/0002104052-26-000060-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/2104052/000210405226000060/exhibit991nvriwipressrelea.htm,False,
TMCI,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1630627/000163062726000014/0001630627-26-000014-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1630627/000163062726000014/tmci-20260519.htm,False,
HSC,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/45876/000004587626000136/0000045876-26-000136-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/45876/000004587626000136/hsc-20260520.htm,False,
HSC,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/45876/000004587626000136/0000045876-26-000136-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/45876/000004587626000136/exhibit991nvripressrelease.htm,False,
NVRI,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/45876/000004587626000136/0000045876-26-000136-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/45876/000004587626000136/hsc-20260520.htm,False,
NVRI,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/45876/000004587626000136/0000045876-26-000136-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/45876/000004587626000136/exhibit991nvripressrelease.htm,False,
SWKS,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/4127/000110465926064624/0001104659-26-064624-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/4127/000110465926064624/tm2615189d1_8k.htm,False,
SWKS,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/4127/000110465926064624/0001104659-26-064624-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/4127/000110465926064624/tm2615189d1_ex99-1.htm,False,
EVTC,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1559865/000155986526000033/0001559865-26-000033-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1559865/000155986526000033/evtc-20260518.htm,True,
EVTC,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1559865/000155986526000033/0001559865-26-000033-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1559865/000155986526000033/evertec-exhibit101.htm,True,
SKLZ,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1801661/000180166126000035/0001801661-26-000035-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1801661/000180166126000035/sklz-20260517.htm,False,
SKLZ,2026-05-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1801661/000180166126000035/0001801661-26-000035-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1801661/000180166126000035/robertwalshofferletterex.htm,False,
