symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
TG,0000850429,2026-08-20 00:00:00,2026-08-20 17:30:16,8-K,False,https://www.sec.gov/Archives/edgar/data/850429/000162828026058292/0001628280-26-058292-index.htm,https://www.sec.gov/Archives/edgar/data/850429/000162828026058292/tg-20260817.htm
FBIZ,0001521951,2026-08-20 00:00:00,2026-08-20 17:28:43,8-K,False,https://www.sec.gov/Archives/edgar/data/1521951/000119312526359419/0001193125-26-359419-index.htm,https://www.sec.gov/Archives/edgar/data/1521951/000119312526359419/fbiz-20260820.htm
NXLIW,0001527352,2026-08-20 00:00:00,2026-08-20 17:28:38,8-K,False,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/0001829126-26-009173-index.htm,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/nexalintec_8k.htm
NXL,0001527352,2026-08-20 00:00:00,2026-08-20 17:28:38,8-K,False,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/0001829126-26-009173-index.htm,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/nexalintec_8k.htm
AMLX,0001658551,2026-08-20 00:00:00,2026-08-20 17:28:20,8-K,False,https://www.sec.gov/Archives/edgar/data/1658551/000119312526359418/0001193125-26-359418-index.htm,https://www.sec.gov/Archives/edgar/data/1658551/000119312526359418/d179247d8k.htm
OXSQZ,0001259429,2026-08-20 00:00:00,2026-08-20 17:27:44,8-K,False,https://www.sec.gov/Archives/edgar/data/1259429/000121390026092208/0001213900-26-092208-index.htm,https://www.sec.gov/Archives/edgar/data/1259429/000121390026092208/ea0302942-01_8k.htm
OXSQL,0001259429,2026-08-20 00:00:00,2026-08-20 17:27:44,8-K,False,https://www.sec.gov/Archives/edgar/data/1259429/000121390026092208/0001213900-26-092208-index.htm,https://www.sec.gov/Archives/edgar/data/1259429/000121390026092208/ea0302942-01_8k.htm
OXSQG,0001259429,2026-08-20 00:00:00,2026-08-20 17:27:44,8-K,False,https://www.sec.gov/Archives/edgar/data/1259429/000121390026092208/0001213900-26-092208-index.htm,https://www.sec.gov/Archives/edgar/data/1259429/000121390026092208/ea0302942-01_8k.htm
OXSQ,0001259429,2026-08-20 00:00:00,2026-08-20 17:27:44,8-K,False,https://www.sec.gov/Archives/edgar/data/1259429/000121390026092208/0001213900-26-092208-index.htm,https://www.sec.gov/Archives/edgar/data/1259429/000121390026092208/ea0302942-01_8k.htm
NUKKW,0001787518,2026-08-20 00:00:00,2026-08-20 17:27:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003654/0001185185-26-003654-index.htm,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003654/dfns8k082026.htm
NUKK,0001787518,2026-08-20 00:00:00,2026-08-20 17:27:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003654/0001185185-26-003654-index.htm,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003654/dfns8k082026.htm
BRLIW,0001787518,2026-08-20 00:00:00,2026-08-20 17:27:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003654/0001185185-26-003654-index.htm,https://www.sec.gov/Archives/edgar/data/1787518/000118518526003654/dfns8k082026.htm
