symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
TG,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/850429/000162828026058292/0001628280-26-058292-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/850429/000162828026058292/tg-20260817.htm,False,
FBIZ,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1521951/000119312526359419/0001193125-26-359419-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1521951/000119312526359419/fbiz-20260820.htm,False,
FBIZ,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1521951/000119312526359419/0001193125-26-359419-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1521951/000119312526359419/fbiz-ex99_1.htm,False,
NXLIW,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/0001829126-26-009173-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/nexalintec_8k.htm,True,
NXLIW,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/0001829126-26-009173-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/nexalintec_ex10-1.htm,True,
NXLIW,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/0001829126-26-009173-index.htm,EX-10.2,EXHIBIT 10.2,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/nexalintec_ex10-2.htm,False,
NXL,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/0001829126-26-009173-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/nexalintec_8k.htm,True,
NXL,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/0001829126-26-009173-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/nexalintec_ex10-1.htm,True,
NXL,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/0001829126-26-009173-index.htm,EX-10.2,EXHIBIT 10.2,https://www.sec.gov/Archives/edgar/data/1527352/000182912626009173/nexalintec_ex10-2.htm,False,
AMLX,2026-08-20 00:00:00,https://www.sec.gov/Archives/edgar/data/1658551/000119312526359418/0001193125-26-359418-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1658551/000119312526359418/d179247d8k.htm,True,
