symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
ERNA,0000748592,2026-09-16 00:00:00,2026-09-16 17:30:31,8-K,False,https://www.sec.gov/Archives/edgar/data/748592/000149315226042963/0001493152-26-042963-index.htm,https://www.sec.gov/Archives/edgar/data/748592/000149315226042963/form8-k.htm
FGNX,0001591890,2026-09-16 00:00:00,2026-09-16 17:28:43,8-K,False,https://www.sec.gov/Archives/edgar/data/1591890/000149315226042957/0001493152-26-042957-index.htm,https://www.sec.gov/Archives/edgar/data/1591890/000149315226042957/form8-k.htm
FGF,0001591890,2026-09-16 00:00:00,2026-09-16 17:28:43,8-K,False,https://www.sec.gov/Archives/edgar/data/1591890/000149315226042957/0001493152-26-042957-index.htm,https://www.sec.gov/Archives/edgar/data/1591890/000149315226042957/form8-k.htm
FGFPP,0001591890,2026-09-16 00:00:00,2026-09-16 17:28:43,8-K,False,https://www.sec.gov/Archives/edgar/data/1591890/000149315226042957/0001493152-26-042957-index.htm,https://www.sec.gov/Archives/edgar/data/1591890/000149315226042957/form8-k.htm
APURR,0002093524,2026-09-16 00:00:00,2026-09-16 17:25:46,8-K,False,https://www.sec.gov/Archives/edgar/data/2093524/000121390026100601/0001213900-26-100601-index.htm,https://www.sec.gov/Archives/edgar/data/2093524/000121390026100601/ea0305349-8k425_aperture.htm
APUR,0002093524,2026-09-16 00:00:00,2026-09-16 17:25:46,8-K,False,https://www.sec.gov/Archives/edgar/data/2093524/000121390026100601/0001213900-26-100601-index.htm,https://www.sec.gov/Archives/edgar/data/2093524/000121390026100601/ea0305349-8k425_aperture.htm
APURU,0002093524,2026-09-16 00:00:00,2026-09-16 17:25:46,8-K,False,https://www.sec.gov/Archives/edgar/data/2093524/000121390026100601/0001213900-26-100601-index.htm,https://www.sec.gov/Archives/edgar/data/2093524/000121390026100601/ea0305349-8k425_aperture.htm
ARI,0001467760,2026-09-16 00:00:00,2026-09-16 17:25:03,8-K,False,https://www.sec.gov/Archives/edgar/data/1467760/000119312526393256/0001193125-26-393256-index.htm,https://www.sec.gov/Archives/edgar/data/1467760/000119312526393256/d170111d8k.htm
TNON,0001560293,2026-09-16 00:00:00,2026-09-16 17:23:45,8-K,False,https://www.sec.gov/Archives/edgar/data/1560293/000121390026100596/0001213900-26-100596-index.htm,https://www.sec.gov/Archives/edgar/data/1560293/000121390026100596/ea0305668-8k_tenon.htm
DAIC,0002033770,2026-09-16 00:00:00,2026-09-16 17:23:33,8-K,False,https://www.sec.gov/Archives/edgar/data/2033770/000121390026100595/0001213900-26-100595-index.htm,https://www.sec.gov/Archives/edgar/data/2033770/000121390026100595/ea0305699-8k_cidhold.htm
