symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
HY,2026-07-01,33.54,2.72,2026-07-02,33.4,31.63,31.99,-4.62,30.19,False,28.51,False,26.83,False,29.7,False,27.95,False,26.31,False
HY,2026-07-01,33.54,2.72,2026-07-06,31.98,31.98,33.05,-1.46,30.19,False,28.51,False,26.83,False,30.02,False,28.25,False,26.59,False
HY,2026-07-01,33.54,2.72,2026-07-07,32.82,31.3,31.67,-5.58,30.19,False,28.51,False,26.83,False,28.74,False,27.05,False,25.46,False
HY,2026-07-01,33.54,2.72,2026-07-08,31.57,31.57,31.92,-4.83,30.19,False,28.51,False,26.83,False,29.22,False,27.5,False,25.88,False
HY,2026-07-01,33.54,2.72,2026-07-09,32.44,31.88,32.09,-4.32,30.19,False,28.51,False,26.83,False,29.04,False,27.33,False,25.72,False
HY,2026-07-01,33.54,2.72,2026-07-10,32.12,32.0,32.68,-2.56,30.19,False,28.51,False,26.83,False,28.25,False,26.59,False,25.02,False
HY,2026-07-01,33.54,2.72,2026-07-13,32.68,32.03,32.03,-4.5,30.19,False,28.51,False,26.83,False,29.46,False,27.73,False,26.09,False
HY,2026-07-01,33.54,2.72,2026-07-14,32.51,31.92,32.35,-3.55,30.19,False,28.51,False,26.83,False,30.99,False,29.16,False,27.44,False
HY,2026-07-01,33.54,2.72,2026-07-15,32.63,32.42,33.26,-0.83,30.19,False,28.51,False,26.83,False,31.37,False,29.52,False,27.78,False
HY,2026-07-01,33.54,2.72,2026-07-16,33.08,32.93,33.72,0.54,30.19,False,28.51,False,26.83,False,31.29,False,29.45,False,27.72,False
HY,2026-07-01,33.54,2.72,2026-07-17,32.95,32.6,33.0,-1.61,30.19,False,28.51,False,26.83,False,31.13,False,29.29,False,27.57,False
