symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
None,0002066337,2026-05-22 00:00:00,2026-05-22 17:30:15,8-K,False,https://www.sec.gov/Archives/edgar/data/2066337/000199937126011367/0001999371-26-011367-index.htm,https://www.sec.gov/Archives/edgar/data/2066337/000199937126011367/cnl-8k_052226.htm
SSGC,0001584693,2026-05-22 00:00:00,2026-05-22 17:29:13,8-K,False,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/0001493152-26-025092-index.htm,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/form8-k.htm
HITC,0001584693,2026-05-22 00:00:00,2026-05-22 17:29:13,8-K,False,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/0001493152-26-025092-index.htm,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/form8-k.htm
POLA,0001622345,2026-05-22 00:00:00,2026-05-22 17:29:08,8-K,False,https://www.sec.gov/Archives/edgar/data/1622345/000149315226025091/0001493152-26-025091-index.htm,https://www.sec.gov/Archives/edgar/data/1622345/000149315226025091/form8-k.htm
HRYU,0001911545,2026-05-22 00:00:00,2026-05-22 17:29:03,8-K,False,https://www.sec.gov/Archives/edgar/data/1911545/000149315226025090/0001493152-26-025090-index.htm,https://www.sec.gov/Archives/edgar/data/1911545/000149315226025090/form8-k.htm
None,0001684682,2026-05-22 00:00:00,2026-05-22 17:28:21,8-K,False,https://www.sec.gov/Archives/edgar/data/1684682/000199937126011366/0001999371-26-011366-index.htm,https://www.sec.gov/Archives/edgar/data/1684682/000199937126011366/cnl-8k_052226.htm
MLND,0001544227,2026-05-22 00:00:00,2026-05-22 17:28:16,8-K,False,https://www.sec.gov/Archives/edgar/data/1544227/000119312526237207/0001193125-26-237207-index.htm,https://www.sec.gov/Archives/edgar/data/1544227/000119312526237207/d131489d8k.htm
TPST,0001544227,2026-05-22 00:00:00,2026-05-22 17:28:16,8-K,False,https://www.sec.gov/Archives/edgar/data/1544227/000119312526237207/0001193125-26-237207-index.htm,https://www.sec.gov/Archives/edgar/data/1544227/000119312526237207/d131489d8k.htm
LVWR-WT,0001898795,2026-05-22 00:00:00,2026-05-22 17:27:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/0001193125-26-237206-index.htm,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/d128514d8k.htm
LVWR,0001898795,2026-05-22 00:00:00,2026-05-22 17:27:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/0001193125-26-237206-index.htm,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/d128514d8k.htm
LASE,0001807887,2026-05-22 00:00:00,2026-05-22 17:27:31,8-K,False,https://www.sec.gov/Archives/edgar/data/1807887/000149315226025087/0001493152-26-025087-index.htm,https://www.sec.gov/Archives/edgar/data/1807887/000149315226025087/form8-k.htm
RYES,0001424864,2026-05-22 00:00:00,2026-05-22 17:26:26,8-K,False,https://www.sec.gov/Archives/edgar/data/1424864/000106299326002851/0001062993-26-002851-index.htm,https://www.sec.gov/Archives/edgar/data/1424864/000106299326002851/form8k.htm
DPDW,0001110607,2026-05-22 00:00:00,2026-05-22 17:25:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1110607/000168316826004277/0001683168-26-004277-index.htm,https://www.sec.gov/Archives/edgar/data/1110607/000168316826004277/koil_8k.htm
APUR,0002093524,2026-05-22 00:00:00,2026-05-22 17:25:16,8-K,False,https://www.sec.gov/Archives/edgar/data/2093524/000121390026060674/0001213900-26-060674-index.htm,https://www.sec.gov/Archives/edgar/data/2093524/000121390026060674/ea0291975-8k_aperture.htm
MAZE,0001842295,2026-05-22 00:00:00,2026-05-22 17:24:41,8-K,False,https://www.sec.gov/Archives/edgar/data/1842295/000119312526237199/0001193125-26-237199-index.htm,https://www.sec.gov/Archives/edgar/data/1842295/000119312526237199/d909749d8k.htm
UNMA,0000005513,2026-05-22 00:00:00,2026-05-22 17:23:54,8-K,False,https://www.sec.gov/Archives/edgar/data/5513/000000551326000053/0000005513-26-000053-index.htm,https://www.sec.gov/Archives/edgar/data/5513/000000551326000053/unm-20260521.htm
UNM,0000005513,2026-05-22 00:00:00,2026-05-22 17:23:54,8-K,False,https://www.sec.gov/Archives/edgar/data/5513/000000551326000053/0000005513-26-000053-index.htm,https://www.sec.gov/Archives/edgar/data/5513/000000551326000053/unm-20260521.htm
MUX,0000314203,2026-05-22 00:00:00,2026-05-22 17:23:07,8-K,False,https://www.sec.gov/Archives/edgar/data/314203/000110465926065819/0001104659-26-065819-index.htm,https://www.sec.gov/Archives/edgar/data/314203/000110465926065819/tm2615253d1_8k.htm
NUVR,0000071557,2026-05-22 00:00:00,2026-05-22 17:23:06,8-K,False,https://www.sec.gov/Archives/edgar/data/71557/000143774926018291/0001437749-26-018291-index.htm,https://www.sec.gov/Archives/edgar/data/71557/000143774926018291/nuvr20260522_8k.htm
JAGX,0001585608,2026-05-22 00:00:00,2026-05-22 17:22:44,8-K,False,https://www.sec.gov/Archives/edgar/data/1585608/000119312526237195/0001193125-26-237195-index.htm,https://www.sec.gov/Archives/edgar/data/1585608/000119312526237195/d138181d8k.htm
IMII,0001416090,2026-05-22 00:00:00,2026-05-22 17:21:18,8-K,False,https://www.sec.gov/Archives/edgar/data/1416090/000149315226025081/0001493152-26-025081-index.htm,https://www.sec.gov/Archives/edgar/data/1416090/000149315226025081/form8-k.htm
BSAI,0001416090,2026-05-22 00:00:00,2026-05-22 17:21:18,8-K,False,https://www.sec.gov/Archives/edgar/data/1416090/000149315226025081/0001493152-26-025081-index.htm,https://www.sec.gov/Archives/edgar/data/1416090/000149315226025081/form8-k.htm
VHNAU,0001868640,2026-05-22 00:00:00,2026-05-22 17:20:16,8-K,False,https://www.sec.gov/Archives/edgar/data/1868640/000149315226025079/0001493152-26-025079-index.htm,https://www.sec.gov/Archives/edgar/data/1868640/000149315226025079/form8-k.htm
VHNA,0001868640,2026-05-22 00:00:00,2026-05-22 17:20:16,8-K,False,https://www.sec.gov/Archives/edgar/data/1868640/000149315226025079/0001493152-26-025079-index.htm,https://www.sec.gov/Archives/edgar/data/1868640/000149315226025079/form8-k.htm
RDZN,0001868640,2026-05-22 00:00:00,2026-05-22 17:20:16,8-K,False,https://www.sec.gov/Archives/edgar/data/1868640/000149315226025079/0001493152-26-025079-index.htm,https://www.sec.gov/Archives/edgar/data/1868640/000149315226025079/form8-k.htm
VHNAW,0001868640,2026-05-22 00:00:00,2026-05-22 17:20:16,8-K,False,https://www.sec.gov/Archives/edgar/data/1868640/000149315226025079/0001493152-26-025079-index.htm,https://www.sec.gov/Archives/edgar/data/1868640/000149315226025079/form8-k.htm
LRHC,0001879403,2026-05-22 00:00:00,2026-05-22 17:20:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1879403/000121390026060667/0001213900-26-060667-index.htm,https://www.sec.gov/Archives/edgar/data/1879403/000121390026060667/ea0291964-8k_larosa.htm
LAZ,0001311370,2026-05-22 00:00:00,2026-05-22 17:19:46,8-K,False,https://www.sec.gov/Archives/edgar/data/1311370/000162828026037801/0001628280-26-037801-index.htm,https://www.sec.gov/Archives/edgar/data/1311370/000162828026037801/laz-20260521.htm
MNKD,0000899460,2026-05-22 00:00:00,2026-05-22 17:17:49,8-K,False,https://www.sec.gov/Archives/edgar/data/899460/000119312526237183/0001193125-26-237183-index.htm,https://www.sec.gov/Archives/edgar/data/899460/000119312526237183/mnkd-20260520.htm
GEV,0001996810,2026-05-22 00:00:00,2026-05-22 17:17:47,8-K,False,https://www.sec.gov/Archives/edgar/data/1996810/000199681026000115/0001996810-26-000115-index.htm,https://www.sec.gov/Archives/edgar/data/1996810/000199681026000115/gev-20260520.htm
PSACU,0001805521,2026-05-22 00:00:00,2026-05-22 17:17:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1805521/000121390026060664/0001213900-26-060664-index.htm,https://www.sec.gov/Archives/edgar/data/1805521/000121390026060664/ea0292056-8k_faraday.htm
PSAC,0001805521,2026-05-22 00:00:00,2026-05-22 17:17:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1805521/000121390026060664/0001213900-26-060664-index.htm,https://www.sec.gov/Archives/edgar/data/1805521/000121390026060664/ea0292056-8k_faraday.htm
FFIE,0001805521,2026-05-22 00:00:00,2026-05-22 17:17:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1805521/000121390026060664/0001213900-26-060664-index.htm,https://www.sec.gov/Archives/edgar/data/1805521/000121390026060664/ea0292056-8k_faraday.htm
FFIEW,0001805521,2026-05-22 00:00:00,2026-05-22 17:17:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1805521/000121390026060664/0001213900-26-060664-index.htm,https://www.sec.gov/Archives/edgar/data/1805521/000121390026060664/ea0292056-8k_faraday.htm
SITM,0001451809,2026-05-22 00:00:00,2026-05-22 17:16:57,8-K,False,https://www.sec.gov/Archives/edgar/data/1451809/000119312526237180/0001193125-26-237180-index.htm,https://www.sec.gov/Archives/edgar/data/1451809/000119312526237180/d47334d8k.htm
HSDT,0001610853,2026-05-22 00:00:00,2026-05-22 17:16:44,8-K,False,https://www.sec.gov/Archives/edgar/data/1610853/000110465926065815/0001104659-26-065815-index.htm,https://www.sec.gov/Archives/edgar/data/1610853/000110465926065815/hsdt-20260521x8k.htm
FOXO,0001812360,2026-05-22 00:00:00,2026-05-22 17:15:45,8-K,False,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/0001493152-26-025076-index.htm,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/form8-k.htm
DWIN-WT,0001812360,2026-05-22 00:00:00,2026-05-22 17:15:45,8-K,False,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/0001493152-26-025076-index.htm,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/form8-k.htm
FOXO-WT,0001812360,2026-05-22 00:00:00,2026-05-22 17:15:45,8-K,False,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/0001493152-26-025076-index.htm,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/form8-k.htm
DWIN-UN,0001812360,2026-05-22 00:00:00,2026-05-22 17:15:45,8-K,False,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/0001493152-26-025076-index.htm,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/form8-k.htm
DWIN,0001812360,2026-05-22 00:00:00,2026-05-22 17:15:45,8-K,False,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/0001493152-26-025076-index.htm,https://www.sec.gov/Archives/edgar/data/1812360/000149315226025076/form8-k.htm
WELL,0000766704,2026-05-22 00:00:00,2026-05-22 17:15:42,8-K,False,https://www.sec.gov/Archives/edgar/data/766704/000119312526237176/0001193125-26-237176-index.htm,https://www.sec.gov/Archives/edgar/data/766704/000119312526237176/d113025d8k.htm
AVR,0002011514,2026-05-22 00:00:00,2026-05-22 17:15:41,8-K,False,https://www.sec.gov/Archives/edgar/data/2011514/000114036126022633/0001140361-26-022633-index.htm,https://www.sec.gov/Archives/edgar/data/2011514/000114036126022633/ny20074564x2_8k.htm
LTRY,0001673481,2026-05-22 00:00:00,2026-05-22 17:15:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1673481/000149315226025075/0001493152-26-025075-index.htm,https://www.sec.gov/Archives/edgar/data/1673481/000149315226025075/form8-k.htm
LTRYW,0001673481,2026-05-22 00:00:00,2026-05-22 17:15:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1673481/000149315226025075/0001493152-26-025075-index.htm,https://www.sec.gov/Archives/edgar/data/1673481/000149315226025075/form8-k.htm
