symbol,filingDate,filing_detail_url,document_type
None,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1849894/000119312526264066/0001193125-26-264066-index.htm,8-K
WAVS,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/0001493152-26-027982-index.htm,8-K
WAVSU,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/0001493152-26-027982-index.htm,8-K
WAVSW,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/0001493152-26-027982-index.htm,8-K
CYCUW,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/0001493152-26-027982-index.htm,8-K
CYCU,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/0001493152-26-027982-index.htm,8-K
BURU,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526264013/0001193125-26-264013-index.htm,8-K
TWND,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526264013/0001193125-26-264013-index.htm,8-K
TWND-UN,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526264013/0001193125-26-264013-index.htm,8-K
TWND-WT,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526264013/0001193125-26-264013-index.htm,8-K
LOKV,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/2048951/000121390026066859/0001213900-26-066859-index.htm,8-K
LOKVW,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/2048951/000121390026066859/0001213900-26-066859-index.htm,8-K
LOKVU,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/2048951/000121390026066859/0001213900-26-066859-index.htm,8-K
HWH,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1897245/000149315226027961/0001493152-26-027961-index.htm,8-K
ACAXU,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1897245/000149315226027961/0001493152-26-027961-index.htm,8-K
ACAXW,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1897245/000149315226027961/0001493152-26-027961-index.htm,8-K
ACAXR,2026-06-09 00:00:00,https://www.sec.gov/Archives/edgar/data/1897245/000149315226027961/0001493152-26-027961-index.htm,8-K
