symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
APLD,0001144879,2026-06-09 00:00:00,2026-06-09 17:30:17,8-K,False,https://www.sec.gov/Archives/edgar/data/1144879/000149315226027984/0001493152-26-027984-index.htm,https://www.sec.gov/Archives/edgar/data/1144879/000149315226027984/form8-k.htm
MLP,0000063330,2026-06-09 00:00:00,2026-06-09 17:29:31,8-K,False,https://www.sec.gov/Archives/edgar/data/63330/000143774926020043/0001437749-26-020043-index.htm,https://www.sec.gov/Archives/edgar/data/63330/000143774926020043/mlp20260609_8k.htm
EGY,0000894627,2026-06-09 00:00:00,2026-06-09 17:29:06,8-K,False,https://www.sec.gov/Archives/edgar/data/894627/000089462726000037/0000894627-26-000037-index.htm,https://www.sec.gov/Archives/edgar/data/894627/000089462726000037/egy-20260604.htm
None,0001849894,2026-06-09 00:00:00,2026-06-09 17:28:52,8-K,False,https://www.sec.gov/Archives/edgar/data/1849894/000119312526264066/0001193125-26-264066-index.htm,https://www.sec.gov/Archives/edgar/data/1849894/000119312526264066/d63165d8k.htm
NVVE,0001836875,2026-06-09 00:00:00,2026-06-09 17:28:46,8-K,False,https://www.sec.gov/Archives/edgar/data/1836875/000121390026066899/0001213900-26-066899-index.htm,https://www.sec.gov/Archives/edgar/data/1836875/000121390026066899/ea0294200-8k_nuvve.htm
NVVEW,0001836875,2026-06-09 00:00:00,2026-06-09 17:28:46,8-K,False,https://www.sec.gov/Archives/edgar/data/1836875/000121390026066899/0001213900-26-066899-index.htm,https://www.sec.gov/Archives/edgar/data/1836875/000121390026066899/ea0294200-8k_nuvve.htm
WAVS,0001868419,2026-06-09 00:00:00,2026-06-09 17:28:06,8-K,False,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/0001493152-26-027982-index.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/form8-k.htm
WAVSU,0001868419,2026-06-09 00:00:00,2026-06-09 17:28:06,8-K,False,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/0001493152-26-027982-index.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/form8-k.htm
WAVSW,0001868419,2026-06-09 00:00:00,2026-06-09 17:28:06,8-K,False,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/0001493152-26-027982-index.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/form8-k.htm
CYCUW,0001868419,2026-06-09 00:00:00,2026-06-09 17:28:06,8-K,False,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/0001493152-26-027982-index.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315226027982/form8-k.htm
