symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
MGTI,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1001601/000149315226032207/0001493152-26-032207-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1001601/000149315226032207/form8-k.htm,True,
MGTI,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1001601/000149315226032207/0001493152-26-032207-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1001601/000149315226032207/ex10-1.htm,False,
MGTI,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1001601/000149315226032207/0001493152-26-032207-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1001601/000149315226032207/ex10-2.htm,False,
SVCO,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1943289/000121390026075613/0001213900-26-075613-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1943289/000121390026075613/ea0297054-8k_silvaco.htm,False,
CPPTL,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1837671/000183767126000049/0001837671-26-000049-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1837671/000183767126000049/cpt-20260706.htm,False,
CPPTL,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1837671/000183767126000049/0001837671-26-000049-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1837671/000183767126000049/fiscalyear2025narrativer.htm,True,
None,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/2013792/000110465926080835/0001104659-26-080835-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/2013792/000110465926080835/tm2619844d1_8k.htm,False,
POLA,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1622345/000149315226032201/0001493152-26-032201-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1622345/000149315226032201/form8-k.htm,False,
RMCF,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1616262/000121390026075603/0001213900-26-075603-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1616262/000121390026075603/ea0297189-8k_rocky.htm,False,
ABR-PC,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_8k.htm,True,
ABR-PC,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_ex10-1.htm,False,
ABR-PD,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_8k.htm,True,
ABR-PD,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_ex10-1.htm,False,
ABR-PF,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_8k.htm,True,
ABR-PF,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_ex10-1.htm,False,
ABR-PE,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_8k.htm,True,
ABR-PE,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_ex10-1.htm,False,
ABR,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_8k.htm,True,
ABR,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_ex10-1.htm,False,
ABR-PB,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_8k.htm,True,
ABR-PB,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/0001104659-26-080833-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1253986/000110465926080833/tm2619809d1_ex10-1.htm,False,
ENTO,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_8k.htm,True,
ENTO,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_ex10-1.htm,True,
ENTO,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,EX-10.2,EXHIBIT 10.2,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_ex10-2.htm,False,
AZRX,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_8k.htm,True,
AZRX,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_ex10-1.htm,True,
AZRX,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,EX-10.2,EXHIBIT 10.2,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_ex10-2.htm,False,
GRDX,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_8k.htm,True,
GRDX,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_ex10-1.htm,True,
GRDX,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,EX-10.2,EXHIBIT 10.2,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_ex10-2.htm,False,
FWBI,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_8k.htm,True,
FWBI,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_ex10-1.htm,True,
FWBI,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/0001104659-26-080831-index.htm,EX-10.2,EXHIBIT 10.2,https://www.sec.gov/Archives/edgar/data/1604191/000110465926080831/tm2619855d1_ex10-2.htm,False,
SVC,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/945394/000110465926080829/0001104659-26-080829-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/945394/000110465926080829/tm2619808d1_8k.htm,False,
ESI,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1590714/000110465926080825/0001104659-26-080825-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1590714/000110465926080825/tm2619788d2_8k.htm,True,
CRNX,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1658247/000114036126027642/0001140361-26-027642-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1658247/000114036126027642/ef20077399_form8k.htm,True,
CRNX,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1658247/000114036126027642/0001140361-26-027642-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1658247/000114036126027642/ef20077399_ex99-1.htm,False,
NUVB,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1811063/000119312526296398/0001193125-26-296398-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1811063/000119312526296398/d136399d8k.htm,True,
NUVB,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1811063/000119312526296398/0001193125-26-296398-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1811063/000119312526296398/d136399dex991.htm,False,
NUVB-WT,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1811063/000119312526296398/0001193125-26-296398-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1811063/000119312526296398/d136399d8k.htm,True,
NUVB-WT,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1811063/000119312526296398/0001193125-26-296398-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1811063/000119312526296398/d136399dex991.htm,False,
KERNW,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1755953/000119312526296396/0001193125-26-296396-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1755953/000119312526296396/abtc-20260702.htm,False,
KERNW,2026-07-06 00:00:00,https://www.sec.gov/Archives/edgar/data/1755953/000119312526296396/0001193125-26-296396-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1755953/000119312526296396/abtc-ex99_1.htm,False,
