symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
CLSN,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/749647/000149315226028937/0001493152-26-028937-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/749647/000149315226028937/form8-k.htm,False,
CLSN,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/749647/000149315226028937/0001493152-26-028937-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/749647/000149315226028937/ex10-1.htm,False,
IMNN,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/749647/000149315226028937/0001493152-26-028937-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/749647/000149315226028937/form8-k.htm,False,
IMNN,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/749647/000149315226028937/0001493152-26-028937-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/749647/000149315226028937/ex10-1.htm,False,
SNBR,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/827187/000095010326009081/0000950103-26-009081-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/827187/000095010326009081/dp248436_8k.htm,True,
SNBR,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/827187/000095010326009081/0000950103-26-009081-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/827187/000095010326009081/dp248436_ex1001.htm,True,
None,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1693736/000169373626000009/0001693736-26-000009-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1693736/000169373626000009/eqpt-20260616.htm,False,
None,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1693736/000169373626000009/0001693736-26-000009-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1693736/000169373626000009/ex991eqpt-notespricingpres.htm,True,
HLLK,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1331421/000149315226028933/0001493152-26-028933-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1331421/000149315226028933/form8-k.htm,True,
HLLK,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1331421/000149315226028933/0001493152-26-028933-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1331421/000149315226028933/ex10-1.htm,False,
HLLK,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1331421/000149315226028933/0001493152-26-028933-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1331421/000149315226028933/ex10-2.htm,False,
ADGM,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/2006986/000110465926074709/0001104659-26-074709-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/2006986/000110465926074709/tm2618114d1_8k.htm,False,
WHR,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/106640/000119312526272923/0001193125-26-272923-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/106640/000119312526272923/d144434d8k.htm,True,
WHR,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/106640/000119312526272923/0001193125-26-272923-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/106640/000119312526272923/d144434dex101.htm,True,
