symbol,filingDate,filing_detail_url,document_type
KRMN,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2040127/000119312526251791/0001193125-26-251791-index.htm,8-K
GIPRW,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,8-K
GIPR,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,8-K
OCFC,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1004702/000119312526251758/0001193125-26-251758-index.htm,8-K
OCFCP,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1004702/000119312526251758/0001193125-26-251758-index.htm,8-K
None,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2104052/000119312526251752/0001193125-26-251752-index.htm,8-K
LIQT,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1307579/000143774926019065/0001437749-26-019065-index.htm,8-K
TACHU,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2009183/000182912626005923/0001829126-26-005923-index.htm,8-K
TACH,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2009183/000182912626005923/0001829126-26-005923-index.htm,8-K
TACHW,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2009183/000182912626005923/0001829126-26-005923-index.htm,8-K
BURU,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526251719/0001193125-26-251719-index.htm,8-K
TWND,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526251719/0001193125-26-251719-index.htm,8-K
TWND-UN,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526251719/0001193125-26-251719-index.htm,8-K
TWND-WT,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526251719/0001193125-26-251719-index.htm,8-K
PFLT,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1504619/000119312526251718/0001193125-26-251718-index.htm,8-K
SRG,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1628063/000119312526251716/0001193125-26-251716-index.htm,8-K
SRG-PA,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1628063/000119312526251716/0001193125-26-251716-index.htm,8-K
SOUL-RI,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2025608/000149315226026654/0001493152-26-026654-index.htm,8-K
SOUL,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2025608/000149315226026654/0001493152-26-026654-index.htm,8-K
SOUL-UN,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2025608/000149315226026654/0001493152-26-026654-index.htm,8-K
LOKV,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2048951/000121390026063576/0001213900-26-063576-index.htm,8-K
LOKVU,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2048951/000121390026063576/0001213900-26-063576-index.htm,8-K
LOKVW,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2048951/000121390026063576/0001213900-26-063576-index.htm,8-K
None,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2070542/000121390026063565/0001213900-26-063565-index.htm,8-K
TCPC,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1370755/000114036126023577/0001140361-26-023577-index.htm,8-K
CWST,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/911177/000091117726000030/0000911177-26-000030-index.htm,8-K
VLTO,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1967680/000196768026000034/0001967680-26-000034-index.htm,8-K
MODG,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/837465/000119312526251558/0001193125-26-251558-index.htm,8-K
ELY,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/837465/000119312526251558/0001193125-26-251558-index.htm,8-K
BFAM,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1437578/000119312526251551/0001193125-26-251551-index.htm,8-K
None,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1060386/000079081626000019/0000790816-26-000019-index.htm,8-K
BDN,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/790816/000079081626000019/0000790816-26-000019-index.htm,8-K
EHC,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/785161/000078516126000161/0000785161-26-000161-index.htm,8-K
GLRE,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1385613/000138561326000078/0001385613-26-000078-index.htm,8-K
TSEOF,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1519061/000110465926068944/0001104659-26-068944-index.htm,8-K
TSE,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1519061/000110465926068944/0001104659-26-068944-index.htm,8-K
NOG,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1104485/000119312526251470/0001193125-26-251470-index.htm,8-K
BBDC,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1379785/000137978526000024/0001379785-26-000024-index.htm,8-K
None,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2111038/000118518526002273/0001185185-26-002273-index.htm,8-K
LTRX,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1114925/000168316826004424/0001683168-26-004424-index.htm,8-K
GEVI,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/894556/000168316826004423/0001683168-26-004423-index.htm,8-K
RPAY,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1720592/000119312526251442/0001193125-26-251442-index.htm,8-K
VVX,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1601548/000162828026039479/0001628280-26-039479-index.htm,8-K
VEC,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1601548/000162828026039479/0001628280-26-039479-index.htm,8-K
