symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
KPEA,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1502557/000149315226026676/0001493152-26-026676-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1502557/000149315226026676/form8-k.htm,False,
KPEA,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1502557/000149315226026676/0001493152-26-026676-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1502557/000149315226026676/ex99-1.htm,False,
CXKJ,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1502557/000149315226026676/0001493152-26-026676-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1502557/000149315226026676/form8-k.htm,False,
CXKJ,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1502557/000149315226026676/0001493152-26-026676-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1502557/000149315226026676/ex99-1.htm,False,
PAL,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1998768/000121390026063610/0001213900-26-063610-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1998768/000121390026063610/ea0293071-8k_proficient.htm,False,
PAL,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1998768/000121390026063610/0001213900-26-063610-index.htm,EX-99.1,"PRESS RELEASE, DATED JUNE 1, 2026",https://www.sec.gov/Archives/edgar/data/1998768/000121390026063610/ea029307101_ex99-1.htm,False,
KRMN,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2040127/000119312526251791/0001193125-26-251791-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2040127/000119312526251791/d117104d8k.htm,True,
KRMN,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/2040127/000119312526251791/0001193125-26-251791-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/2040127/000119312526251791/d117104dex991.htm,False,
GIPRW,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/gipr-20260528.htm,True,
GIPRW,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/gipr-ex10_1.htm,False,
GIPRW,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/gipr-ex10_2.htm,True,
GIPRW,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/gipr-ex99_1.htm,False,
GIPR,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/gipr-20260528.htm,True,
GIPR,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/gipr-ex10_1.htm,False,
GIPR,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/gipr-ex10_2.htm,True,
GIPR,2026-06-01 00:00:00,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/0001193125-26-251789-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1651721/000119312526251789/gipr-ex99_1.htm,False,
