symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
SPMC,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1930147/000182912626009903/0001829126-26-009903-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1930147/000182912626009903/soundpointmeridian_8k.htm,False,
EARN,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1560672/000162828026060947/0001628280-26-060947-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1560672/000162828026060947/earn-20260908.htm,False,
EARN,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1560672/000162828026060947/0001628280-26-060947-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1560672/000162828026060947/earn-exxseptember2026divid.htm,False,
ELLA,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1560672/000162828026060947/0001628280-26-060947-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1560672/000162828026060947/earn-20260908.htm,False,
ELLA,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1560672/000162828026060947/0001628280-26-060947-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1560672/000162828026060947/earn-exxseptember2026divid.htm,False,
CHYM,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1795586/000119312526385383/0001193125-26-385383-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1795586/000119312526385383/d948605d8k.htm,True,
CHYM,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1795586/000119312526385383/0001193125-26-385383-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1795586/000119312526385383/d948605dex991.htm,False,
EFC-PB,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-20260908.htm,False,
EFC-PB,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-exx926dividendrelease.htm,False,
EFC-PE,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-20260908.htm,False,
EFC-PE,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-exx926dividendrelease.htm,False,
EFC,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-20260908.htm,False,
EFC,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-exx926dividendrelease.htm,False,
EFC-PC,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-20260908.htm,False,
EFC-PC,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-exx926dividendrelease.htm,False,
EFC-PD,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-20260908.htm,False,
EFC-PD,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-exx926dividendrelease.htm,False,
EFC-PA,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-20260908.htm,False,
EFC-PA,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/0001628280-26-060946-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1411342/000162828026060946/efc-exx926dividendrelease.htm,False,
MUR,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/717423/000095010326013671/0000950103-26-013671-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/717423/000095010326013671/dp253091_8k.htm,False,
MUR,2026-09-08 00:00:00,https://www.sec.gov/Archives/edgar/data/717423/000095010326013671/0000950103-26-013671-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/717423/000095010326013671/dp253091_ex9901.htm,False,
