symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
APCX,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1070050/000168316826005262/0001683168-26-005262-index.htm,8-K,FORM 8-KJ,https://www.sec.gov/Archives/edgar/data/1070050/000168316826005262/apptech_8k.htm,True,
APCX,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1070050/000168316826005262/0001683168-26-005262-index.htm,EX-10.1,"PROMISSORY NOTE, DATED JUNE 26, 2026",https://www.sec.gov/Archives/edgar/data/1070050/000168316826005262/apptech_ex1001.htm,False,
APCXW,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1070050/000168316826005262/0001683168-26-005262-index.htm,8-K,FORM 8-KJ,https://www.sec.gov/Archives/edgar/data/1070050/000168316826005262/apptech_8k.htm,True,
APCXW,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1070050/000168316826005262/0001683168-26-005262-index.htm,EX-10.1,"PROMISSORY NOTE, DATED JUNE 26, 2026",https://www.sec.gov/Archives/edgar/data/1070050/000168316826005262/apptech_ex1001.htm,False,
SEER,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1726445/000119312526294994/0001193125-26-294994-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1726445/000119312526294994/ck0001726445-20260701.htm,False,
SEER,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1726445/000119312526294994/0001193125-26-294994-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1726445/000119312526294994/ck0001726445-ex99_1.htm,False,
PMI,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/2030617/000143774926022589/0001437749-26-022589-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/2030617/000143774926022589/pmi20260702d_8k.htm,False,
PMI,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/2030617/000143774926022589/0001437749-26-022589-index.htm,EX-99.1,"PRESENTATION TRANSCRIPT (JULY 2, 2026)",https://www.sec.gov/Archives/edgar/data/2030617/000143774926022589/ex_984256.htm,False,
TIPLX,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1551047/000139834426011663/0001398344-26-011663-index.htm,8-K,,https://www.sec.gov/Archives/edgar/data/1551047/000139834426011663/fp0099747-1_8kixbrl.htm,True,
TIPLX,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1551047/000139834426011663/0001398344-26-011663-index.htm,EX-10.1,,https://www.sec.gov/Archives/edgar/data/1551047/000139834426011663/fp0099747-1_ex101.htm,False,
GMRE-PB,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/0001104659-26-080436-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/tm2619294d1_8k.htm,True,
GMRE-PB,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/0001104659-26-080436-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/tm2619294d1_ex10-1.htm,False,
GMRE-PB,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/0001104659-26-080436-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/tm2619294d1_ex99-1.htm,False,
GMRE,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/0001104659-26-080436-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/tm2619294d1_8k.htm,True,
GMRE,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/0001104659-26-080436-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/tm2619294d1_ex10-1.htm,False,
GMRE,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/0001104659-26-080436-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/tm2619294d1_ex99-1.htm,False,
GMRE-PA,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/0001104659-26-080436-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/tm2619294d1_8k.htm,True,
GMRE-PA,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/0001104659-26-080436-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/tm2619294d1_ex10-1.htm,False,
GMRE-PA,2026-07-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/0001104659-26-080436-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1533615/000110465926080436/tm2619294d1_ex99-1.htm,False,
