symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
PRPO,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1043961/000110465926097364/0001104659-26-097364-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1043961/000110465926097364/tm2623274d1_8k.htm,False,
PRPO,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1043961/000110465926097364/0001104659-26-097364-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1043961/000110465926097364/tm2623274d1_ex99-1.htm,False,
MDIA,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1784254/000178425426000037/0001784254-26-000037-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1784254/000178425426000037/mdia-20260814.htm,False,
MDIA,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1784254/000178425426000037/0001784254-26-000037-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1784254/000178425426000037/mdia-20260630xearningsrele.htm,False,
IHT,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/82473/000149315226038529/0001493152-26-038529-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/82473/000149315226038529/form8-k.htm,False,
WSUPW,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/0001628280-26-057181-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/up-20260810.htm,False,
WSUPW,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/0001628280-26-057181-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/ex-101xsettlementagreement.htm,False,
UP-WT,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/0001628280-26-057181-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/up-20260810.htm,False,
UP-WT,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/0001628280-26-057181-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/ex-101xsettlementagreement.htm,False,
UP,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/0001628280-26-057181-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/up-20260810.htm,False,
UP,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/0001628280-26-057181-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1819516/000162828026057181/ex-101xsettlementagreement.htm,False,
CTVA,2026-08-14 00:00:00,https://www.sec.gov/Archives/edgar/data/1755672/000119312526352659/0001193125-26-352659-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/30554/000119312526352659/d163420d8k.htm,False,
