symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
CRMT,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/799850/000117184326003809/0001171843-26-003809-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/799850/000117184326003809/f8k_052926.htm,True,
CRMT,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/799850/000117184326003809/0001171843-26-003809-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/799850/000117184326003809/exh_101.htm,False,
WGRX,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/2030763/000149315226026452/0001493152-26-026452-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2030763/000149315226026452/form8-k.htm,True,
WGRX,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/2030763/000149315226026452/0001493152-26-026452-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/2030763/000149315226026452/ex10-1.htm,True,
WGRX,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/2030763/000149315226026452/0001493152-26-026452-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/2030763/000149315226026452/ex10-2.htm,False,
None,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/2020737/000149315226026451/0001493152-26-026451-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2020737/000149315226026451/form8-k.htm,False,
None,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/30371/000110465926068382/0001104659-26-068382-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/30371/000110465926068382/tm2615850d1_8k.htm,False,
EAF,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/931148/000119312526248897/0001193125-26-248897-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/931148/000119312526248897/d158839d8k.htm,True,
ONDS,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/1646188/000121390026062972/0001213900-26-062972-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1646188/000121390026062972/ea0292514-8k_ondas.htm,False,
AAL,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/6201/000119312526248886/0001193125-26-248886-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/4515/000119312526248886/d118984d8k.htm,True,
AAL,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/6201/000119312526248886/0001193125-26-248886-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/4515/000119312526248886/d118984dex101.htm,True,
None,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/4515/000119312526248886/0001193125-26-248886-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/4515/000119312526248886/d118984d8k.htm,True,
None,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/4515/000119312526248886/0001193125-26-248886-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/4515/000119312526248886/d118984dex101.htm,True,
ACAXU,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/0001493152-26-026442-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/form8-k.htm,False,
HWH,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/0001493152-26-026442-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/form8-k.htm,False,
ACAXW,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/0001493152-26-026442-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/form8-k.htm,False,
ACAX,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/0001493152-26-026442-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/form8-k.htm,False,
ACAXR,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/0001493152-26-026442-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1897245/000149315226026442/form8-k.htm,False,
None,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/2075109/000121390026062961/0001213900-26-062961-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2075109/000121390026062961/ea0292214-8k_matternet.htm,True,
None,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/2075109/000121390026062961/0001213900-26-062961-index.htm,EX-10.1,FORM OF DIRECTOR AND OFFICER INDEMNIFICATION AGREEMENT (PRE-MERGER),https://www.sec.gov/Archives/edgar/data/2075109/000121390026062961/ea029221401ex10-1.htm,False,
None,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/2075109/000121390026062961/0001213900-26-062961-index.htm,EX-10.2,FORM OF DIRECTOR AND OFFICER INDEMNIFICATION AGREEMENT (POST-MERGER),https://www.sec.gov/Archives/edgar/data/2075109/000121390026062961/ea029221401ex10-2.htm,False,
None,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/2075109/000121390026062961/0001213900-26-062961-index.htm,EX-99.1,"AUDITED FINANCIAL STATEMENTS OF MATTERNET, INC., AS OF AND FOR THE YEARS ENDED S",https://www.sec.gov/Archives/edgar/data/2075109/000121390026062961/ea029221401ex99-1.htm,False,
HNRG,2026-05-29 00:00:00,https://www.sec.gov/Archives/edgar/data/788965/000110465926068374/0001104659-26-068374-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/788965/000110465926068374/hnrg-20260527x8k.htm,False,
