symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
IRWD,2026-05-01,4.44,5.57,2026-05-04,4.35,4.3,4.59,3.38,4.0,False,3.77,False,3.55,False,2.43,False,2.15,False,1.89,False
IRWD,2026-05-01,4.44,5.57,2026-05-05,4.64,4.56,4.67,5.18,4.0,False,3.77,False,3.55,False,2.38,False,2.1,False,1.86,False
IRWD,2026-05-01,4.44,5.57,2026-05-06,4.78,4.61,4.83,8.78,4.0,False,3.77,False,3.55,False,2.42,False,2.13,False,1.88,False
IRWD,2026-05-01,4.44,5.57,2026-05-07,4.68,3.95,4.17,-6.08,4.0,True,3.77,False,3.55,False,2.48,False,2.19,False,1.93,False
IRWD,2026-05-01,4.44,5.57,2026-05-08,4.26,4.01,4.22,-4.95,4.0,False,3.77,False,3.55,False,2.5,False,2.21,False,1.95,False
IRWD,2026-05-01,4.44,5.57,2026-05-11,4.25,4.08,4.17,-6.08,4.0,False,3.77,False,3.55,False,2.51,False,2.22,False,1.96,False
IRWD,2026-05-01,4.44,5.57,2026-05-12,4.08,3.93,4.09,-7.88,4.0,True,3.77,False,3.55,False,2.78,False,2.46,False,2.17,False
IRWD,2026-05-01,4.44,5.57,2026-05-13,4.05,3.57,3.68,-17.12,4.0,True,3.77,True,3.55,False,3.01,False,2.66,False,2.35,False
IRWD,2026-05-01,4.44,5.57,2026-05-14,3.65,3.54,3.67,-17.34,4.0,True,3.77,True,3.55,True,2.98,False,2.63,False,2.32,False
IRWD,2026-05-01,4.44,5.57,2026-05-15,3.58,3.47,3.58,-19.37,4.0,True,3.77,True,3.55,True,3.05,False,2.69,False,2.38,False
IRWD,2026-05-01,4.44,5.57,2026-05-18,3.55,3.42,3.5,-21.17,4.0,True,3.77,True,3.55,True,3.04,False,2.69,False,2.37,False
IRWD,2026-05-01,4.44,5.57,2026-05-19,3.53,3.42,3.67,-17.34,4.0,True,3.77,True,3.55,True,2.8,False,2.47,False,2.18,False
IRWD,2026-05-01,4.44,5.57,2026-05-20,3.72,3.67,3.92,-11.71,4.0,True,3.77,True,3.55,False,2.88,False,2.54,False,2.24,False
IRWD,2026-05-01,4.44,5.57,2026-05-21,3.81,3.71,3.85,-13.29,4.0,True,3.77,True,3.55,False,2.61,False,2.3,False,2.03,False
IRWD,2026-05-01,4.44,5.57,2026-05-22,3.86,3.8,3.92,-11.71,4.0,True,3.77,False,3.55,False,2.71,False,2.39,False,2.11,False
IRWD,2026-05-01,4.44,5.57,2026-05-26,3.92,3.83,3.9,-12.16,4.0,True,3.77,False,3.55,False,2.78,False,2.46,False,2.17,False
IRWD,2026-05-01,4.44,5.57,2026-05-27,3.88,3.69,3.71,-16.44,4.0,True,3.77,True,3.55,False,2.89,False,2.55,False,2.25,False
