symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
CZR,2026-05-01,28.38,2.4,2026-05-04,28.39,27.33,27.41,-3.42,25.54,False,24.12,False,22.7,False,22.73,False,21.55,False,20.42,False
CZR,2026-05-01,28.38,2.4,2026-05-05,27.45,27.31,28.1,-0.99,25.54,False,24.12,False,22.7,False,22.63,False,21.45,False,20.33,False
CZR,2026-05-01,28.38,2.4,2026-05-06,28.15,27.68,27.76,-2.18,25.54,False,24.12,False,22.7,False,22.86,False,21.67,False,20.54,False
CZR,2026-05-01,28.38,2.4,2026-05-07,27.93,27.52,27.78,-2.11,25.54,False,24.12,False,22.7,False,22.51,False,21.34,False,20.22,False
CZR,2026-05-01,28.38,2.4,2026-05-08,28.08,27.79,28.04,-1.2,25.54,False,24.12,False,22.7,False,22.89,False,21.69,False,20.56,False
CZR,2026-05-01,28.38,2.4,2026-05-11,27.96,27.47,27.77,-2.15,25.54,False,24.12,False,22.7,False,22.78,False,21.59,False,20.46,False
CZR,2026-05-01,28.38,2.4,2026-05-12,27.7,25.2,25.41,-10.47,25.54,True,24.12,False,22.7,False,22.61,False,21.43,False,20.31,False
CZR,2026-05-01,28.38,2.4,2026-05-13,25.72,25.65,26.79,-5.6,25.54,False,24.12,False,22.7,False,23.24,False,22.02,False,20.87,False
CZR,2026-05-01,28.38,2.4,2026-05-14,26.8,26.18,27.16,-4.3,25.54,False,24.12,False,22.7,False,23.57,False,22.34,False,21.17,False
CZR,2026-05-01,28.38,2.4,2026-05-15,27.0,26.77,27.8,-2.04,25.54,False,24.12,False,22.7,False,23.18,False,21.97,False,20.82,False
CZR,2026-05-01,28.38,2.4,2026-05-18,27.8,27.29,27.62,-2.68,25.54,False,24.12,False,22.7,False,23.54,False,22.31,False,21.15,False
CZR,2026-05-01,28.38,2.4,2026-05-19,27.57,27.11,27.5,-3.1,25.54,False,24.12,False,22.7,False,23.53,False,22.31,False,21.14,False
CZR,2026-05-01,28.38,2.4,2026-05-20,27.58,27.21,27.55,-2.92,25.54,False,24.12,False,22.7,False,23.41,False,22.18,False,21.03,False
CZR,2026-05-01,28.38,2.4,2026-05-21,27.43,27.11,27.9,-1.69,25.54,False,24.12,False,22.7,False,23.78,False,22.54,False,21.36,False
CZR,2026-05-01,28.38,2.4,2026-05-22,27.85,27.85,28.47,0.32,25.54,False,24.12,False,22.7,False,23.94,False,22.69,False,21.51,False
CZR,2026-05-01,28.38,2.4,2026-05-26,28.45,28.12,28.38,0.0,25.54,False,24.12,False,22.7,False,23.87,False,22.62,False,21.44,False
CZR,2026-05-01,28.38,2.4,2026-05-27,28.74,28.58,28.78,1.41,25.54,False,24.12,False,22.7,False,23.25,False,22.04,False,20.89,False
CZR,2026-05-01,28.38,2.4,2026-05-28,29.26,28.99,29.08,2.47,25.54,False,24.12,False,22.7,False,23.31,False,22.1,False,20.94,False
CZR,2026-05-01,28.38,2.4,2026-05-29,29.02,28.92,29.05,2.36,25.54,False,24.12,False,22.7,False,23.67,False,22.43,False,21.26,False
CZR,2026-05-01,28.38,2.4,2026-06-01,29.02,29.0,29.15,2.71,25.54,False,24.12,False,22.7,False,24.16,False,22.9,False,21.71,False
CZR,2026-05-01,28.38,2.4,2026-06-02,29.13,29.13,29.22,2.96,25.54,False,24.12,False,22.7,False,23.34,False,22.12,False,20.96,False
CZR,2026-05-01,28.38,2.4,2026-06-03,29.22,29.15,29.18,2.82,25.54,False,24.12,False,22.7,False,23.93,False,22.68,False,21.49,False
CZR,2026-05-01,28.38,2.4,2026-06-04,29.21,29.15,29.26,3.1,25.54,False,24.12,False,22.7,False,23.64,False,22.4,False,21.23,False
CZR,2026-05-01,28.38,2.4,2026-06-05,29.26,29.11,29.2,2.89,25.54,False,24.12,False,22.7,False,23.65,False,22.42,False,21.25,False
CZR,2026-05-01,28.38,2.4,2026-06-08,29.2,29.18,29.32,3.31,25.54,False,24.12,False,22.7,False,23.87,False,22.63,False,21.45,False
CZR,2026-05-01,28.38,2.4,2026-06-09,29.34,29.22,29.45,3.77,25.54,False,24.12,False,22.7,False,23.64,False,22.41,False,21.24,False
CZR,2026-05-01,28.38,2.4,2026-06-10,29.4,29.35,29.47,3.84,25.54,False,24.12,False,22.7,False,21.63,False,20.51,False,19.44,False
