symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
WAVSW,0001868419,2026-07-23 00:00:00,2026-07-23 17:30:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/0001493152-26-034443-index.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/form8-k.htm
WAVSU,0001868419,2026-07-23 00:00:00,2026-07-23 17:30:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/0001493152-26-034443-index.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/form8-k.htm
WAVS,0001868419,2026-07-23 00:00:00,2026-07-23 17:30:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/0001493152-26-034443-index.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/form8-k.htm
CYCUW,0001868419,2026-07-23 00:00:00,2026-07-23 17:30:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/0001493152-26-034443-index.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/form8-k.htm
CYCU,0001868419,2026-07-23 00:00:00,2026-07-23 17:30:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/0001493152-26-034443-index.htm,https://www.sec.gov/Archives/edgar/data/1868419/000149315226034443/form8-k.htm
AVCO,0001630212,2026-07-23 00:00:00,2026-07-23 17:30:22,8-K,False,https://www.sec.gov/Archives/edgar/data/1630212/000121390026081023/0001213900-26-081023-index.htm,https://www.sec.gov/Archives/edgar/data/1630212/000121390026081023/ea0299093-8k_change.htm
ALBT,0001630212,2026-07-23 00:00:00,2026-07-23 17:30:22,8-K,False,https://www.sec.gov/Archives/edgar/data/1630212/000121390026081023/0001213900-26-081023-index.htm,https://www.sec.gov/Archives/edgar/data/1630212/000121390026081023/ea0299093-8k_change.htm
FGMC,0001906364,2026-07-23 00:00:00,2026-07-23 17:29:34,8-K,True,https://www.sec.gov/Archives/edgar/data/1906364/000149315226034441/0001493152-26-034441-index.htm,https://www.sec.gov/Archives/edgar/data/1906364/000149315226034441/ex99-1.htm
FGMCR,0001906364,2026-07-23 00:00:00,2026-07-23 17:29:34,8-K,True,https://www.sec.gov/Archives/edgar/data/1906364/000149315226034441/0001493152-26-034441-index.htm,https://www.sec.gov/Archives/edgar/data/1906364/000149315226034441/ex99-1.htm
FGMCU,0001906364,2026-07-23 00:00:00,2026-07-23 17:29:34,8-K,True,https://www.sec.gov/Archives/edgar/data/1906364/000149315226034441/0001493152-26-034441-index.htm,https://www.sec.gov/Archives/edgar/data/1906364/000149315226034441/ex99-1.htm
IOACW,0001854275,2026-07-23 00:00:00,2026-07-23 17:29:26,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/0001213900-26-081020-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/ea0299090-8k_zoomcar.htm
IOACU,0001854275,2026-07-23 00:00:00,2026-07-23 17:29:26,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/0001213900-26-081020-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/ea0299090-8k_zoomcar.htm
IOAC,0001854275,2026-07-23 00:00:00,2026-07-23 17:29:26,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/0001213900-26-081020-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/ea0299090-8k_zoomcar.htm
ZCAR,0001854275,2026-07-23 00:00:00,2026-07-23 17:29:26,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/0001213900-26-081020-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/ea0299090-8k_zoomcar.htm
ZCARW,0001854275,2026-07-23 00:00:00,2026-07-23 17:29:26,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/0001213900-26-081020-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026081020/ea0299090-8k_zoomcar.htm
IOT,0001642896,2026-07-23 00:00:00,2026-07-23 17:25:11,8-K,False,https://www.sec.gov/Archives/edgar/data/1642896/000162828026049446/0001628280-26-049446-index.htm,https://www.sec.gov/Archives/edgar/data/1642896/000162828026049446/iot-20260722.htm
HODO,0001903595,2026-07-23 00:00:00,2026-07-23 17:21:07,8-K,False,https://www.sec.gov/Archives/edgar/data/1903595/000121390026081010/0001213900-26-081010-index.htm,https://www.sec.gov/Archives/edgar/data/1903595/000121390026081010/ea0299125-8k_houseofdoge.htm
TBH,0001903595,2026-07-23 00:00:00,2026-07-23 17:21:07,8-K,False,https://www.sec.gov/Archives/edgar/data/1903595/000121390026081010/0001213900-26-081010-index.htm,https://www.sec.gov/Archives/edgar/data/1903595/000121390026081010/ea0299125-8k_houseofdoge.htm
SNBR,0000827187,2026-07-23 00:00:00,2026-07-23 17:20:56,8-K,False,https://www.sec.gov/Archives/edgar/data/827187/000095010326011104/0000950103-26-011104-index.htm,https://www.sec.gov/Archives/edgar/data/827187/000095010326011104/dp250511_8k.htm
CCB,0001437958,2026-07-23 00:00:00,2026-07-23 17:20:43,8-K,False,https://www.sec.gov/Archives/edgar/data/1437958/000143795826000049/0001437958-26-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1437958/000143795826000049/ck1437958-20260723.htm
HSCS,0001468492,2026-07-23 00:00:00,2026-07-23 17:20:13,8-K,False,https://www.sec.gov/Archives/edgar/data/1468492/000121390026081007/0001213900-26-081007-index.htm,https://www.sec.gov/Archives/edgar/data/1468492/000121390026081007/ea0299113-8k_heart.htm
HSCSW,0001468492,2026-07-23 00:00:00,2026-07-23 17:20:13,8-K,False,https://www.sec.gov/Archives/edgar/data/1468492/000121390026081007/0001213900-26-081007-index.htm,https://www.sec.gov/Archives/edgar/data/1468492/000121390026081007/ea0299113-8k_heart.htm
VVV,0001674910,2026-07-23 00:00:00,2026-07-23 17:17:58,8-K,False,https://www.sec.gov/Archives/edgar/data/1674910/000167491026000052/0001674910-26-000052-index.htm,https://www.sec.gov/Archives/edgar/data/1674910/000167491026000052/vvv-20260722.htm
SNSE,0001829802,2026-07-23 00:00:00,2026-07-23 17:15:56,8-K,False,https://www.sec.gov/Archives/edgar/data/1829802/000119312526314591/0001193125-26-314591-index.htm,https://www.sec.gov/Archives/edgar/data/1829802/000119312526314591/d68855d8k.htm
FTH,0001829802,2026-07-23 00:00:00,2026-07-23 17:15:56,8-K,False,https://www.sec.gov/Archives/edgar/data/1829802/000119312526314591/0001193125-26-314591-index.htm,https://www.sec.gov/Archives/edgar/data/1829802/000119312526314591/d68855d8k.htm
FLYE,0001975940,2026-07-23 00:00:00,2026-07-23 17:15:36,8-K,False,https://www.sec.gov/Archives/edgar/data/1975940/000121390026080994/0001213900-26-080994-index.htm,https://www.sec.gov/Archives/edgar/data/1975940/000121390026080994/ea0299026-8k_flye.htm
VASO,0000839087,2026-07-23 00:00:00,2026-07-23 17:14:59,8-K,False,https://www.sec.gov/Archives/edgar/data/839087/000121390026080991/0001213900-26-080991-index.htm,https://www.sec.gov/Archives/edgar/data/839087/000121390026080991/ea0299047-8k_vaso.htm
