symbol,filingDate,filing_detail_url,document_type
DAAQ,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2052162/000149315226029392/0001493152-26-029392-index.htm,8-K
DAAQU,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2052162/000149315226029392/0001493152-26-029392-index.htm,8-K
DAAQW,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2052162/000149315226029392/0001493152-26-029392-index.htm,8-K
None,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1740742/000182912626006693/0001829126-26-006693-index.htm,8-K
JAGX,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1585608/000119312526276103/0001193125-26-276103-index.htm,8-K
SNSE,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1829802/000119312526276093/0001193125-26-276093-index.htm,8-K
FTH,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1829802/000119312526276093/0001193125-26-276093-index.htm,8-K
ATO,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/731802/000119312526276088/0001193125-26-276088-index.htm,8-K
BIAFW,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1712762/000149315226029384/0001493152-26-029384-index.htm,8-K
BIAF,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1712762/000149315226029384/0001493152-26-029384-index.htm,8-K
CFVIW,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1830081/000121390026070201/0001213900-26-070201-index.htm,8-K
CFVIU,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1830081/000121390026070201/0001213900-26-070201-index.htm,8-K
CFVI,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1830081/000121390026070201/0001213900-26-070201-index.htm,8-K
RUMBW,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1830081/000121390026070201/0001213900-26-070201-index.htm,8-K
RUM,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1830081/000121390026070201/0001213900-26-070201-index.htm,8-K
None,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2137917/000110465926075827/0001104659-26-075827-index.htm,8-K
None,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1129987/000110465926075827/0001104659-26-075827-index.htm,8-K
None,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2130386/000110465926075825/0001104659-26-075825-index.htm,8-K
HNST,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1530979/000162828026044390/0001628280-26-044390-index.htm,8-K
NVVE,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1836875/000183687526000039/0001836875-26-000039-index.htm,8-K
NVVEW,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1836875/000183687526000039/0001836875-26-000039-index.htm,8-K
LEU,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1065059/000162828026044386/0001628280-26-044386-index.htm,8-K
PACI-UN,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1853070/000149315226029363/0001493152-26-029363-index.htm,8-K
PACI-WT,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1853070/000149315226029363/0001493152-26-029363-index.htm,8-K
PACI,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1853070/000149315226029363/0001493152-26-029363-index.htm,8-K
SOAR,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1853070/000149315226029363/0001493152-26-029363-index.htm,8-K
DPW,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/896493/000121465926007572/0001214659-26-007572-index.htm,8-K
AULT,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/896493/000121465926007572/0001214659-26-007572-index.htm,8-K
NILE-PD,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/896493/000121465926007572/0001214659-26-007572-index.htm,8-K
NILE,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/896493/000121465926007572/0001214659-26-007572-index.htm,8-K
GPUS,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/896493/000121465926007572/0001214659-26-007572-index.htm,8-K
GPUS-PD,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/896493/000121465926007572/0001214659-26-007572-index.htm,8-K
None,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2061670/000206167026000055/0002061670-26-000055-index.htm,8-K
NEXT,2026-06-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1612720/000161272026000039/0001612720-26-000039-index.htm,8-K
