symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
CLW,2026-06-01,16.6,2.45,2026-06-02,16.58,16.32,16.6,0.0,14.94,False,14.11,False,13.28,False,10.85,False,10.27,False,9.72,False
CLW,2026-06-01,16.6,2.45,2026-06-03,16.61,16.43,16.6,0.0,14.94,False,14.11,False,13.28,False,11.53,False,10.91,False,10.33,False
CLW,2026-06-01,16.6,2.45,2026-06-04,16.88,15.83,15.99,-3.67,14.94,False,14.11,False,13.28,False,12.07,False,11.43,False,10.82,False
CLW,2026-06-01,16.6,2.45,2026-06-05,15.91,15.11,15.39,-7.29,14.94,False,14.11,False,13.28,False,11.59,False,10.97,False,10.38,False
CLW,2026-06-01,16.6,2.45,2026-06-08,15.43,15.18,15.4,-7.23,14.94,False,14.11,False,13.28,False,11.6,False,10.98,False,10.39,False
CLW,2026-06-01,16.6,2.45,2026-06-09,15.69,15.69,16.3,-1.81,14.94,False,14.11,False,13.28,False,11.38,False,10.78,False,10.2,False
CLW,2026-06-01,16.6,2.45,2026-06-10,16.32,15.91,16.55,-0.3,14.94,False,14.11,False,13.28,False,11.53,False,10.91,False,10.33,False
CLW,2026-06-01,16.6,2.45,2026-06-11,16.56,16.06,16.5,-0.6,14.94,False,14.11,False,13.28,False,11.46,False,10.85,False,10.27,False
CLW,2026-06-01,16.6,2.45,2026-06-12,16.75,16.73,17.68,6.51,14.94,False,14.11,False,13.28,False,11.64,False,11.02,False,10.43,False
CLW,2026-06-01,16.6,2.45,2026-06-15,17.9,17.35,17.38,4.7,14.94,False,14.11,False,13.28,False,11.24,False,10.64,False,10.07,False
CLW,2026-06-01,16.6,2.45,2026-06-16,17.51,17.06,17.37,4.64,14.94,False,14.11,False,13.28,False,11.55,False,10.94,False,10.35,False
CLW,2026-06-01,16.6,2.45,2026-06-17,17.39,16.54,16.7,0.6,14.94,False,14.11,False,13.28,False,11.44,False,10.83,False,10.25,False
CLW,2026-06-01,16.6,2.45,2026-06-18,16.73,16.73,16.79,1.14,14.94,False,14.11,False,13.28,False,11.53,False,10.91,False,10.33,False
CLW,2026-06-01,16.6,2.45,2026-06-22,16.62,15.57,15.66,-5.66,14.94,False,14.11,False,13.28,False,12.07,False,11.43,False,10.82,False
CLW,2026-06-01,16.6,2.45,2026-06-23,15.63,15.53,15.62,-5.9,14.94,False,14.11,False,13.28,False,11.94,False,11.31,False,10.7,False
CLW,2026-06-01,16.6,2.45,2026-06-24,15.85,15.52,16.82,1.33,14.94,False,14.11,False,13.28,False,12.18,False,11.53,False,10.92,False
CLW,2026-06-01,16.6,2.45,2026-06-25,16.83,16.39,16.67,0.42,14.94,False,14.11,False,13.28,False,13.28,False,12.58,False,11.9,False
CLW,2026-06-01,16.6,2.45,2026-06-26,16.76,16.46,16.8,1.2,14.94,False,14.11,False,13.28,False,13.69,False,12.96,False,12.27,False
CLW,2026-06-01,16.6,2.45,2026-06-29,16.8,15.73,16.03,-3.43,14.94,False,14.11,False,13.28,False,13.83,False,13.09,False,12.39,False
CLW,2026-06-01,16.6,2.45,2026-06-30,15.8,15.43,15.68,-5.54,14.94,False,14.11,False,13.28,False,14.08,False,13.33,False,12.62,False
CLW,2026-06-01,16.6,2.45,2026-07-01,15.7,15.65,15.81,-4.76,14.94,False,14.11,False,13.28,False,14.08,False,13.33,False,12.62,False
CLW,2026-06-01,16.6,2.45,2026-07-02,15.94,15.88,15.92,-4.1,14.94,False,14.11,False,13.28,False,14.08,False,13.33,False,12.62,False
CLW,2026-06-01,16.6,2.45,2026-07-06,16.0,15.6,15.87,-4.4,14.94,False,14.11,False,13.28,False,13.56,False,12.84,False,12.16,False
CLW,2026-06-01,16.6,2.45,2026-07-07,15.98,15.65,15.68,-5.54,14.94,False,14.11,False,13.28,False,13.06,False,12.36,False,11.7,False
CLW,2026-06-01,16.6,2.45,2026-07-08,15.52,14.96,15.21,-8.37,14.94,False,14.11,False,13.28,False,13.06,False,12.37,False,11.71,False
CLW,2026-06-01,16.6,2.45,2026-07-09,15.05,15.05,15.39,-7.29,14.94,False,14.11,False,13.28,False,13.83,False,13.09,False,12.39,False
CLW,2026-06-01,16.6,2.45,2026-07-10,15.46,15.38,15.8,-4.82,14.94,False,14.11,False,13.28,False,14.04,False,13.29,False,12.58,False
CLW,2026-06-01,16.6,2.45,2026-07-13,15.84,14.92,15.19,-8.49,14.94,True,14.11,False,13.28,False,14.0,False,13.25,False,12.54,False
CLW,2026-06-01,16.6,2.45,2026-07-14,15.2,15.0,15.04,-9.4,14.94,False,14.11,False,13.28,False,15.0,False,14.2,False,13.44,False
CLW,2026-06-01,16.6,2.45,2026-07-15,15.45,15.33,15.48,-6.75,14.94,False,14.11,False,13.28,False,14.74,False,13.96,False,13.21,False
CLW,2026-06-01,16.6,2.45,2026-07-16,15.67,15.67,16.3,-1.81,14.94,False,14.11,False,13.28,False,14.74,False,13.95,False,13.2,False
CLW,2026-06-01,16.6,2.45,2026-07-17,16.36,15.88,15.98,-3.73,14.94,False,14.11,False,13.28,False,14.17,False,13.41,False,12.7,False
