symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
GTN,2026-06-01,4.07,3.01,2026-06-02,4.03,3.94,4.02,-1.23,3.66,False,3.46,False,3.26,False,4.53,True,4.23,True,3.96,True
GTN,2026-06-01,4.07,3.01,2026-06-03,3.98,3.82,3.85,-5.41,3.66,False,3.46,False,3.26,False,4.48,True,4.19,True,3.92,True
GTN,2026-06-01,4.07,3.01,2026-06-04,3.94,3.93,4.03,-0.98,3.66,False,3.46,False,3.26,False,4.52,True,4.23,True,3.95,True
GTN,2026-06-01,4.07,3.01,2026-06-05,4.03,3.95,4.01,-1.47,3.66,False,3.46,False,3.26,False,3.61,False,3.38,False,3.16,False
GTN,2026-06-01,4.07,3.01,2026-06-08,4.0,3.94,3.99,-1.97,3.66,False,3.46,False,3.26,False,3.54,False,3.31,False,3.09,False
GTN,2026-06-01,4.07,3.01,2026-06-09,4.06,4.03,4.07,0.0,3.66,False,3.46,False,3.26,False,3.58,False,3.35,False,3.13,False
GTN,2026-06-01,4.07,3.01,2026-06-10,4.1,4.02,4.04,-0.74,3.66,False,3.46,False,3.26,False,3.5,False,3.27,False,3.06,False
GTN,2026-06-01,4.07,3.01,2026-06-11,4.04,4.0,4.06,-0.25,3.66,False,3.46,False,3.26,False,3.4,False,3.18,False,2.97,False
GTN,2026-06-01,4.07,3.01,2026-06-12,4.04,3.86,3.92,-3.69,3.66,False,3.46,False,3.26,False,3.41,False,3.19,False,2.98,False
GTN,2026-06-01,4.07,3.01,2026-06-15,3.93,3.78,3.8,-6.63,3.66,False,3.46,False,3.26,False,3.39,False,3.17,False,2.96,False
GTN,2026-06-01,4.07,3.01,2026-06-16,3.8,3.8,3.9,-4.18,3.66,False,3.46,False,3.26,False,3.44,False,3.22,False,3.01,False
GTN,2026-06-01,4.07,3.01,2026-06-17,3.88,3.73,3.73,-8.35,3.66,False,3.46,False,3.26,False,3.19,False,2.98,False,2.79,False
GTN,2026-06-01,4.07,3.01,2026-06-18,3.67,3.67,3.79,-6.88,3.66,False,3.46,False,3.26,False,3.24,False,3.03,False,2.84,False
GTN,2026-06-01,4.07,3.01,2026-06-22,3.83,3.81,3.84,-5.65,3.66,False,3.46,False,3.26,False,3.38,False,3.16,False,2.95,False
GTN,2026-06-01,4.07,3.01,2026-06-23,3.83,3.82,3.93,-3.44,3.66,False,3.46,False,3.26,False,3.33,False,3.11,False,2.91,False
GTN,2026-06-01,4.07,3.01,2026-06-24,3.91,3.88,3.95,-2.95,3.66,False,3.46,False,3.26,False,3.33,False,3.11,False,2.91,False
GTN,2026-06-01,4.07,3.01,2026-06-25,3.91,3.57,3.58,-12.04,3.66,True,3.46,False,3.26,False,3.38,False,3.16,False,2.95,False
GTN,2026-06-01,4.07,3.01,2026-06-26,3.59,3.55,3.8,-6.63,3.66,True,3.46,False,3.26,False,3.41,False,3.19,False,2.98,False
GTN,2026-06-01,4.07,3.01,2026-06-29,3.81,3.75,3.93,-3.44,3.66,False,3.46,False,3.26,False,3.28,False,3.06,False,2.86,False
GTN,2026-06-01,4.07,3.01,2026-06-30,3.87,3.82,3.97,-2.46,3.66,False,3.46,False,3.26,False,3.33,False,3.11,False,2.91,False
GTN,2026-06-01,4.07,3.01,2026-07-01,3.99,3.98,3.99,-1.97,3.66,False,3.46,False,3.26,False,3.29,False,3.07,False,2.87,False
GTN,2026-06-01,4.07,3.01,2026-07-02,4.04,3.93,4.11,0.98,3.66,False,3.46,False,3.26,False,3.15,False,2.94,False,2.75,False
GTN,2026-06-01,4.07,3.01,2026-07-06,4.08,3.97,4.01,-1.47,3.66,False,3.46,False,3.26,False,3.29,False,3.08,False,2.88,False
GTN,2026-06-01,4.07,3.01,2026-07-07,4.09,3.9,3.9,-4.18,3.66,False,3.46,False,3.26,False,3.28,False,3.06,False,2.86,False
GTN,2026-06-01,4.07,3.01,2026-07-08,3.86,3.7,3.77,-7.37,3.66,False,3.46,False,3.26,False,3.26,False,3.05,False,2.85,False
GTN,2026-06-01,4.07,3.01,2026-07-09,3.73,3.68,3.77,-7.37,3.66,False,3.46,False,3.26,False,3.33,False,3.11,False,2.91,False
GTN,2026-06-01,4.07,3.01,2026-07-10,3.83,3.74,3.78,-7.13,3.66,False,3.46,False,3.26,False,3.3,False,3.09,False,2.89,False
GTN,2026-06-01,4.07,3.01,2026-07-13,3.82,3.82,3.9,-4.18,3.66,False,3.46,False,3.26,False,3.32,False,3.1,False,2.9,False
GTN,2026-06-01,4.07,3.01,2026-07-14,3.86,3.8,3.81,-6.39,3.66,False,3.46,False,3.26,False,3.2,False,3.0,False,2.8,False
GTN,2026-06-01,4.07,3.01,2026-07-15,3.81,3.81,4.06,-0.25,3.66,False,3.46,False,3.26,False,3.11,False,2.9,False,2.71,False
GTN,2026-06-01,4.07,3.01,2026-07-16,4.12,4.0,4.04,-0.74,3.66,False,3.46,False,3.26,False,3.19,False,2.98,False,2.79,False
GTN,2026-06-01,4.07,3.01,2026-07-17,4.06,3.91,3.96,-2.7,3.66,False,3.46,False,3.26,False,3.05,False,2.85,False,2.66,False
