symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
CABO,2026-06-01,51.34,3.97,2026-06-02,51.3,49.25,50.72,-1.21,46.21,False,43.64,False,41.07,False,49.65,True,45.43,False,41.57,False
CABO,2026-06-01,51.34,3.97,2026-06-03,49.97,46.64,48.06,-6.39,46.21,False,43.64,False,41.07,False,48.5,True,44.39,False,40.62,False
CABO,2026-06-01,51.34,3.97,2026-06-04,48.94,43.95,46.51,-9.41,46.21,True,43.64,False,41.07,False,42.7,False,39.07,False,35.75,False
CABO,2026-06-01,51.34,3.97,2026-06-05,46.9,43.65,43.82,-14.65,46.21,True,43.64,False,41.07,False,46.57,True,42.61,False,38.99,False
CABO,2026-06-01,51.34,3.97,2026-06-08,43.0,42.23,42.4,-17.41,46.21,True,43.64,True,41.07,False,47.81,True,43.75,True,40.03,False
CABO,2026-06-01,51.34,3.97,2026-06-09,41.87,41.01,41.96,-18.27,46.21,True,43.64,True,41.07,True,42.94,True,39.3,False,35.96,False
CABO,2026-06-01,51.34,3.97,2026-06-10,42.43,41.55,43.07,-16.11,46.21,True,43.64,True,41.07,False,38.64,False,35.36,False,32.36,False
CABO,2026-06-01,51.34,3.97,2026-06-11,43.3,40.89,41.57,-19.03,46.21,True,43.64,True,41.07,True,40.05,False,36.65,False,33.54,False
CABO,2026-06-01,51.34,3.97,2026-06-12,41.45,41.0,47.0,-8.45,46.21,True,43.64,True,41.07,True,39.18,False,35.85,False,32.81,False
CABO,2026-06-01,51.34,3.97,2026-06-15,47.0,43.95,46.46,-9.51,46.21,True,43.64,False,41.07,False,37.37,False,34.2,False,31.29,False
CABO,2026-06-01,51.34,3.97,2026-06-16,46.88,45.6,47.33,-7.81,46.21,True,43.64,False,41.07,False,37.38,False,34.2,False,31.3,False
CABO,2026-06-01,51.34,3.97,2026-06-17,46.09,43.07,43.07,-16.11,46.21,True,43.64,True,41.07,False,36.39,False,33.3,False,30.47,False
CABO,2026-06-01,51.34,3.97,2026-06-18,42.79,40.78,40.99,-20.16,46.21,True,43.64,True,41.07,True,36.09,False,33.03,False,30.22,False
CABO,2026-06-01,51.34,3.97,2026-06-22,40.38,40.11,40.93,-20.28,46.21,True,43.64,True,41.07,True,36.54,False,33.43,False,30.59,False
CABO,2026-06-01,51.34,3.97,2026-06-23,41.11,39.52,43.75,-14.78,46.21,True,43.64,True,41.07,True,40.06,True,36.66,False,33.55,False
CABO,2026-06-01,51.34,3.97,2026-06-24,43.96,42.23,45.28,-11.8,46.21,True,43.64,True,41.07,False,39.92,False,36.53,False,33.43,False
CABO,2026-06-01,51.34,3.97,2026-06-25,44.38,40.4,40.65,-20.82,46.21,True,43.64,True,41.07,True,41.95,True,38.38,False,35.12,False
CABO,2026-06-01,51.34,3.97,2026-06-26,40.42,40.28,52.87,2.98,46.21,True,43.64,True,41.07,True,43.31,True,39.63,False,36.27,False
CABO,2026-06-01,51.34,3.97,2026-06-29,54.17,51.49,53.56,4.32,46.21,False,43.64,False,41.07,False,40.27,False,36.85,False,33.72,False
CABO,2026-06-01,51.34,3.97,2026-06-30,52.26,50.76,53.11,3.45,46.21,False,43.64,False,41.07,False,39.34,False,36.0,False,32.94,False
CABO,2026-06-01,51.34,3.97,2026-07-01,53.49,53.08,53.26,3.74,46.21,False,43.64,False,41.07,False,38.87,False,35.56,False,32.54,False
CABO,2026-06-01,51.34,3.97,2026-07-02,53.3,46.46,48.91,-4.73,46.21,False,43.64,False,41.07,False,36.83,False,33.7,False,30.84,False
CABO,2026-06-01,51.34,3.97,2026-07-06,48.99,45.5,46.96,-8.53,46.21,True,43.64,False,41.07,False,35.64,False,32.61,False,29.84,False
CABO,2026-06-01,51.34,3.97,2026-07-07,46.86,42.58,42.63,-16.97,46.21,True,43.64,True,41.07,False,33.58,False,30.73,False,28.12,False
CABO,2026-06-01,51.34,3.97,2026-07-08,41.58,40.23,40.87,-20.39,46.21,True,43.64,True,41.07,True,32.49,False,29.73,False,27.21,False
CABO,2026-06-01,51.34,3.97,2026-07-09,40.36,33.38,35.27,-31.3,46.21,True,43.64,True,41.07,True,32.15,False,29.42,False,26.92,False
CABO,2026-06-01,51.34,3.97,2026-07-10,34.7,34.7,36.19,-29.51,46.21,True,43.64,True,41.07,True,33.0,False,30.2,False,27.64,False
CABO,2026-06-01,51.34,3.97,2026-07-13,36.79,36.64,37.93,-26.12,46.21,True,43.64,True,41.07,True,31.85,False,29.15,False,26.67,False
CABO,2026-06-01,51.34,3.97,2026-07-14,39.99,39.21,43.01,-16.23,46.21,True,43.64,True,41.07,True,36.01,False,32.96,False,30.16,False
CABO,2026-06-01,51.34,3.97,2026-07-15,42.0,39.88,40.1,-21.89,46.21,True,43.64,True,41.07,True,35.6,False,32.58,False,29.81,False
CABO,2026-06-01,51.34,3.97,2026-07-16,39.92,39.92,41.49,-19.19,46.21,True,43.64,True,41.07,True,36.27,False,33.19,False,30.37,False
CABO,2026-06-01,51.34,3.97,2026-07-17,41.71,38.71,39.3,-23.45,46.21,True,43.64,True,41.07,True,33.0,False,30.2,False,27.64,False
