symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
MNRO,2026-06-01,15.7,2.74,2026-06-02,15.65,15.41,15.77,0.45,14.13,False,13.34,False,12.56,False,13.6,False,12.79,False,12.03,False
MNRO,2026-06-01,15.7,2.74,2026-06-03,15.65,15.53,15.57,-0.83,14.13,False,13.34,False,12.56,False,14.25,False,13.4,False,12.61,False
MNRO,2026-06-01,15.7,2.74,2026-06-04,15.82,15.14,15.39,-1.97,14.13,False,13.34,False,12.56,False,14.81,False,13.93,False,13.1,False
MNRO,2026-06-01,15.7,2.74,2026-06-05,15.3,14.53,14.53,-7.45,14.13,False,13.34,False,12.56,False,14.51,False,13.64,False,12.83,False
MNRO,2026-06-01,15.7,2.74,2026-06-08,14.58,14.5,14.68,-6.5,14.13,False,13.34,False,12.56,False,14.75,True,13.87,False,13.05,False
MNRO,2026-06-01,15.7,2.74,2026-06-09,14.93,14.5,14.66,-6.62,14.13,False,13.34,False,12.56,False,13.97,False,13.14,False,12.36,False
MNRO,2026-06-01,15.7,2.74,2026-06-10,14.53,14.09,14.21,-9.49,14.13,True,13.34,False,12.56,False,13.45,False,12.65,False,11.9,False
MNRO,2026-06-01,15.7,2.74,2026-06-11,13.98,13.98,16.08,2.42,14.13,True,13.34,False,12.56,False,13.22,False,12.43,False,11.69,False
MNRO,2026-06-01,15.7,2.74,2026-06-12,15.73,15.52,15.95,1.59,14.13,False,13.34,False,12.56,False,13.58,False,12.78,False,12.02,False
MNRO,2026-06-01,15.7,2.74,2026-06-15,16.32,16.15,16.25,3.5,14.13,False,13.34,False,12.56,False,13.12,False,12.34,False,11.61,False
MNRO,2026-06-01,15.7,2.74,2026-06-16,16.34,15.8,16.0,1.91,14.13,False,13.34,False,12.56,False,13.1,False,12.32,False,11.59,False
MNRO,2026-06-01,15.7,2.74,2026-06-17,15.89,15.16,15.19,-3.25,14.13,False,13.34,False,12.56,False,12.72,False,11.96,False,11.25,False
MNRO,2026-06-01,15.7,2.74,2026-06-18,15.48,15.41,15.55,-0.96,14.13,False,13.34,False,12.56,False,13.38,False,12.59,False,11.84,False
MNRO,2026-06-01,15.7,2.74,2026-06-22,15.5,15.14,15.35,-2.23,14.13,False,13.34,False,12.56,False,13.63,False,12.82,False,12.06,False
MNRO,2026-06-01,15.7,2.74,2026-06-23,15.31,15.15,15.42,-1.78,14.13,False,13.34,False,12.56,False,13.94,False,13.11,False,12.33,False
MNRO,2026-06-01,15.7,2.74,2026-06-24,15.63,15.52,15.71,0.06,14.13,False,13.34,False,12.56,False,13.78,False,12.96,False,12.19,False
MNRO,2026-06-01,15.7,2.74,2026-06-25,15.71,15.63,16.05,2.23,14.13,False,13.34,False,12.56,False,13.5,False,12.7,False,11.94,False
MNRO,2026-06-01,15.7,2.74,2026-06-26,16.0,15.7,17.22,9.68,14.13,False,13.34,False,12.56,False,13.83,False,13.01,False,12.24,False
MNRO,2026-06-01,15.7,2.74,2026-06-29,16.89,16.7,16.96,8.03,14.13,False,13.34,False,12.56,False,13.69,False,12.88,False,12.11,False
MNRO,2026-06-01,15.7,2.74,2026-06-30,16.9,16.39,17.11,8.98,14.13,False,13.34,False,12.56,False,13.07,False,12.29,False,11.56,False
MNRO,2026-06-01,15.7,2.74,2026-07-01,17.04,16.94,17.15,9.24,14.13,False,13.34,False,12.56,False,13.12,False,12.35,False,11.61,False
MNRO,2026-06-01,15.7,2.74,2026-07-02,17.18,16.83,17.21,9.62,14.13,False,13.34,False,12.56,False,12.96,False,12.19,False,11.47,False
MNRO,2026-06-01,15.7,2.74,2026-07-06,17.36,16.91,17.22,9.68,14.13,False,13.34,False,12.56,False,12.81,False,12.05,False,11.33,False
MNRO,2026-06-01,15.7,2.74,2026-07-07,17.1,17.03,17.32,10.32,14.13,False,13.34,False,12.56,False,12.09,False,11.37,False,10.7,False
MNRO,2026-06-01,15.7,2.74,2026-07-08,16.94,16.15,16.54,5.35,14.13,False,13.34,False,12.56,False,12.22,False,11.49,False,10.81,False
MNRO,2026-06-01,15.7,2.74,2026-07-09,16.64,16.52,16.83,7.2,14.13,False,13.34,False,12.56,False,12.2,False,11.48,False,10.8,False
MNRO,2026-06-01,15.7,2.74,2026-07-10,16.83,16.56,16.81,7.07,14.13,False,13.34,False,12.56,False,11.83,False,11.12,False,10.46,False
MNRO,2026-06-01,15.7,2.74,2026-07-13,16.9,16.44,16.51,5.16,14.13,False,13.34,False,12.56,False,13.38,False,12.59,False,11.84,False
MNRO,2026-06-01,15.7,2.74,2026-07-14,16.75,16.46,17.33,10.38,14.13,False,13.34,False,12.56,False,13.27,False,12.49,False,11.74,False
MNRO,2026-06-01,15.7,2.74,2026-07-15,17.36,17.19,17.21,9.62,14.13,False,13.34,False,12.56,False,13.52,False,12.72,False,11.97,False
MNRO,2026-06-01,15.7,2.74,2026-07-16,17.11,17.06,17.46,11.21,14.13,False,13.34,False,12.56,False,13.32,False,12.53,False,11.78,False
MNRO,2026-06-01,15.7,2.74,2026-07-17,17.28,16.74,16.96,8.03,14.13,False,13.34,False,12.56,False,12.64,False,11.89,False,11.19,False
