symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
WNC,2026-06-01,7.64,2.56,2026-06-02,7.69,7.66,7.79,1.96,6.88,False,6.49,False,6.11,False,6.4,False,6.04,False,5.71,False
WNC,2026-06-01,7.64,2.56,2026-06-03,7.79,7.73,7.91,3.53,6.88,False,6.49,False,6.11,False,6.38,False,6.03,False,5.69,False
WNC,2026-06-01,7.64,2.56,2026-06-04,8.03,7.96,8.01,4.84,6.88,False,6.49,False,6.11,False,6.54,False,6.18,False,5.84,False
WNC,2026-06-01,7.64,2.56,2026-06-05,8.02,7.21,7.34,-3.93,6.88,False,6.49,False,6.11,False,6.57,False,6.2,False,5.86,False
WNC,2026-06-01,7.64,2.56,2026-06-08,7.46,7.45,7.76,1.57,6.88,False,6.49,False,6.11,False,6.29,False,5.94,False,5.61,False
WNC,2026-06-01,7.64,2.56,2026-06-09,7.88,7.72,7.93,3.8,6.88,False,6.49,False,6.11,False,6.07,False,5.73,False,5.41,False
WNC,2026-06-01,7.64,2.56,2026-06-10,7.9,7.87,8.26,8.12,6.88,False,6.49,False,6.11,False,5.85,False,5.53,False,5.22,False
WNC,2026-06-01,7.64,2.56,2026-06-11,8.28,8.28,8.94,17.02,6.88,False,6.49,False,6.11,False,5.78,False,5.46,False,5.15,False
WNC,2026-06-01,7.64,2.56,2026-06-12,8.95,8.92,9.71,27.09,6.88,False,6.49,False,6.11,False,5.73,False,5.41,False,5.11,False
WNC,2026-06-01,7.64,2.56,2026-06-15,9.83,9.4,9.46,23.82,6.88,False,6.49,False,6.11,False,5.8,False,5.48,False,5.17,False
WNC,2026-06-01,7.64,2.56,2026-06-16,9.5,9.28,9.28,21.47,6.88,False,6.49,False,6.11,False,5.73,False,5.41,False,5.11,False
WNC,2026-06-01,7.64,2.56,2026-06-17,10.35,10.26,10.8,41.36,6.88,False,6.49,False,6.11,False,5.7,False,5.38,False,5.08,False
WNC,2026-06-01,7.64,2.56,2026-06-18,11.12,10.64,11.36,48.69,6.88,False,6.49,False,6.11,False,5.86,False,5.53,False,5.23,False
WNC,2026-06-01,7.64,2.56,2026-06-22,11.4,11.4,12.06,57.85,6.88,False,6.49,False,6.11,False,6.26,False,5.91,False,5.58,False
WNC,2026-06-01,7.64,2.56,2026-06-23,11.8,11.69,12.6,64.92,6.88,False,6.49,False,6.11,False,6.54,False,6.18,False,5.84,False
WNC,2026-06-01,7.64,2.56,2026-06-24,12.65,12.64,13.1,71.47,6.88,False,6.49,False,6.11,False,6.77,False,6.39,False,6.04,False
WNC,2026-06-01,7.64,2.56,2026-06-25,13.15,13.11,13.94,82.46,6.88,False,6.49,False,6.11,False,6.85,False,6.47,False,6.11,False
WNC,2026-06-01,7.64,2.56,2026-06-26,13.93,13.63,14.05,83.9,6.88,False,6.49,False,6.11,False,6.91,False,6.52,False,6.16,False
WNC,2026-06-01,7.64,2.56,2026-06-29,13.76,13.43,13.75,79.97,6.88,False,6.49,False,6.11,False,6.68,False,6.31,False,5.96,False
WNC,2026-06-01,7.64,2.56,2026-06-30,13.65,13.12,13.5,76.7,6.88,False,6.49,False,6.11,False,6.43,False,6.08,False,5.74,False
WNC,2026-06-01,7.64,2.56,2026-07-01,13.46,13.05,13.25,73.43,6.88,False,6.49,False,6.11,False,6.56,False,6.19,False,5.85,False
WNC,2026-06-01,7.64,2.56,2026-07-02,13.4,13.11,13.26,73.56,6.88,False,6.49,False,6.11,False,6.66,False,6.29,False,5.94,False
WNC,2026-06-01,7.64,2.56,2026-07-06,13.45,12.98,13.0,70.16,6.88,False,6.49,False,6.11,False,6.75,False,6.37,False,6.02,False
WNC,2026-06-01,7.64,2.56,2026-07-07,12.77,12.14,12.29,60.86,6.88,False,6.49,False,6.11,False,6.18,False,5.84,False,5.51,False
WNC,2026-06-01,7.64,2.56,2026-07-08,12.1,11.98,12.27,60.6,6.88,False,6.49,False,6.11,False,6.53,False,6.17,False,5.83,False
WNC,2026-06-01,7.64,2.56,2026-07-09,12.49,12.27,12.36,61.78,6.88,False,6.49,False,6.11,False,6.68,False,6.31,False,5.96,False
WNC,2026-06-01,7.64,2.56,2026-07-10,12.42,12.42,12.9,68.85,6.88,False,6.49,False,6.11,False,6.96,False,6.57,False,6.2,False
WNC,2026-06-01,7.64,2.56,2026-07-13,13.01,12.91,13.03,70.55,6.88,False,6.49,False,6.11,False,7.53,False,7.11,False,6.71,False
WNC,2026-06-01,7.64,2.56,2026-07-14,13.23,13.22,13.42,75.65,6.88,False,6.49,False,6.11,False,8.18,False,7.72,False,7.29,False
WNC,2026-06-01,7.64,2.56,2026-07-15,11.94,11.5,12.64,65.45,6.88,False,6.49,False,6.11,False,7.97,False,7.52,False,7.1,False
WNC,2026-06-01,7.64,2.56,2026-07-16,12.63,12.25,12.54,64.14,6.88,False,6.49,False,6.11,False,7.81,False,7.38,False,6.97,False
WNC,2026-06-01,7.64,2.56,2026-07-17,12.39,12.34,13.44,75.92,6.88,False,6.49,False,6.11,False,9.09,False,8.59,False,8.11,False
