symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
HY,2026-06-01,34.77,2.57,2026-06-02,34.36,33.83,36.33,4.49,31.29,False,29.55,False,27.82,False,32.44,False,30.63,False,28.92,False
HY,2026-06-01,34.77,2.57,2026-06-03,36.03,34.88,35.64,2.5,31.29,False,29.55,False,27.82,False,33.62,False,31.74,False,29.97,False
HY,2026-06-01,34.77,2.57,2026-06-04,35.89,35.02,36.02,3.6,31.29,False,29.55,False,27.82,False,31.04,False,29.31,False,27.67,False
HY,2026-06-01,34.77,2.57,2026-06-05,35.96,34.33,34.49,-0.81,31.29,False,29.55,False,27.82,False,31.02,False,29.28,False,27.65,False
HY,2026-06-01,34.77,2.57,2026-06-08,34.57,34.57,35.06,0.83,31.29,False,29.55,False,27.82,False,31.35,False,29.59,False,27.94,False
HY,2026-06-01,34.77,2.57,2026-06-09,35.24,34.42,34.85,0.23,31.29,False,29.55,False,27.82,False,30.64,False,28.93,False,27.31,False
HY,2026-06-01,34.77,2.57,2026-06-10,34.81,33.9,33.9,-2.5,31.29,False,29.55,False,27.82,False,30.65,False,28.94,False,27.32,False
HY,2026-06-01,34.77,2.57,2026-06-11,34.44,34.01,35.35,1.67,31.29,False,29.55,False,27.82,False,30.56,False,28.85,False,27.24,False
HY,2026-06-01,34.77,2.57,2026-06-12,36.0,36.0,37.18,6.93,31.29,False,29.55,False,27.82,False,30.31,False,28.62,False,27.02,False
HY,2026-06-01,34.77,2.57,2026-06-15,38.4,37.18,37.64,8.25,31.29,False,29.55,False,27.82,False,30.08,False,28.39,False,26.81,False
HY,2026-06-01,34.77,2.57,2026-06-16,38.0,37.36,37.55,8.0,31.29,False,29.55,False,27.82,False,28.42,False,26.83,False,25.33,False
HY,2026-06-01,34.77,2.57,2026-06-17,37.75,37.12,37.35,7.42,31.29,False,29.55,False,27.82,False,26.09,False,24.63,False,23.25,False
HY,2026-06-01,34.77,2.57,2026-06-18,37.82,37.82,39.3,13.03,31.29,False,29.55,False,27.82,False,26.95,False,25.44,False,24.02,False
HY,2026-06-01,34.77,2.57,2026-06-22,39.29,38.47,38.54,10.84,31.29,False,29.55,False,27.82,False,28.0,False,26.43,False,24.96,False
HY,2026-06-01,34.77,2.57,2026-06-23,37.8,36.21,36.76,5.72,31.29,False,29.55,False,27.82,False,28.51,False,26.92,False,25.41,False
HY,2026-06-01,34.77,2.57,2026-06-24,36.7,35.87,35.94,3.36,31.29,False,29.55,False,27.82,False,29.6,False,27.95,False,26.39,False
HY,2026-06-01,34.77,2.57,2026-06-25,36.33,36.24,36.41,4.72,31.29,False,29.55,False,27.82,False,30.46,False,28.76,False,27.15,False
HY,2026-06-01,34.77,2.57,2026-06-26,36.27,34.8,36.23,4.2,31.29,False,29.55,False,27.82,False,30.55,False,28.84,False,27.23,False
HY,2026-06-01,34.77,2.57,2026-06-29,35.81,33.4,34.23,-1.55,31.29,False,29.55,False,27.82,False,30.56,False,28.86,False,27.24,False
HY,2026-06-01,34.77,2.57,2026-06-30,34.53,33.39,35.06,0.83,31.29,False,29.55,False,27.82,False,29.26,False,27.62,False,26.08,False
HY,2026-06-01,34.77,2.57,2026-07-01,35.05,33.38,33.54,-3.54,31.29,False,29.55,False,27.82,False,30.57,False,28.86,False,27.25,False
HY,2026-06-01,34.77,2.57,2026-07-02,33.4,31.63,31.99,-8.0,31.29,False,29.55,False,27.82,False,29.99,False,28.32,False,26.73,False
HY,2026-06-01,34.77,2.57,2026-07-06,31.98,31.98,33.05,-4.95,31.29,False,29.55,False,27.82,False,30.31,False,28.62,False,27.02,False
HY,2026-06-01,34.77,2.57,2026-07-07,32.82,31.3,31.67,-8.92,31.29,False,29.55,False,27.82,False,29.02,False,27.4,False,25.87,False
HY,2026-06-01,34.77,2.57,2026-07-08,31.57,31.57,31.92,-8.2,31.29,False,29.55,False,27.82,False,29.5,False,27.85,False,26.3,False
HY,2026-06-01,34.77,2.57,2026-07-09,32.44,31.88,32.09,-7.71,31.29,False,29.55,False,27.82,False,29.33,False,27.69,False,26.14,False
HY,2026-06-01,34.77,2.57,2026-07-10,32.12,32.0,32.68,-6.01,31.29,False,29.55,False,27.82,False,28.53,False,26.93,False,25.43,False
HY,2026-06-01,34.77,2.57,2026-07-13,32.68,32.03,32.03,-7.88,31.29,False,29.55,False,27.82,False,29.75,False,28.09,False,26.52,False
HY,2026-06-01,34.77,2.57,2026-07-14,32.51,31.92,32.35,-6.96,31.29,False,29.55,False,27.82,False,31.29,False,29.54,False,27.89,False
HY,2026-06-01,34.77,2.57,2026-07-15,32.63,32.42,33.26,-4.34,31.29,False,29.55,False,27.82,False,31.67,False,29.9,False,28.23,False
HY,2026-06-01,34.77,2.57,2026-07-16,33.08,32.93,33.72,-3.02,31.29,False,29.55,False,27.82,False,31.6,False,29.83,False,28.17,False
HY,2026-06-01,34.77,2.57,2026-07-17,32.95,32.6,33.0,-5.09,31.29,False,29.55,False,27.82,False,31.43,False,29.67,False,28.02,False
