symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
SHLS,2026-06-01,12.18,4.52,2026-06-02,12.24,12.02,12.46,2.3,10.96,False,10.35,False,9.74,False,6.11,False,5.52,False,4.99,False
SHLS,2026-06-01,12.18,4.52,2026-06-03,12.3,12.07,12.39,1.72,10.96,False,10.35,False,9.74,False,6.0,False,5.42,False,4.9,False
SHLS,2026-06-01,12.18,4.52,2026-06-04,12.04,11.93,12.77,4.84,10.96,False,10.35,False,9.74,False,6.15,False,5.56,False,5.02,False
SHLS,2026-06-01,12.18,4.52,2026-06-05,12.36,10.53,10.81,-11.25,10.96,True,10.35,False,9.74,False,5.79,False,5.23,False,4.73,False
SHLS,2026-06-01,12.18,4.52,2026-06-08,11.05,10.8,10.88,-10.67,10.96,True,10.35,False,9.74,False,6.53,False,5.9,False,5.33,False
SHLS,2026-06-01,12.18,4.52,2026-06-09,11.05,9.2,9.63,-20.94,10.96,True,10.35,True,9.74,True,6.88,False,6.22,False,5.62,False
SHLS,2026-06-01,12.18,4.52,2026-06-10,9.63,9.13,9.25,-24.06,10.96,True,10.35,True,9.74,True,6.37,False,5.76,False,5.2,False
SHLS,2026-06-01,12.18,4.52,2026-06-11,9.29,9.12,9.89,-18.8,10.96,True,10.35,True,9.74,True,6.73,False,6.08,False,5.49,False
SHLS,2026-06-01,12.18,4.52,2026-06-12,10.07,9.99,10.43,-14.37,10.96,True,10.35,True,9.74,False,6.85,False,6.19,False,5.6,False
SHLS,2026-06-01,12.18,4.52,2026-06-15,10.77,10.06,10.3,-15.44,10.96,True,10.35,True,9.74,False,7.63,False,6.89,False,6.23,False
SHLS,2026-06-01,12.18,4.52,2026-06-16,10.24,9.93,9.96,-18.23,10.96,True,10.35,True,9.74,False,7.13,False,6.45,False,5.83,False
SHLS,2026-06-01,12.18,4.52,2026-06-17,9.83,9.4,9.44,-22.5,10.96,True,10.35,True,9.74,True,6.85,False,6.19,False,5.6,False
SHLS,2026-06-01,12.18,4.52,2026-06-18,9.78,9.45,10.42,-14.45,10.96,True,10.35,True,9.74,True,7.15,False,6.46,False,5.84,False
SHLS,2026-06-01,12.18,4.52,2026-06-22,10.5,10.49,10.94,-10.18,10.96,True,10.35,False,9.74,False,7.05,False,6.37,False,5.76,False
SHLS,2026-06-01,12.18,4.52,2026-06-23,10.23,10.13,10.28,-15.6,10.96,True,10.35,True,9.74,False,7.32,False,6.61,False,5.98,False
SHLS,2026-06-01,12.18,4.52,2026-06-24,10.36,9.93,10.2,-16.26,10.96,True,10.35,True,9.74,False,7.99,False,7.22,False,6.52,False
SHLS,2026-06-01,12.18,4.52,2026-06-25,10.39,9.5,9.86,-19.05,10.96,True,10.35,True,9.74,True,8.95,False,8.09,False,7.31,False
SHLS,2026-06-01,12.18,4.52,2026-06-26,9.56,8.94,9.0,-26.11,10.96,True,10.35,True,9.74,True,9.01,True,8.14,False,7.36,False
SHLS,2026-06-01,12.18,4.52,2026-06-29,9.19,8.7,9.29,-23.73,10.96,True,10.35,True,9.74,True,9.19,True,8.31,False,7.51,False
SHLS,2026-06-01,12.18,4.52,2026-06-30,9.71,9.6,9.9,-18.72,10.96,True,10.35,True,9.74,True,8.99,False,8.13,False,7.34,False
SHLS,2026-06-01,12.18,4.52,2026-07-01,9.67,9.66,10.12,-16.91,10.96,True,10.35,True,9.74,True,9.2,False,8.31,False,7.51,False
SHLS,2026-06-01,12.18,4.52,2026-07-02,9.99,9.56,9.95,-18.31,10.96,True,10.35,True,9.74,True,9.15,False,8.27,False,7.47,False
SHLS,2026-06-01,12.18,4.52,2026-07-06,10.12,10.07,10.58,-13.14,10.96,True,10.35,True,9.74,False,9.43,False,8.52,False,7.7,False
SHLS,2026-06-01,12.18,4.52,2026-07-07,10.3,9.48,10.04,-17.57,10.96,True,10.35,True,9.74,True,7.98,False,7.21,False,6.52,False
SHLS,2026-06-01,12.18,4.52,2026-07-08,9.85,9.6,9.78,-19.7,10.96,True,10.35,True,9.74,True,8.03,False,7.26,False,6.56,False
SHLS,2026-06-01,12.18,4.52,2026-07-09,10.08,9.97,10.08,-17.24,10.96,True,10.35,True,9.74,False,7.11,False,6.43,False,5.81,False
SHLS,2026-06-01,12.18,4.52,2026-07-10,10.19,9.82,10.02,-17.73,10.96,True,10.35,True,9.74,False,6.83,False,6.17,False,5.58,False
SHLS,2026-06-01,12.18,4.52,2026-07-13,9.82,9.34,9.4,-22.82,10.96,True,10.35,True,9.74,True,7.3,False,6.6,False,5.96,False
SHLS,2026-06-01,12.18,4.52,2026-07-14,9.92,9.9,10.76,-11.66,10.96,True,10.35,True,9.74,False,7.7,False,6.96,False,6.29,False
SHLS,2026-06-01,12.18,4.52,2026-07-15,11.14,10.93,11.5,-5.58,10.96,True,10.35,False,9.74,False,7.6,False,6.87,False,6.21,False
SHLS,2026-06-01,12.18,4.52,2026-07-16,11.19,10.19,10.54,-13.46,10.96,True,10.35,True,9.74,False,7.35,False,6.65,False,6.01,False
SHLS,2026-06-01,12.18,4.52,2026-07-17,10.21,10.16,10.3,-15.44,10.96,True,10.35,True,9.74,False,6.97,False,6.3,False,5.69,False
