symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
CULP,2026-06-01,3.15,1.91,2026-06-02,3.07,3.06,3.2,1.59,2.84,False,2.68,False,2.52,False,3.0,False,2.87,False,2.75,False
CULP,2026-06-01,3.15,1.91,2026-06-03,3.22,3.1,3.17,0.63,2.84,False,2.68,False,2.52,False,3.07,False,2.94,False,2.82,False
CULP,2026-06-01,3.15,1.91,2026-06-04,3.22,3.15,3.19,1.27,2.84,False,2.68,False,2.52,False,3.16,True,3.03,False,2.9,False
CULP,2026-06-01,3.15,1.91,2026-06-05,3.2,3.05,3.16,0.32,2.84,False,2.68,False,2.52,False,3.17,True,3.03,False,2.91,False
CULP,2026-06-01,3.15,1.91,2026-06-08,3.16,3.06,3.09,-1.9,2.84,False,2.68,False,2.52,False,3.18,True,3.04,False,2.91,False
CULP,2026-06-01,3.15,1.91,2026-06-09,3.08,3.05,3.05,-3.17,2.84,False,2.68,False,2.52,False,3.1,True,2.97,False,2.84,False
CULP,2026-06-01,3.15,1.91,2026-06-10,3.1,3.02,3.07,-2.54,2.84,False,2.68,False,2.52,False,3.04,True,2.92,False,2.79,False
CULP,2026-06-01,3.15,1.91,2026-06-11,3.15,3.02,3.03,-3.81,2.84,False,2.68,False,2.52,False,2.9,False,2.78,False,2.66,False
CULP,2026-06-01,3.15,1.91,2026-06-12,3.03,3.03,3.09,-1.9,2.84,False,2.68,False,2.52,False,2.79,False,2.67,False,2.56,False
CULP,2026-06-01,3.15,1.91,2026-06-15,3.13,3.07,3.15,0.0,2.84,False,2.68,False,2.52,False,2.76,False,2.65,False,2.54,False
CULP,2026-06-01,3.15,1.91,2026-06-16,3.2,3.11,3.19,1.27,2.84,False,2.68,False,2.52,False,2.69,False,2.58,False,2.47,False
CULP,2026-06-01,3.15,1.91,2026-06-17,3.21,3.13,3.13,-0.63,2.84,False,2.68,False,2.52,False,2.63,False,2.52,False,2.41,False
CULP,2026-06-01,3.15,1.91,2026-06-18,3.15,3.07,3.2,1.59,2.84,False,2.68,False,2.52,False,2.7,False,2.59,False,2.48,False
CULP,2026-06-01,3.15,1.91,2026-06-22,3.24,3.13,3.15,0.0,2.84,False,2.68,False,2.52,False,2.67,False,2.56,False,2.45,False
CULP,2026-06-01,3.15,1.91,2026-06-23,3.07,3.07,3.12,-0.95,2.84,False,2.68,False,2.52,False,2.67,False,2.56,False,2.45,False
CULP,2026-06-01,3.15,1.91,2026-06-24,3.19,3.06,3.1,-1.59,2.84,False,2.68,False,2.52,False,2.74,False,2.63,False,2.52,False
CULP,2026-06-01,3.15,1.91,2026-06-25,3.14,3.08,3.09,-1.9,2.84,False,2.68,False,2.52,False,2.65,False,2.54,False,2.43,False
CULP,2026-06-01,3.15,1.91,2026-06-26,3.13,3.06,3.08,-2.22,2.84,False,2.68,False,2.52,False,2.66,False,2.54,False,2.44,False
CULP,2026-06-01,3.15,1.91,2026-06-29,3.21,3.05,3.11,-1.27,2.84,False,2.68,False,2.52,False,2.73,False,2.61,False,2.5,False
CULP,2026-06-01,3.15,1.91,2026-06-30,3.09,3.09,3.1,-1.59,2.84,False,2.68,False,2.52,False,2.77,False,2.65,False,2.54,False
CULP,2026-06-01,3.15,1.91,2026-07-01,3.11,3.09,3.09,-1.9,2.84,False,2.68,False,2.52,False,2.81,False,2.7,False,2.58,False
CULP,2026-06-01,3.15,1.91,2026-07-02,3.2,3.1,3.43,8.89,2.84,False,2.68,False,2.52,False,2.79,False,2.67,False,2.56,False
CULP,2026-06-01,3.15,1.91,2026-07-06,3.34,3.31,3.33,5.71,2.84,False,2.68,False,2.52,False,2.81,False,2.69,False,2.58,False
CULP,2026-06-01,3.15,1.91,2026-07-07,3.3,3.21,3.21,1.9,2.84,False,2.68,False,2.52,False,2.78,False,2.66,False,2.55,False
CULP,2026-06-01,3.15,1.91,2026-07-08,3.2,3.14,3.15,0.0,2.84,False,2.68,False,2.52,False,2.72,False,2.6,False,2.49,False
CULP,2026-06-01,3.15,1.91,2026-07-09,3.15,3.08,3.18,0.95,2.84,False,2.68,False,2.52,False,2.68,False,2.57,False,2.46,False
CULP,2026-06-01,3.15,1.91,2026-07-10,3.16,3.16,3.22,2.22,2.84,False,2.68,False,2.52,False,2.7,False,2.59,False,2.48,False
CULP,2026-06-01,3.15,1.91,2026-07-13,3.24,3.24,3.46,9.84,2.84,False,2.68,False,2.52,False,2.66,False,2.55,False,2.45,False
CULP,2026-06-01,3.15,1.91,2026-07-14,3.8,3.68,3.79,20.32,2.84,False,2.68,False,2.52,False,2.72,False,2.6,False,2.49,False
CULP,2026-06-01,3.15,1.91,2026-07-15,3.78,3.73,3.82,21.27,2.84,False,2.68,False,2.52,False,2.77,False,2.65,False,2.54,False
CULP,2026-06-01,3.15,1.91,2026-07-16,3.82,3.78,3.79,20.32,2.84,False,2.68,False,2.52,False,2.81,False,2.69,False,2.58,False
CULP,2026-06-01,3.15,1.91,2026-07-17,3.84,3.58,3.7,17.46,2.84,False,2.68,False,2.52,False,2.75,False,2.64,False,2.53,False
