symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
BRBR,2026-06-01,9.06,2.49,2026-06-02,9.06,8.88,9.04,-0.22,8.15,False,7.7,False,7.25,False,14.69,True,13.9,True,13.14,True
BRBR,2026-06-01,9.06,2.49,2026-06-03,8.9,8.57,8.86,-2.21,8.15,False,7.7,False,7.25,False,9.0,True,8.52,False,8.06,False
BRBR,2026-06-01,9.06,2.49,2026-06-04,9.11,8.56,8.69,-4.08,8.15,False,7.7,False,7.25,False,9.39,True,8.88,True,8.4,False
BRBR,2026-06-01,9.06,2.49,2026-06-05,8.77,8.64,8.77,-3.2,8.15,False,7.7,False,7.25,False,8.85,True,8.37,False,7.92,False
BRBR,2026-06-01,9.06,2.49,2026-06-08,8.45,7.82,7.9,-12.8,8.15,True,7.7,False,7.25,False,8.72,True,8.25,True,7.81,False
BRBR,2026-06-01,9.06,2.49,2026-06-09,7.9,7.89,8.43,-6.95,8.15,True,7.7,False,7.25,False,7.95,True,7.52,False,7.12,False
BRBR,2026-06-01,9.06,2.49,2026-06-10,8.43,8.23,8.63,-4.75,8.15,False,7.7,False,7.25,False,8.02,False,7.59,False,7.18,False
BRBR,2026-06-01,9.06,2.49,2026-06-11,8.48,8.24,8.91,-1.66,8.15,False,7.7,False,7.25,False,7.83,False,7.4,False,7.0,False
BRBR,2026-06-01,9.06,2.49,2026-06-12,8.97,8.61,8.81,-2.76,8.15,False,7.7,False,7.25,False,7.74,False,7.32,False,6.93,False
BRBR,2026-06-01,9.06,2.49,2026-06-15,8.81,8.61,8.86,-2.21,8.15,False,7.7,False,7.25,False,8.2,False,7.76,False,7.34,False
BRBR,2026-06-01,9.06,2.49,2026-06-16,8.89,8.47,8.83,-2.54,8.15,False,7.7,False,7.25,False,7.84,False,7.41,False,7.01,False
BRBR,2026-06-01,9.06,2.49,2026-06-17,8.78,8.78,9.07,0.11,8.15,False,7.7,False,7.25,False,7.52,False,7.12,False,6.73,False
BRBR,2026-06-01,9.06,2.49,2026-06-18,9.23,8.94,9.46,4.42,8.15,False,7.7,False,7.25,False,7.59,False,7.18,False,6.79,False
BRBR,2026-06-01,9.06,2.49,2026-06-22,9.51,9.26,10.17,12.25,8.15,False,7.7,False,7.25,False,7.66,False,7.24,False,6.85,False
BRBR,2026-06-01,9.06,2.49,2026-06-23,10.21,10.18,11.27,24.39,8.15,False,7.7,False,7.25,False,7.54,False,7.13,False,6.75,False
BRBR,2026-06-01,9.06,2.49,2026-06-24,11.37,11.19,11.91,31.46,8.15,False,7.7,False,7.25,False,7.28,False,6.88,False,6.51,False
BRBR,2026-06-01,9.06,2.49,2026-06-25,11.69,11.35,11.39,25.72,8.15,False,7.7,False,7.25,False,7.27,False,6.88,False,6.5,False
BRBR,2026-06-01,9.06,2.49,2026-06-26,11.35,11.11,11.55,27.48,8.15,False,7.7,False,7.25,False,7.33,False,6.93,False,6.56,False
BRBR,2026-06-01,9.06,2.49,2026-06-29,11.65,11.3,12.38,36.64,8.15,False,7.7,False,7.25,False,7.07,False,6.69,False,6.33,False
BRBR,2026-06-01,9.06,2.49,2026-06-30,12.34,12.24,12.94,42.83,8.15,False,7.7,False,7.25,False,7.67,False,7.25,False,6.86,False
BRBR,2026-06-01,9.06,2.49,2026-07-01,12.94,12.78,13.35,47.35,8.15,False,7.7,False,7.25,False,7.65,False,7.24,False,6.84,False
BRBR,2026-06-01,9.06,2.49,2026-07-02,13.25,13.25,13.86,52.98,8.15,False,7.7,False,7.25,False,7.5,False,7.09,False,6.71,False
BRBR,2026-06-01,9.06,2.49,2026-07-06,13.52,12.8,13.45,48.45,8.15,False,7.7,False,7.25,False,7.35,False,6.96,False,6.58,False
BRBR,2026-06-01,9.06,2.49,2026-07-07,13.33,13.33,13.94,53.86,8.15,False,7.7,False,7.25,False,7.42,False,7.02,False,6.64,False
BRBR,2026-06-01,9.06,2.49,2026-07-08,13.8,13.14,13.18,45.47,8.15,False,7.7,False,7.25,False,6.69,False,6.32,False,5.98,False
BRBR,2026-06-01,9.06,2.49,2026-07-09,13.23,11.94,12.15,34.11,8.15,False,7.7,False,7.25,False,7.13,False,6.75,False,6.38,False
BRBR,2026-06-01,9.06,2.49,2026-07-10,12.38,12.11,12.48,37.75,8.15,False,7.7,False,7.25,False,7.3,False,6.91,False,6.53,False
BRBR,2026-06-01,9.06,2.49,2026-07-13,12.29,12.29,12.75,40.73,8.15,False,7.7,False,7.25,False,7.54,False,7.13,False,6.75,False
BRBR,2026-06-01,9.06,2.49,2026-07-14,12.58,12.0,12.1,33.55,8.15,False,7.7,False,7.25,False,7.46,False,7.05,False,6.67,False
BRBR,2026-06-01,9.06,2.49,2026-07-15,12.0,11.98,12.09,33.44,8.15,False,7.7,False,7.25,False,7.5,False,7.09,False,6.71,False
BRBR,2026-06-01,9.06,2.49,2026-07-16,12.33,11.96,11.99,32.34,8.15,False,7.7,False,7.25,False,7.47,False,7.07,False,6.68,False
BRBR,2026-06-01,9.06,2.49,2026-07-17,12.0,11.8,12.12,33.77,8.15,False,7.7,False,7.25,False,7.68,False,7.26,False,6.87,False
