symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
None,0002074409,2026-06-05 00:00:00,2026-06-05 17:31:02,8-K,False,https://www.sec.gov/Archives/edgar/data/2074409/000119312526259992/0001193125-26-259992-index.htm,https://www.sec.gov/Archives/edgar/data/2074409/000119312526259992/d124105d8k.htm
CRMT,0000799850,2026-06-05 00:00:00,2026-06-05 17:30:18,8-K,False,https://www.sec.gov/Archives/edgar/data/799850/000117184326003947/0001171843-26-003947-index.htm,https://www.sec.gov/Archives/edgar/data/799850/000117184326003947/f8k_060526.htm
FXB,0001353611,2026-06-05 00:00:00,2026-06-05 17:29:35,8-K,False,https://www.sec.gov/Archives/edgar/data/1353611/000119312526259978/0001193125-26-259978-index.htm,https://www.sec.gov/Archives/edgar/data/1353611/000119312526259978/d103825d8k.htm
FXA,0001353614,2026-06-05 00:00:00,2026-06-05 17:29:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1353614/000119312526259977/0001193125-26-259977-index.htm,https://www.sec.gov/Archives/edgar/data/1353614/000119312526259977/d910667d8k.htm
FXY,0001353613,2026-06-05 00:00:00,2026-06-05 17:29:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1353613/000119312526259975/0001193125-26-259975-index.htm,https://www.sec.gov/Archives/edgar/data/1353613/000119312526259975/d146954d8k.htm
DBC,0001328237,2026-06-05 00:00:00,2026-06-05 17:29:04,8-K,False,https://www.sec.gov/Archives/edgar/data/1328237/000119312526259974/0001193125-26-259974-index.htm,https://www.sec.gov/Archives/edgar/data/1328237/000119312526259974/d150631d8k.htm
ZCAR,0001854275,2026-06-05 00:00:00,2026-06-05 17:27:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/0001213900-26-065928-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/ea0293836-8k_zoomcar.htm
ZCARW,0001854275,2026-06-05 00:00:00,2026-06-05 17:27:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/0001213900-26-065928-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/ea0293836-8k_zoomcar.htm
IOAC,0001854275,2026-06-05 00:00:00,2026-06-05 17:27:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/0001213900-26-065928-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/ea0293836-8k_zoomcar.htm
IOACU,0001854275,2026-06-05 00:00:00,2026-06-05 17:27:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/0001213900-26-065928-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/ea0293836-8k_zoomcar.htm
IOACW,0001854275,2026-06-05 00:00:00,2026-06-05 17:27:10,8-K,False,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/0001213900-26-065928-index.htm,https://www.sec.gov/Archives/edgar/data/1854275/000121390026065928/ea0293836-8k_zoomcar.htm
NMFCL,0001496099,2026-06-05 00:00:00,2026-06-05 17:26:39,8-K,False,https://www.sec.gov/Archives/edgar/data/1496099/000158064226003617/0001580642-26-003617-index.htm,https://www.sec.gov/Archives/edgar/data/1496099/000158064226003617/nmfc_8k.htm
NMFC,0001496099,2026-06-05 00:00:00,2026-06-05 17:26:39,8-K,False,https://www.sec.gov/Archives/edgar/data/1496099/000158064226003617/0001580642-26-003617-index.htm,https://www.sec.gov/Archives/edgar/data/1496099/000158064226003617/nmfc_8k.htm
NMFCZ,0001496099,2026-06-05 00:00:00,2026-06-05 17:26:39,8-K,False,https://www.sec.gov/Archives/edgar/data/1496099/000158064226003617/0001580642-26-003617-index.htm,https://www.sec.gov/Archives/edgar/data/1496099/000158064226003617/nmfc_8k.htm
RVYL,0001419275,2026-06-05 00:00:00,2026-06-05 17:25:23,8-K,False,https://www.sec.gov/Archives/edgar/data/1419275/000118518526002368/0001185185-26-002368-index.htm,https://www.sec.gov/Archives/edgar/data/1419275/000118518526002368/rtb8k060526.htm
GBOX,0001419275,2026-06-05 00:00:00,2026-06-05 17:25:23,8-K,False,https://www.sec.gov/Archives/edgar/data/1419275/000118518526002368/0001185185-26-002368-index.htm,https://www.sec.gov/Archives/edgar/data/1419275/000118518526002368/rtb8k060526.htm
CWD,0001627282,2026-06-05 00:00:00,2026-06-05 17:25:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1627282/000121390026065924/0001213900-26-065924-index.htm,https://www.sec.gov/Archives/edgar/data/1627282/000121390026065924/ea0293811-8k_calibercos.htm
AAOI,0001158114,2026-06-05 00:00:00,2026-06-05 17:25:00,8-K,False,https://www.sec.gov/Archives/edgar/data/1158114/000168316826004596/0001683168-26-004596-index.htm,https://www.sec.gov/Archives/edgar/data/1158114/000168316826004596/aaoi_8k.htm
None,0002020795,2026-06-05 00:00:00,2026-06-05 17:22:48,8-K,False,https://www.sec.gov/Archives/edgar/data/2020795/000095010326008608/0000950103-26-008608-index.htm,https://www.sec.gov/Archives/edgar/data/2020795/000095010326008608/dp248055_8k.htm
None,0002104177,2026-06-05 00:00:00,2026-06-05 17:21:33,8-K,False,https://www.sec.gov/Archives/edgar/data/2104177/000121390026065914/0001213900-26-065914-index.htm,https://www.sec.gov/Archives/edgar/data/2104177/000121390026065914/ea0293569-8k_long.htm
QETH,0001995569,2026-06-05 00:00:00,2026-06-05 17:21:04,8-K,False,https://www.sec.gov/Archives/edgar/data/1995569/000119312526259950/0001193125-26-259950-index.htm,https://www.sec.gov/Archives/edgar/data/1995569/000119312526259950/d118993d8k.htm
CWBHF,0001750155,2026-06-05 00:00:00,2026-06-05 17:20:54,8-K,False,https://www.sec.gov/Archives/edgar/data/1750155/000175015526000097/0001750155-26-000097-index.htm,https://www.sec.gov/Archives/edgar/data/1750155/000175015526000097/cweb-20260603.htm
ARCT,0001768224,2026-06-05 00:00:00,2026-06-05 17:20:32,8-K,False,https://www.sec.gov/Archives/edgar/data/1768224/000119380526000770/0001193805-26-000770-index.htm,https://www.sec.gov/Archives/edgar/data/1768224/000119380526000770/e665552_8k-arct.htm
DBDRU,0001823144,2026-06-05 00:00:00,2026-06-05 17:15:54,8-K,False,https://www.sec.gov/Archives/edgar/data/1823144/000110465926071041/0001104659-26-071041-index.htm,https://www.sec.gov/Archives/edgar/data/1823144/000110465926071041/tm2616921d2_8k.htm
CMPO,0001823144,2026-06-05 00:00:00,2026-06-05 17:15:54,8-K,False,https://www.sec.gov/Archives/edgar/data/1823144/000110465926071041/0001104659-26-071041-index.htm,https://www.sec.gov/Archives/edgar/data/1823144/000110465926071041/tm2616921d2_8k.htm
CMPOW,0001823144,2026-06-05 00:00:00,2026-06-05 17:15:54,8-K,False,https://www.sec.gov/Archives/edgar/data/1823144/000110465926071041/0001104659-26-071041-index.htm,https://www.sec.gov/Archives/edgar/data/1823144/000110465926071041/tm2616921d2_8k.htm
DBDR,0001823144,2026-06-05 00:00:00,2026-06-05 17:15:54,8-K,False,https://www.sec.gov/Archives/edgar/data/1823144/000110465926071041/0001104659-26-071041-index.htm,https://www.sec.gov/Archives/edgar/data/1823144/000110465926071041/tm2616921d2_8k.htm
PTCT,0001070081,2026-06-05 00:00:00,2026-06-05 17:15:21,8-K,False,https://www.sec.gov/Archives/edgar/data/1070081/000110465926071040/0001104659-26-071040-index.htm,https://www.sec.gov/Archives/edgar/data/1070081/000110465926071040/tmb-20260602x8k.htm
None,0002099103,2026-06-05 00:00:00,2026-06-05 17:13:55,8-K,False,https://www.sec.gov/Archives/edgar/data/2099103/000143774926019762/0001437749-26-019762-index.htm,https://www.sec.gov/Archives/edgar/data/2099103/000143774926019762/iset20260603_8k.htm
DVN,0001090012,2026-06-05 00:00:00,2026-06-05 17:10:31,8-K,False,https://www.sec.gov/Archives/edgar/data/1090012/000119312526259922/0001193125-26-259922-index.htm,https://www.sec.gov/Archives/edgar/data/1090012/000119312526259922/d167577d8k.htm
XOS,0001819493,2026-06-05 00:00:00,2026-06-05 17:09:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1819493/000121390026065896/0001213900-26-065896-index.htm,https://www.sec.gov/Archives/edgar/data/1819493/000121390026065896/ea0293742-8k_xos.htm
XOSWW,0001819493,2026-06-05 00:00:00,2026-06-05 17:09:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1819493/000121390026065896/0001213900-26-065896-index.htm,https://www.sec.gov/Archives/edgar/data/1819493/000121390026065896/ea0293742-8k_xos.htm
NGACU,0001819493,2026-06-05 00:00:00,2026-06-05 17:09:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1819493/000121390026065896/0001213900-26-065896-index.htm,https://www.sec.gov/Archives/edgar/data/1819493/000121390026065896/ea0293742-8k_xos.htm
NGAC,0001819493,2026-06-05 00:00:00,2026-06-05 17:09:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1819493/000121390026065896/0001213900-26-065896-index.htm,https://www.sec.gov/Archives/edgar/data/1819493/000121390026065896/ea0293742-8k_xos.htm
