symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
MRAI,0001844392,2026-07-31 00:00:00,2026-07-31 17:29:12,8-K,False,https://www.sec.gov/Archives/edgar/data/1844392/000121390026084129/0001213900-26-084129-index.htm,https://www.sec.gov/Archives/edgar/data/1844392/000121390026084129/ea0300139-8k_marpai.htm
ALISU,0002026767,2026-07-31 00:00:00,2026-07-31 17:28:51,8-K,False,https://www.sec.gov/Archives/edgar/data/2026767/000149315226035685/0001493152-26-035685-index.htm,https://www.sec.gov/Archives/edgar/data/2026767/000149315226035685/form8-k.htm
ALISR,0002026767,2026-07-31 00:00:00,2026-07-31 17:28:51,8-K,False,https://www.sec.gov/Archives/edgar/data/2026767/000149315226035685/0001493152-26-035685-index.htm,https://www.sec.gov/Archives/edgar/data/2026767/000149315226035685/form8-k.htm
ALIS,0002026767,2026-07-31 00:00:00,2026-07-31 17:28:51,8-K,False,https://www.sec.gov/Archives/edgar/data/2026767/000149315226035685/0001493152-26-035685-index.htm,https://www.sec.gov/Archives/edgar/data/2026767/000149315226035685/form8-k.htm
CHPT,0001777393,2026-07-31 00:00:00,2026-07-31 17:28:25,8-K,False,https://www.sec.gov/Archives/edgar/data/1777393/000177739326000057/0001777393-26-000057-index.htm,https://www.sec.gov/Archives/edgar/data/1777393/000177739326000057/chpt-20260728.htm
MURFW,0001896212,2026-07-31 00:00:00,2026-07-31 17:26:20,8-K,False,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/0001493152-26-035682-index.htm,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/form8-k.htm
CDT,0001896212,2026-07-31 00:00:00,2026-07-31 17:26:20,8-K,False,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/0001493152-26-035682-index.htm,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/form8-k.htm
CDTTW,0001896212,2026-07-31 00:00:00,2026-07-31 17:26:20,8-K,False,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/0001493152-26-035682-index.htm,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/form8-k.htm
MURF,0001896212,2026-07-31 00:00:00,2026-07-31 17:26:20,8-K,False,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/0001493152-26-035682-index.htm,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/form8-k.htm
MURFU,0001896212,2026-07-31 00:00:00,2026-07-31 17:26:20,8-K,False,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/0001493152-26-035682-index.htm,https://www.sec.gov/Archives/edgar/data/1896212/000149315226035682/form8-k.htm
RCRTW,0001462223,2026-07-31 00:00:00,2026-07-31 17:25:13,8-K,False,https://www.sec.gov/Archives/edgar/data/1462223/000168316826005879/0001683168-26-005879-index.htm,https://www.sec.gov/Archives/edgar/data/1462223/000168316826005879/nixxy_8k.htm
RCRT,0001462223,2026-07-31 00:00:00,2026-07-31 17:25:13,8-K,False,https://www.sec.gov/Archives/edgar/data/1462223/000168316826005879/0001683168-26-005879-index.htm,https://www.sec.gov/Archives/edgar/data/1462223/000168316826005879/nixxy_8k.htm
WETH,0001826660,2026-07-31 00:00:00,2026-07-31 17:23:03,8-K,False,https://www.sec.gov/Archives/edgar/data/1826660/000121390026084117/0001213900-26-084117-index.htm,https://www.sec.gov/Archives/edgar/data/1826660/000121390026084117/ea0300098-8k_wetouch.htm
EDBL,0001809750,2026-07-31 00:00:00,2026-07-31 17:21:08,8-K,False,https://www.sec.gov/Archives/edgar/data/1809750/000147793226004649/0001477932-26-004649-index.htm,https://www.sec.gov/Archives/edgar/data/1809750/000147793226004649/edbl_8k.htm
EDBLW,0001809750,2026-07-31 00:00:00,2026-07-31 17:21:08,8-K,False,https://www.sec.gov/Archives/edgar/data/1809750/000147793226004649/0001477932-26-004649-index.htm,https://www.sec.gov/Archives/edgar/data/1809750/000147793226004649/edbl_8k.htm
