symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
CUE,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/1645460/000119312526301052/0001193125-26-301052-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1645460/000119312526301052/d123955d8k.htm,True,
CUE,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/1645460/000119312526301052/0001193125-26-301052-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1645460/000119312526301052/d123955dex101.htm,True,
CUE,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/1645460/000119312526301052/0001193125-26-301052-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1645460/000119312526301052/d123955dex102.htm,False,
CUE,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/1645460/000119312526301052/0001193125-26-301052-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1645460/000119312526301052/d123955dex991.htm,False,
VIVK,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007518/0001829126-26-007518-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007518/vivakorinc_8k.htm,True,
VIVK,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007518/0001829126-26-007518-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007518/vivakorinc_ex10-1.htm,False,
ATER,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/1757715/000143774926023359/0001437749-26-023359-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1757715/000143774926023359/ater20260710_8k.htm,False,
BRKH,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/2098707/000121390026077285/0001213900-26-077285-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2098707/000121390026077285/ea0297707-8k_burtech2.htm,False,
BRKH,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/2098707/000121390026077285/0001213900-26-077285-index.htm,EX-99.1,"PRESS RELEASE DATED JULY 10, 2026",https://www.sec.gov/Archives/edgar/data/2098707/000121390026077285/ea029770701ex99-1.htm,False,
TNON,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/1560293/000121390026077274/0001213900-26-077274-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1560293/000121390026077274/ea0297192-8k_tenon.htm,False,
CTSH,2026-07-10 00:00:00,https://www.sec.gov/Archives/edgar/data/1058290/000105829026000025/0001058290-26-000025-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1058290/000105829026000025/ctsh-20260630.htm,False,
