symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
MOSY,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/890394/000121390026092719/0001213900-26-092719-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/890394/000121390026092719/ea0303091-8k_peraso.htm,False,
PRSO,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/890394/000121390026092719/0001213900-26-092719-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/890394/000121390026092719/ea0303091-8k_peraso.htm,False,
VVOS,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1716166/000149315226039736/0001493152-26-039736-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1716166/000149315226039736/form8-k.htm,False,
VVOS,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1716166/000149315226039736/0001493152-26-039736-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1716166/000149315226039736/ex99-1.htm,False,
UGRO,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1706524/000121390026092714/0001213900-26-092714-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1706524/000121390026092714/ea0303082-8k_flash.htm,False,
FLZH,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1706524/000121390026092714/0001213900-26-092714-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1706524/000121390026092714/ea0303082-8k_flash.htm,False,
FLGC,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1790169/000106299326004559/0001062993-26-004559-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1790169/000106299326004559/form8k.htm,True,
ZSTK,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1790169/000106299326004559/0001062993-26-004559-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1790169/000106299326004559/form8k.htm,True,
DFPHW,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/0001079973-26-001169-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/stln_8k.htm,True,
DFPHW,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/0001079973-26-001169-index.htm,EX-10.1,CREDIT AGREEMENT,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/ex10x1.htm,True,
DFPHU,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/0001079973-26-001169-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/stln_8k.htm,True,
DFPHU,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/0001079973-26-001169-index.htm,EX-10.1,CREDIT AGREEMENT,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/ex10x1.htm,True,
TOIIW,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/0001079973-26-001169-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/stln_8k.htm,True,
TOIIW,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/0001079973-26-001169-index.htm,EX-10.1,CREDIT AGREEMENT,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/ex10x1.htm,True,
TOI,2026-08-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/0001079973-26-001169-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1799191/000107997326001169/stln_8k.htm,True,
