symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
USB-PP,0000036104,2026-06-24 00:00:00,2026-06-24 17:30:14,8-K,False,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/0000036104-26-000035-index.htm,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/usb-20260624.htm
USB-PR,0000036104,2026-06-24 00:00:00,2026-06-24 17:30:14,8-K,False,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/0000036104-26-000035-index.htm,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/usb-20260624.htm
USB-PS,0000036104,2026-06-24 00:00:00,2026-06-24 17:30:14,8-K,False,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/0000036104-26-000035-index.htm,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/usb-20260624.htm
USB,0000036104,2026-06-24 00:00:00,2026-06-24 17:30:14,8-K,False,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/0000036104-26-000035-index.htm,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/usb-20260624.htm
USB-PQ,0000036104,2026-06-24 00:00:00,2026-06-24 17:30:14,8-K,False,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/0000036104-26-000035-index.htm,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/usb-20260624.htm
USB-PA,0000036104,2026-06-24 00:00:00,2026-06-24 17:30:14,8-K,False,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/0000036104-26-000035-index.htm,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/usb-20260624.htm
USB-PH,0000036104,2026-06-24 00:00:00,2026-06-24 17:30:14,8-K,False,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/0000036104-26-000035-index.htm,https://www.sec.gov/Archives/edgar/data/36104/000003610426000035/usb-20260624.htm
CEPO,0002027708,2026-06-24 00:00:00,2026-06-24 17:29:55,8-K,False,https://www.sec.gov/Archives/edgar/data/2027708/000121390026071608/0001213900-26-071608-index.htm,https://www.sec.gov/Archives/edgar/data/2027708/000121390026071608/ea0295857-8k_cantor1.htm
COLD,0001455863,2026-06-24 00:00:00,2026-06-24 17:29:50,8-K,False,https://www.sec.gov/Archives/edgar/data/1455863/000119312526281300/0001193125-26-281300-index.htm,https://www.sec.gov/Archives/edgar/data/1455863/000119312526281300/d118757d8k.htm
SRNA,0001482541,2026-06-24 00:00:00,2026-06-24 17:29:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1482541/000149315226029966/0001493152-26-029966-index.htm,https://www.sec.gov/Archives/edgar/data/1482541/000149315226029966/form8-k.htm
