symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
None,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/2066337/000199937126011367/0001999371-26-011367-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2066337/000199937126011367/cnl-8k_052226.htm,True,
None,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/2066337/000199937126011367/0001999371-26-011367-index.htm,EX-10.1,FIRST AMENDMENT TO LOAN AND SECURITY AGREEMENT,https://www.sec.gov/Archives/edgar/data/2066337/000199937126011367/ex10-1.htm,True,
SSGC,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/0001493152-26-025092-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/form8-k.htm,False,
SSGC,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/0001493152-26-025092-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/ex99-1.htm,False,
HITC,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/0001493152-26-025092-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/form8-k.htm,False,
HITC,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/0001493152-26-025092-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1584693/000149315226025092/ex99-1.htm,False,
POLA,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1622345/000149315226025091/0001493152-26-025091-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1622345/000149315226025091/form8-k.htm,True,
POLA,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1622345/000149315226025091/0001493152-26-025091-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1622345/000149315226025091/ex10-1.htm,False,
POLA,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1622345/000149315226025091/0001493152-26-025091-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1622345/000149315226025091/ex10-2.htm,False,
HRYU,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1911545/000149315226025090/0001493152-26-025090-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1911545/000149315226025090/form8-k.htm,False,
HRYU,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1911545/000149315226025090/0001493152-26-025090-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1911545/000149315226025090/ex99-1.htm,False,
None,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1684682/000199937126011366/0001999371-26-011366-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1684682/000199937126011366/cnl-8k_052226.htm,False,
MLND,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1544227/000119312526237207/0001193125-26-237207-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1544227/000119312526237207/d131489d8k.htm,False,
TPST,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1544227/000119312526237207/0001193125-26-237207-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1544227/000119312526237207/d131489d8k.htm,False,
LVWR-WT,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/0001193125-26-237206-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/d128514d8k.htm,True,
LVWR-WT,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/0001193125-26-237206-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/d128514dex101.htm,False,
LVWR-WT,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/0001193125-26-237206-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/d128514dex102.htm,False,
LVWR,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/0001193125-26-237206-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/d128514d8k.htm,True,
LVWR,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/0001193125-26-237206-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/d128514dex101.htm,False,
LVWR,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/0001193125-26-237206-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1898795/000119312526237206/d128514dex102.htm,False,
LASE,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1807887/000149315226025087/0001493152-26-025087-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1807887/000149315226025087/form8-k.htm,False,
LASE,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1807887/000149315226025087/0001493152-26-025087-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1807887/000149315226025087/ex99-1.htm,False,
RYES,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1424864/000106299326002851/0001062993-26-002851-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1424864/000106299326002851/form8k.htm,False,
RYES,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1424864/000106299326002851/0001062993-26-002851-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1424864/000106299326002851/exhibit99-1.htm,False,
DPDW,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1110607/000168316826004277/0001683168-26-004277-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1110607/000168316826004277/koil_8k.htm,True,
DPDW,2026-05-22 00:00:00,https://www.sec.gov/Archives/edgar/data/1110607/000168316826004277/0001683168-26-004277-index.htm,EX-10.1,"LOAN AND SECURITY AGREEMENT DATED MAY 19, 2026",https://www.sec.gov/Archives/edgar/data/1110607/000168316826004277/koil_ex1001.htm,True,
