symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
FLAG,0001855485,2026-07-16 00:00:00,2026-07-16 17:30:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/0001493152-26-033594-index.htm,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/form8-k.htm
CLDI,0001855485,2026-07-16 00:00:00,2026-07-16 17:30:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/0001493152-26-033594-index.htm,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/form8-k.htm
FLAG-WT,0001855485,2026-07-16 00:00:00,2026-07-16 17:30:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/0001493152-26-033594-index.htm,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/form8-k.htm
FLAG-UN,0001855485,2026-07-16 00:00:00,2026-07-16 17:30:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/0001493152-26-033594-index.htm,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/form8-k.htm
BRTX,0001505497,2026-07-16 00:00:00,2026-07-16 17:30:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1505497/000149315226033593/0001493152-26-033593-index.htm,https://www.sec.gov/Archives/edgar/data/1505497/000149315226033593/form8-k.htm
VIVK,0001450704,2026-07-16 00:00:00,2026-07-16 17:29:50,8-K,False,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007621/0001829126-26-007621-index.htm,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007621/vivakorinc_8k.htm
POLA,0001622345,2026-07-16 00:00:00,2026-07-16 17:28:19,8-K,False,https://www.sec.gov/Archives/edgar/data/1622345/000149315226033591/0001493152-26-033591-index.htm,https://www.sec.gov/Archives/edgar/data/1622345/000149315226033591/form8-k.htm
LAWS,0000703604,2026-07-16 00:00:00,2026-07-16 17:27:47,8-K,False,https://www.sec.gov/Archives/edgar/data/703604/000119312526306263/0001193125-26-306263-index.htm,https://www.sec.gov/Archives/edgar/data/703604/000119312526306263/d131211d8k.htm
DSGR,0000703604,2026-07-16 00:00:00,2026-07-16 17:27:47,8-K,False,https://www.sec.gov/Archives/edgar/data/703604/000119312526306263/0001193125-26-306263-index.htm,https://www.sec.gov/Archives/edgar/data/703604/000119312526306263/d131211d8k.htm
HYMCW,0001718405,2026-07-16 00:00:00,2026-07-16 17:25:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1718405/000149315226033587/0001493152-26-033587-index.htm,https://www.sec.gov/Archives/edgar/data/1718405/000149315226033587/form8-k.htm
HYMCZ,0001718405,2026-07-16 00:00:00,2026-07-16 17:25:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1718405/000149315226033587/0001493152-26-033587-index.htm,https://www.sec.gov/Archives/edgar/data/1718405/000149315226033587/form8-k.htm
HYMCL,0001718405,2026-07-16 00:00:00,2026-07-16 17:25:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1718405/000149315226033587/0001493152-26-033587-index.htm,https://www.sec.gov/Archives/edgar/data/1718405/000149315226033587/form8-k.htm
HYMC,0001718405,2026-07-16 00:00:00,2026-07-16 17:25:30,8-K,False,https://www.sec.gov/Archives/edgar/data/1718405/000149315226033587/0001493152-26-033587-index.htm,https://www.sec.gov/Archives/edgar/data/1718405/000149315226033587/form8-k.htm
BBLG,0001419554,2026-07-16 00:00:00,2026-07-16 17:25:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1419554/000149315226033586/0001493152-26-033586-index.htm,https://www.sec.gov/Archives/edgar/data/1419554/000149315226033586/form8-k.htm
BBLGW,0001419554,2026-07-16 00:00:00,2026-07-16 17:25:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1419554/000149315226033586/0001493152-26-033586-index.htm,https://www.sec.gov/Archives/edgar/data/1419554/000149315226033586/form8-k.htm
DSNY,0001099369,2026-07-16 00:00:00,2026-07-16 17:23:57,8-K,False,https://www.sec.gov/Archives/edgar/data/1099369/000106299326003695/0001062993-26-003695-index.htm,https://www.sec.gov/Archives/edgar/data/1099369/000106299326003695/form8k.htm
DOMO,0001505952,2026-07-16 00:00:00,2026-07-16 17:23:53,8-K,False,https://www.sec.gov/Archives/edgar/data/1505952/000162828026048519/0001628280-26-048519-index.htm,https://www.sec.gov/Archives/edgar/data/1505952/000162828026048519/domo8k-20260714.htm
KINS,0000033992,2026-07-16 00:00:00,2026-07-16 17:17:50,8-K,False,https://www.sec.gov/Archives/edgar/data/33992/000102177126000100/0001021771-26-000100-index.htm,https://www.sec.gov/Archives/edgar/data/33992/000102177126000100/kins-20260716.htm
CETY,0001329606,2026-07-16 00:00:00,2026-07-16 17:17:27,8-K,False,https://www.sec.gov/Archives/edgar/data/1329606/000149315226033582/0001493152-26-033582-index.htm,https://www.sec.gov/Archives/edgar/data/1329606/000149315226033582/form8-k.htm
UNB,0000706863,2026-07-16 00:00:00,2026-07-16 17:16:31,8-K,False,https://www.sec.gov/Archives/edgar/data/706863/000070686326000069/0000706863-26-000069-index.htm,https://www.sec.gov/Archives/edgar/data/706863/000070686326000069/unb-20260715.htm
IQST,0001527702,2026-07-16 00:00:00,2026-07-16 17:15:39,8-K,False,https://www.sec.gov/Archives/edgar/data/1527702/000166357726000220/0001663577-26-000220-index.htm,https://www.sec.gov/Archives/edgar/data/1527702/000166357726000220/iqst8k071626.htm
JSPRW,0001788028,2026-07-16 00:00:00,2026-07-16 17:15:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/0001213900-26-078781-index.htm,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/ea0298316-8k_jasper.htm
JSPR,0001788028,2026-07-16 00:00:00,2026-07-16 17:15:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/0001213900-26-078781-index.htm,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/ea0298316-8k_jasper.htm
AMHC,0001788028,2026-07-16 00:00:00,2026-07-16 17:15:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/0001213900-26-078781-index.htm,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/ea0298316-8k_jasper.htm
AMHCU,0001788028,2026-07-16 00:00:00,2026-07-16 17:15:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/0001213900-26-078781-index.htm,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/ea0298316-8k_jasper.htm
AMHCW,0001788028,2026-07-16 00:00:00,2026-07-16 17:15:34,8-K,False,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/0001213900-26-078781-index.htm,https://www.sec.gov/Archives/edgar/data/1788028/000121390026078781/ea0298316-8k_jasper.htm
None,0002123471,2026-07-16 00:00:00,2026-07-16 17:15:25,8-K,False,https://www.sec.gov/Archives/edgar/data/2123471/000118518526002995/0001185185-26-002995-index.htm,https://www.sec.gov/Archives/edgar/data/2123471/000118518526002995/columbus38k071426.htm
GRAF-WT,0001897463,2026-07-16 00:00:00,2026-07-16 17:13:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1897463/000110465926084301/0001104659-26-084301-index.htm,https://www.sec.gov/Archives/edgar/data/1897463/000110465926084301/tm2618324d11_8k.htm
GRAF-UN,0001897463,2026-07-16 00:00:00,2026-07-16 17:13:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1897463/000110465926084301/0001104659-26-084301-index.htm,https://www.sec.gov/Archives/edgar/data/1897463/000110465926084301/tm2618324d11_8k.htm
None,0002020737,2026-07-16 00:00:00,2026-07-16 17:12:45,8-K,False,https://www.sec.gov/Archives/edgar/data/2020737/000149315226033575/0001493152-26-033575-index.htm,https://www.sec.gov/Archives/edgar/data/2020737/000149315226033575/form8-k.htm
HEI-A,0000046619,2026-07-16 00:00:00,2026-07-16 17:12:32,8-K,False,https://www.sec.gov/Archives/edgar/data/46619/000121390026078776/0001213900-26-078776-index.htm,https://www.sec.gov/Archives/edgar/data/46619/000121390026078776/ea0298133-8k_heico.htm
HEI,0000046619,2026-07-16 00:00:00,2026-07-16 17:12:32,8-K,False,https://www.sec.gov/Archives/edgar/data/46619/000121390026078776/0001213900-26-078776-index.htm,https://www.sec.gov/Archives/edgar/data/46619/000121390026078776/ea0298133-8k_heico.htm
