symbol,filingDate,filing_detail_url,document_type
FLAG,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/0001493152-26-033594-index.htm,8-K
CLDI,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/0001493152-26-033594-index.htm,8-K
FLAG-WT,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/0001493152-26-033594-index.htm,8-K
FLAG-UN,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1855485/000149315226033594/0001493152-26-033594-index.htm,8-K
BRTX,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1505497/000149315226033593/0001493152-26-033593-index.htm,8-K
LAWS,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/703604/000119312526306263/0001193125-26-306263-index.htm,8-K
DSGR,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/703604/000119312526306263/0001193125-26-306263-index.htm,8-K
None,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/2020737/000149315226033575/0001493152-26-033575-index.htm,8-K
HEI-A,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/46619/000121390026078776/0001213900-26-078776-index.htm,8-K
HEI,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/46619/000121390026078776/0001213900-26-078776-index.htm,8-K
None,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1935799/000193579926000015/0001935799-26-000015-index.htm,8-K
IPXXW,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1970622/000121390026078760/0001213900-26-078760-index.htm,8-K
USAR,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1970622/000121390026078760/0001213900-26-078760-index.htm,8-K
IPXX,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1970622/000121390026078760/0001213900-26-078760-index.htm,8-K
IPXXU,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1970622/000121390026078760/0001213900-26-078760-index.htm,8-K
JFB,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/2024306/000149315226033558/0001493152-26-033558-index.htm,8-K
TCACU,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1801602/000121390026078753/0001213900-26-078753-index.htm,8-K
SBIG,2026-07-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1801602/000121390026078753/0001213900-26-078753-index.htm,8-K
