symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
VWAV,0002038439,2026-09-18 00:00:00,2026-09-18 17:30:09,8-K,False,https://www.sec.gov/Archives/edgar/data/2038439/000173112226001264/0001731122-26-001264-index.htm,https://www.sec.gov/Archives/edgar/data/2038439/000173112226001264/e7954_8k.htm
VWAVW,0002038439,2026-09-18 00:00:00,2026-09-18 17:30:09,8-K,False,https://www.sec.gov/Archives/edgar/data/2038439/000173112226001264/0001731122-26-001264-index.htm,https://www.sec.gov/Archives/edgar/data/2038439/000173112226001264/e7954_8k.htm
RIV,0001501072,2026-09-18 00:00:00,2026-09-18 17:29:29,8-K,False,https://www.sec.gov/Archives/edgar/data/1501072/000139834426017220/0001398344-26-017220-index.htm,https://www.sec.gov/Archives/edgar/data/1501072/000139834426017220/fp0100919-1_8kixbrl.htm
RIV-PA,0001501072,2026-09-18 00:00:00,2026-09-18 17:29:29,8-K,False,https://www.sec.gov/Archives/edgar/data/1501072/000139834426017220/0001398344-26-017220-index.htm,https://www.sec.gov/Archives/edgar/data/1501072/000139834426017220/fp0100919-1_8kixbrl.htm
CACC,0000885550,2026-09-18 00:00:00,2026-09-18 17:29:13,8-K,False,https://www.sec.gov/Archives/edgar/data/885550/000088555026000192/0000885550-26-000192-index.htm,https://www.sec.gov/Archives/edgar/data/885550/000088555026000192/cacc-20260917.htm
BCBP,0001228454,2026-09-18 00:00:00,2026-09-18 17:28:16,8-K,False,https://www.sec.gov/Archives/edgar/data/1228454/000119312526395743/0001193125-26-395743-index.htm,https://www.sec.gov/Archives/edgar/data/1228454/000119312526395743/d112674d8k.htm
HWH,0001897245,2026-09-18 00:00:00,2026-09-18 17:24:59,8-K,False,https://www.sec.gov/Archives/edgar/data/1897245/000149315226043411/0001493152-26-043411-index.htm,https://www.sec.gov/Archives/edgar/data/1897245/000149315226043411/form8-k.htm
ACAX,0001897245,2026-09-18 00:00:00,2026-09-18 17:24:59,8-K,False,https://www.sec.gov/Archives/edgar/data/1897245/000149315226043411/0001493152-26-043411-index.htm,https://www.sec.gov/Archives/edgar/data/1897245/000149315226043411/form8-k.htm
ACAXR,0001897245,2026-09-18 00:00:00,2026-09-18 17:24:59,8-K,False,https://www.sec.gov/Archives/edgar/data/1897245/000149315226043411/0001493152-26-043411-index.htm,https://www.sec.gov/Archives/edgar/data/1897245/000149315226043411/form8-k.htm
ACAXW,0001897245,2026-09-18 00:00:00,2026-09-18 17:24:59,8-K,False,https://www.sec.gov/Archives/edgar/data/1897245/000149315226043411/0001493152-26-043411-index.htm,https://www.sec.gov/Archives/edgar/data/1897245/000149315226043411/form8-k.htm
