symbol,filingDate,filing_detail_url,document_type
VWAV,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2038439/000173112226001264/0001731122-26-001264-index.htm,8-K
VWAVW,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/2038439/000173112226001264/0001731122-26-001264-index.htm,8-K
RIV,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1501072/000139834426017220/0001398344-26-017220-index.htm,8-K
RIV-PA,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1501072/000139834426017220/0001398344-26-017220-index.htm,8-K
CACC,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/885550/000088555026000192/0000885550-26-000192-index.htm,8-K
BCBP,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1228454/000119312526395743/0001193125-26-395743-index.htm,8-K
MYMD,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1321834/000149315226043401/0001493152-26-043401-index.htm,8-K
CDT,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226043398/0001493152-26-043398-index.htm,8-K
MURF,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226043398/0001493152-26-043398-index.htm,8-K
MURFU,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226043398/0001493152-26-043398-index.htm,8-K
MURFW,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226043398/0001493152-26-043398-index.htm,8-K
CDTTW,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226043398/0001493152-26-043398-index.htm,8-K
RVYL,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1419275/000118518526004171/0001185185-26-004171-index.htm,8-K
GBOX,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1419275/000118518526004171/0001185185-26-004171-index.htm,8-K
FLUX,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/1083743/000149315226043365/0001493152-26-043365-index.htm,8-K
IVFH,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/312257/000118518526004168/0001185185-26-004168-index.htm,8-K
ELME,2026-09-18 00:00:00,https://www.sec.gov/Archives/edgar/data/104894/000010489426000112/0000104894-26-000112-index.htm,8-K
