symbol,filingDate,filing_detail_url,document_type
SNBR,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/827187/000095010326009081/0000950103-26-009081-index.htm,8-K
HLLK,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1331421/000149315226028933/0001493152-26-028933-index.htm,8-K
WHR,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/106640/000119312526272923/0001193125-26-272923-index.htm,8-K
YUMC,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1673358/000119312526272893/0001193125-26-272893-index.htm,8-K
AAOI,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1158114/000168316826004885/0001683168-26-004885-index.htm,8-K
YUM,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1041061/000119312526272881/0001193125-26-272881-index.htm,8-K
OLN,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/74303/000119312526272877/0001193125-26-272877-index.htm,8-K
BRSP,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1717547/000171754726000053/0001717547-26-000053-index.htm,8-K
CLNC,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1717547/000171754726000053/0001717547-26-000053-index.htm,8-K
HUN,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1307954/000110465926074683/0001104659-26-074683-index.htm,8-K
CVM,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/725363/000165495426006015/0001654954-26-006015-index.htm,8-K
CDT,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226028909/0001493152-26-028909-index.htm,8-K
MURF,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226028909/0001493152-26-028909-index.htm,8-K
MURFU,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226028909/0001493152-26-028909-index.htm,8-K
MURFW,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226028909/0001493152-26-028909-index.htm,8-K
CDTTW,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1896212/000149315226028909/0001493152-26-028909-index.htm,8-K
MTDR,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1520006/000152000626000029/0001520006-26-000029-index.htm,8-K
PRTS,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1378950/000114036126025457/0001140361-26-025457-index.htm,8-K
ASRT,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1808665/000110465926074619/0001104659-26-074619-index.htm,8-K
DEPO,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1808665/000110465926074619/0001104659-26-074619-index.htm,8-K
AIRTP,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/353184/000035318426000045/0000353184-26-000045-index.htm,8-K
AIRTW,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/353184/000035318426000045/0000353184-26-000045-index.htm,8-K
AIRT,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/353184/000035318426000045/0000353184-26-000045-index.htm,8-K
AES,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/874761/000119312526272726/0001193125-26-272726-index.htm,8-K
IPWLP,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/874761/000119312526272726/0001193125-26-272726-index.htm,8-K
IPWLK,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/874761/000119312526272726/0001193125-26-272726-index.htm,8-K
AESC,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/874761/000119312526272726/0001193125-26-272726-index.htm,8-K
DELL,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1571996/000119312526272720/0001193125-26-272720-index.htm,8-K
FMFG,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1698022/000143774926020810/0001437749-26-020810-index.htm,8-K
APLD,2026-06-16 00:00:00,https://www.sec.gov/Archives/edgar/data/1144879/000149315226028899/0001493152-26-028899-index.htm,8-K
