symbol,filingDate,filing_detail_url,document_type
VIVK,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1450704/000182912626008777/0001829126-26-008777-index.htm,8-K
HCWC,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1948864/000149315226037865/0001493152-26-037865-index.htm,8-K
SQLLW,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1605888/000121390026089264/0001213900-26-089264-index.htm,8-K
SQL,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1605888/000121390026089264/0001213900-26-089264-index.htm,8-K
ATLN,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1605888/000121390026089264/0001213900-26-089264-index.htm,8-K
DAAQU,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/2052162/000121390026089219/0001213900-26-089219-index.htm,8-K
DAAQ,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/2052162/000121390026089219/0001213900-26-089219-index.htm,8-K
DAAQW,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/2052162/000121390026089219/0001213900-26-089219-index.htm,8-K
NET,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1477333/000095010326012340/0000950103-26-012340-index.htm,8-K
KTRA,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1498382/000119312526349540/0001193125-26-349540-index.htm,8-K
HURA,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1498382/000119312526349540/0001193125-26-349540-index.htm,8-K
WRLD,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/108385/000010838526000037/0000108385-26-000037-index.htm,8-K
EURKU,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/2000410/000121390026089205/0001213900-26-089205-index.htm,8-K
EURK,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/2000410/000121390026089205/0001213900-26-089205-index.htm,8-K
EURKR,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/2000410/000121390026089205/0001213900-26-089205-index.htm,8-K
BKYI,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1019034/000143774926027730/0001437749-26-027730-index.htm,8-K
None,2026-08-13 00:00:00,https://www.sec.gov/Archives/edgar/data/1770069/000119312526349490/0001193125-26-349490-index.htm,8-K
