symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
KTRA,0001498382,2026-07-07 00:00:00,2026-07-07 17:30:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1498382/000119312526297668/0001193125-26-297668-index.htm,https://www.sec.gov/Archives/edgar/data/1498382/000119312526297668/hura-20260630.htm
HURA,0001498382,2026-07-07 00:00:00,2026-07-07 17:30:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1498382/000119312526297668/0001193125-26-297668-index.htm,https://www.sec.gov/Archives/edgar/data/1498382/000119312526297668/hura-20260630.htm
VVOS,0001716166,2026-07-07 00:00:00,2026-07-07 17:29:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1716166/000149315226032387/0001493152-26-032387-index.htm,https://www.sec.gov/Archives/edgar/data/1716166/000149315226032387/form8-k.htm
FIGR,0002064124,2026-07-07 00:00:00,2026-07-07 17:28:37,8-K,False,https://www.sec.gov/Archives/edgar/data/2064124/000149315226032386/0001493152-26-032386-index.htm,https://www.sec.gov/Archives/edgar/data/2064124/000149315226032386/form8-k.htm
BNZI,0001826011,2026-07-07 00:00:00,2026-07-07 17:27:18,8-K,True,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/0001193125-26-297663-index.htm,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/bnzi-ex99_1.htm
BNZIW,0001826011,2026-07-07 00:00:00,2026-07-07 17:27:18,8-K,True,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/0001193125-26-297663-index.htm,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/bnzi-ex99_1.htm
VII,0001826011,2026-07-07 00:00:00,2026-07-07 17:27:18,8-K,True,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/0001193125-26-297663-index.htm,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/bnzi-ex99_1.htm
VIIAW,0001826011,2026-07-07 00:00:00,2026-07-07 17:27:18,8-K,True,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/0001193125-26-297663-index.htm,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/bnzi-ex99_1.htm
VIIAU,0001826011,2026-07-07 00:00:00,2026-07-07 17:27:18,8-K,True,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/0001193125-26-297663-index.htm,https://www.sec.gov/Archives/edgar/data/1826011/000119312526297663/bnzi-ex99_1.htm
None,0001930087,2026-07-07 00:00:00,2026-07-07 17:26:35,8-K,False,https://www.sec.gov/Archives/edgar/data/1930087/000110465926081356/0001104659-26-081356-index.htm,https://www.sec.gov/Archives/edgar/data/1930087/000110465926081356/tm2619966d1_8k.htm
POLA,0001622345,2026-07-07 00:00:00,2026-07-07 17:25:42,8-K,False,https://www.sec.gov/Archives/edgar/data/1622345/000149315226032382/0001493152-26-032382-index.htm,https://www.sec.gov/Archives/edgar/data/1622345/000149315226032382/form8-k.htm
RSMDF,0000943819,2026-07-07 00:00:00,2026-07-07 17:24:32,8-K,False,https://www.sec.gov/Archives/edgar/data/943819/000119312526297658/0001193125-26-297658-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000119312526297658/d88958d8k.htm
RMD,0000943819,2026-07-07 00:00:00,2026-07-07 17:24:32,8-K,False,https://www.sec.gov/Archives/edgar/data/943819/000119312526297658/0001193125-26-297658-index.htm,https://www.sec.gov/Archives/edgar/data/943819/000119312526297658/d88958d8k.htm
CMT,0001026655,2026-07-07 00:00:00,2026-07-07 17:22:24,8-K,True,https://www.sec.gov/Archives/edgar/data/1026655/000102665526000043/0001026655-26-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1026655/000102665526000043/a991pressreleaseannouncing.htm
CRSF,0000924396,2026-07-07 00:00:00,2026-07-07 17:22:00,8-K,False,https://www.sec.gov/Archives/edgar/data/924396/000149315226032379/0001493152-26-032379-index.htm,https://www.sec.gov/Archives/edgar/data/924396/000149315226032379/form8-k.htm
