symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
PED,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1141197/000165495426006724/0001654954-26-006724-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1141197/000165495426006724/ped_8k.htm,False,
PED,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1141197/000165495426006724/0001654954-26-006724-index.htm,EX-10.1,SEPARATION AND GENERAL RELEASE AGREEMENT,https://www.sec.gov/Archives/edgar/data/1141197/000165495426006724/ped_ex101.htm,False,
SOBR,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1425627/000147793226004383/0001477932-26-004383-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1425627/000147793226004383/sobr_8k.htm,True,
SOBR,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1425627/000147793226004383/0001477932-26-004383-index.htm,EX-10.1,WARRANT INDUCEMENT AGREEMENT,https://www.sec.gov/Archives/edgar/data/1425627/000147793226004383/sobr_ex101.htm,False,
SOBR,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1425627/000147793226004383/0001477932-26-004383-index.htm,EX-10.2,FORM OF SERIES E WARRANT,https://www.sec.gov/Archives/edgar/data/1425627/000147793226004383/sobr_ex102.htm,False,
SOBR,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1425627/000147793226004383/0001477932-26-004383-index.htm,EX-99.1,PRESS RELEASE,https://www.sec.gov/Archives/edgar/data/1425627/000147793226004383/sobr_ex991.htm,False,
EXOD,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1821534/000119312526308023/0001193125-26-308023-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1821534/000119312526308023/d63529d8k.htm,False,
EXOD,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1821534/000119312526308023/0001193125-26-308023-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1821534/000119312526308023/d63529dex991.htm,False,
DBGI,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1668010/000149315226033802/0001493152-26-033802-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1668010/000149315226033802/form8-k.htm,True,
DBGI,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1668010/000149315226033802/0001493152-26-033802-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1668010/000149315226033802/ex10-1.htm,False,
DBGIW,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1668010/000149315226033802/0001493152-26-033802-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1668010/000149315226033802/form8-k.htm,True,
DBGIW,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1668010/000149315226033802/0001493152-26-033802-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1668010/000149315226033802/ex10-1.htm,False,
FISK,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1553079/000154140126000028/0001541401-26-000028-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/esrt-20260717.htm,True,
FISK,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1553079/000154140126000028/0001541401-26-000028-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/firstamendmenttoamendedand.htm,True,
ESBA,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1553079/000154140126000028/0001541401-26-000028-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/esrt-20260717.htm,True,
ESBA,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1553079/000154140126000028/0001541401-26-000028-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/firstamendmenttoamendedand.htm,True,
ESRT,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/0001541401-26-000028-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/esrt-20260717.htm,True,
ESRT,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/0001541401-26-000028-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/firstamendmenttoamendedand.htm,True,
OGCP,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1553079/000154140126000028/0001541401-26-000028-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/esrt-20260717.htm,True,
OGCP,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1553079/000154140126000028/0001541401-26-000028-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1541401/000154140126000028/firstamendmenttoamendedand.htm,True,
SCCO,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1001838/000110465926084713/0001104659-26-084713-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1001838/000110465926084713/scco-20260529x8k.htm,False,
SKYA,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1737995/000149315226033796/0001493152-26-033796-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1737995/000149315226033796/form8-k.htm,False,
STSS,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1737995/000149315226033796/0001493152-26-033796-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1737995/000149315226033796/form8-k.htm,False,
STSSW,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1737995/000149315226033796/0001493152-26-033796-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1737995/000149315226033796/form8-k.htm,False,
BYND,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1655210/000119312526308001/0001193125-26-308001-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1655210/000119312526308001/d57467d8k.htm,False,
None,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/2087419/000110465926084695/0001104659-26-084695-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/2087419/000110465926084695/tm2620728d1_8k.htm,False,
None,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/2087419/000110465926084695/0001104659-26-084695-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/2087419/000110465926084695/tm2620728d1_10-1.htm,False,
None,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/2087419/000110465926084695/0001104659-26-084695-index.htm,EX-10.2,EXHIBIT 10.2,https://www.sec.gov/Archives/edgar/data/2087419/000110465926084695/tm2620728d1_10-2.htm,False,
SGH,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/0001193125-26-307989-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/d103073d8k.htm,True,
SGH,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/0001193125-26-307989-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/d103073dex101.htm,False,
SGH,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/0001193125-26-307989-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/d103073dex991.htm,True,
PENG,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/0001193125-26-307989-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/d103073d8k.htm,True,
PENG,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/0001193125-26-307989-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/d103073dex101.htm,False,
PENG,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/0001193125-26-307989-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1616533/000119312526307989/d103073dex991.htm,True,
None,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/2143199/000153949726001974/0001539497-26-001974-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2143199/000153949726001974/n5995_x9-8k.htm,False,
None,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/2143199/000153949726001974/0001539497-26-001974-index.htm,EX-99.1,CREFI MORTGAGE LOAN PURCHASE AGREEMENT,https://www.sec.gov/Archives/edgar/data/2143199/000153949726001974/exh99_1-mlpacrefi.htm,True,
CTHRQ,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1015155/000110465926084692/0001104659-26-084692-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1015155/000110465926084692/tm2620775d1_8k.htm,False,
CTHRQ,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1015155/000110465926084692/0001104659-26-084692-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1015155/000110465926084692/tm2620775d1_ex99-1.htm,False,
CTHR,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1015155/000110465926084692/0001104659-26-084692-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1015155/000110465926084692/tm2620775d1_8k.htm,False,
CTHR,2026-07-17 00:00:00,https://www.sec.gov/Archives/edgar/data/1015155/000110465926084692/0001104659-26-084692-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/1015155/000110465926084692/tm2620775d1_ex99-1.htm,False,
