symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
SPY,2025-05-01,558.47,0.71,2025-05-02,564.73,562.38,566.76,1.48,502.62,False,474.7,False,446.78,False,511.64,False,503.55,False,495.59,False
SPY,2025-05-01,558.47,0.71,2025-05-05,562.57,561.7,563.51,0.9,502.62,False,474.7,False,446.78,False,481.69,False,474.07,False,466.58,False
SPY,2025-05-01,558.47,0.71,2025-05-06,557.93,556.96,558.8,0.06,502.62,False,474.7,False,446.78,False,480.83,False,473.23,False,465.75,False
SPY,2025-05-01,558.47,0.71,2025-05-07,560.15,556.04,561.15,0.48,502.62,False,474.7,False,446.78,False,473.3,False,465.82,False,458.45,False
SPY,2025-05-01,558.47,0.71,2025-05-08,565.24,561.7,565.06,1.18,502.62,False,474.7,False,446.78,False,523.01,False,514.74,False,506.6,False
SPY,2025-05-01,558.47,0.71,2025-05-09,566.48,562.76,564.34,1.05,502.62,False,474.7,False,446.78,False,500.09,False,492.18,False,484.4,False
SPY,2025-05-01,558.47,0.71,2025-05-12,581.47,577.04,582.99,4.39,502.62,False,474.7,False,446.78,False,509.01,False,500.96,False,493.04,False
SPY,2025-05-01,558.47,0.71,2025-05-13,583.41,582.84,586.84,5.08,502.62,False,474.7,False,446.78,False,513.95,False,505.82,False,497.82,False
SPY,2025-05-01,558.47,0.71,2025-05-14,587.81,585.54,587.59,5.21,502.62,False,474.7,False,446.78,False,512.51,False,504.41,False,496.43,False
SPY,2025-05-01,558.47,0.71,2025-05-15,585.56,585.1,590.46,5.73,502.62,False,474.7,False,446.78,False,501.12,False,493.19,False,485.4,False
SPY,2025-05-01,558.47,0.71,2025-05-16,591.25,589.28,594.2,6.4,502.62,False,474.7,False,446.78,False,501.83,False,493.9,False,486.09,False
SPY,2025-05-01,558.47,0.71,2025-05-19,588.1,588.1,594.85,6.51,502.62,False,474.7,False,446.78,False,489.89,False,482.14,False,474.52,False
SPY,2025-05-01,558.47,0.71,2025-05-20,593.09,589.6,592.85,6.16,502.62,False,474.7,False,446.78,False,502.63,False,494.69,False,486.86,False
SPY,2025-05-01,558.47,0.71,2025-05-21,588.44,581.82,582.86,4.37,502.62,False,474.7,False,446.78,False,510.42,False,502.35,False,494.41,False
SPY,2025-05-01,558.47,0.71,2025-05-22,582.66,581.41,583.09,4.41,502.62,False,474.7,False,446.78,False,521.17,False,512.92,False,504.81,False
SPY,2025-05-01,558.47,0.71,2025-05-23,575.98,575.6,579.11,3.7,502.62,False,474.7,False,446.78,False,524.93,False,516.63,False,508.46,False
SPY,2025-05-01,558.47,0.71,2025-05-27,586.07,578.43,591.15,5.85,502.62,False,474.7,False,446.78,False,525.13,False,516.83,False,508.66,False
SPY,2025-05-01,558.47,0.71,2025-05-28,591.56,586.99,587.73,5.24,502.62,False,474.7,False,446.78,False,528.44,False,520.08,False,511.86,False
SPY,2025-05-01,558.47,0.71,2025-05-29,593.06,586.07,590.05,5.65,502.62,False,474.7,False,446.78,False,528.65,False,520.29,False,512.06,False
SPY,2025-05-01,558.47,0.71,2025-05-30,588.93,583.24,589.39,5.54,502.62,False,474.7,False,446.78,False,532.4,False,523.98,False,515.69,False
SPY,2025-05-01,558.47,0.71,2025-06-02,587.76,585.06,592.71,6.13,502.62,False,474.7,False,446.78,False,540.3,False,531.76,False,523.35,False
SPY,2025-05-01,558.47,0.71,2025-06-03,592.34,591.85,596.09,6.74,502.62,False,474.7,False,446.78,False,537.2,False,528.71,False,520.35,False
SPY,2025-05-01,558.47,0.71,2025-06-04,596.96,595.49,595.93,6.71,502.62,False,474.7,False,446.78,False,532.71,False,524.29,False,516.0,False
SPY,2025-05-01,558.47,0.71,2025-06-05,597.63,591.05,593.05,6.19,502.62,False,474.7,False,446.78,False,534.95,False,526.49,False,518.17,False
SPY,2025-05-01,558.47,0.71,2025-06-06,598.66,596.86,599.14,7.28,502.62,False,474.7,False,446.78,False,538.68,False,530.16,False,521.78,False
SPY,2025-05-01,558.47,0.71,2025-06-09,599.72,598.49,599.68,7.38,502.62,False,474.7,False,446.78,False,537.99,False,529.48,False,521.11,False
SPY,2025-05-01,558.47,0.71,2025-06-10,600.22,599.09,603.08,7.99,502.62,False,474.7,False,446.78,False,555.77,False,546.98,False,538.33,False
SPY,2025-05-01,558.47,0.71,2025-06-11,604.19,599.27,601.36,7.68,502.62,False,474.7,False,446.78,False,559.44,False,550.6,False,541.89,False
SPY,2025-05-01,558.47,0.71,2025-06-12,600.01,599.52,603.75,8.11,502.62,False,474.7,False,446.78,False,560.16,False,551.3,False,542.58,False
SPY,2025-05-01,558.47,0.71,2025-06-13,598.5,595.48,597.0,6.9,502.62,False,474.7,False,446.78,False,562.89,False,553.99,False,545.23,False
SPY,2025-05-01,558.47,0.71,2025-06-16,600.4,600.22,602.68,7.92,502.62,False,474.7,False,446.78,False,566.46,False,557.5,False,548.69,False
SPY,2025-05-01,558.47,0.71,2025-06-17,600.21,596.76,597.53,6.99,502.62,False,474.7,False,446.78,False,567.08,False,558.11,False,549.29,False
