symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
JELD,2025-05-01,5.58,2.67,2025-05-02,5.68,5.58,5.77,3.41,5.02,False,4.74,False,4.46,False,4.81,False,4.53,False,4.27,False
JELD,2025-05-01,5.58,2.67,2025-05-05,5.73,5.55,5.63,0.9,5.02,False,4.74,False,4.46,False,4.82,False,4.54,False,4.28,False
JELD,2025-05-01,5.58,2.67,2025-05-06,4.32,4.05,4.2,-24.73,5.02,True,4.74,True,4.46,True,4.6,True,4.33,True,4.08,True
JELD,2025-05-01,5.58,2.67,2025-05-07,4.25,4.01,4.04,-27.6,5.02,True,4.74,True,4.46,True,4.27,True,4.02,True,3.79,False
JELD,2025-05-01,5.58,2.67,2025-05-08,4.09,3.95,3.95,-29.21,5.02,True,4.74,True,4.46,True,4.52,True,4.26,True,4.01,True
JELD,2025-05-01,5.58,2.67,2025-05-09,4.03,4.01,4.23,-24.19,5.02,True,4.74,True,4.46,True,4.35,True,4.1,True,3.86,False
JELD,2025-05-01,5.58,2.67,2025-05-12,4.39,4.26,4.36,-21.86,5.02,True,4.74,True,4.46,True,4.38,True,4.13,False,3.89,False
JELD,2025-05-01,5.58,2.67,2025-05-13,4.4,4.33,4.44,-20.43,5.02,True,4.74,True,4.46,True,4.32,False,4.07,False,3.84,False
JELD,2025-05-01,5.58,2.67,2025-05-14,4.39,3.92,3.94,-29.39,5.02,True,4.74,True,4.46,True,4.3,True,4.05,True,3.81,False
JELD,2025-05-01,5.58,2.67,2025-05-15,3.93,3.73,3.98,-28.67,5.02,True,4.74,True,4.46,True,4.25,True,4.0,True,3.77,True
JELD,2025-05-01,5.58,2.67,2025-05-16,3.98,3.95,4.03,-27.78,5.02,True,4.74,True,4.46,True,4.31,True,4.06,True,3.83,False
JELD,2025-05-01,5.58,2.67,2025-05-19,3.88,3.79,3.83,-31.36,5.02,True,4.74,True,4.46,True,4.35,True,4.1,True,3.86,True
JELD,2025-05-01,5.58,2.67,2025-05-20,3.82,3.78,3.86,-30.82,5.02,True,4.74,True,4.46,True,4.31,True,4.06,True,3.83,True
JELD,2025-05-01,5.58,2.67,2025-05-21,3.77,3.56,3.57,-36.02,5.02,True,4.74,True,4.46,True,4.28,True,4.03,True,3.8,True
JELD,2025-05-01,5.58,2.67,2025-05-22,3.52,3.27,3.42,-38.71,5.02,True,4.74,True,4.46,True,4.44,True,4.18,True,3.94,True
JELD,2025-05-01,5.58,2.67,2025-05-23,3.36,3.31,3.36,-39.78,5.02,True,4.74,True,4.46,True,4.46,True,4.21,True,3.96,True
JELD,2025-05-01,5.58,2.67,2025-05-27,3.43,3.36,3.67,-34.23,5.02,True,4.74,True,4.46,True,4.66,True,4.39,True,4.13,True
JELD,2025-05-01,5.58,2.67,2025-05-28,3.69,3.45,3.48,-37.63,5.02,True,4.74,True,4.46,True,4.62,True,4.36,True,4.1,True
JELD,2025-05-01,5.58,2.67,2025-05-29,3.53,3.48,3.71,-33.51,5.02,True,4.74,True,4.46,True,4.61,True,4.35,True,4.1,True
JELD,2025-05-01,5.58,2.67,2025-05-30,3.7,3.61,3.65,-34.59,5.02,True,4.74,True,4.46,True,4.66,True,4.39,True,4.14,True
JELD,2025-05-01,5.58,2.67,2025-06-02,3.6,3.42,3.62,-35.13,5.02,True,4.74,True,4.46,True,4.82,True,4.54,True,4.28,True
JELD,2025-05-01,5.58,2.67,2025-06-03,3.63,3.52,3.89,-30.29,5.02,True,4.74,True,4.46,True,4.71,True,4.43,True,4.18,True
JELD,2025-05-01,5.58,2.67,2025-06-04,3.93,3.8,3.83,-31.36,5.02,True,4.74,True,4.46,True,3.51,False,3.31,False,3.12,False
JELD,2025-05-01,5.58,2.67,2025-06-05,3.81,3.78,3.87,-30.65,5.02,True,4.74,True,4.46,True,3.38,False,3.18,False,3.0,False
JELD,2025-05-01,5.58,2.67,2025-06-06,3.95,3.78,3.85,-31.0,5.02,True,4.74,True,4.46,True,3.3,False,3.11,False,2.93,False
JELD,2025-05-01,5.58,2.67,2025-06-09,3.87,3.82,3.83,-31.36,5.02,True,4.74,True,4.46,True,3.54,False,3.33,False,3.14,False
JELD,2025-05-01,5.58,2.67,2025-06-10,3.94,3.87,4.05,-27.42,5.02,True,4.74,True,4.46,True,3.65,False,3.43,False,3.23,False
JELD,2025-05-01,5.58,2.67,2025-06-11,4.11,3.95,3.96,-29.03,5.02,True,4.74,True,4.46,True,3.71,False,3.5,False,3.29,False
JELD,2025-05-01,5.58,2.67,2025-06-12,3.89,3.85,4.02,-27.96,5.02,True,4.74,True,4.46,True,3.29,False,3.1,False,2.92,False
JELD,2025-05-01,5.58,2.67,2025-06-13,3.97,3.77,3.82,-31.54,5.02,True,4.74,True,4.46,True,3.33,False,3.13,False,2.95,False
JELD,2025-05-01,5.58,2.67,2025-06-16,3.86,3.58,3.6,-35.48,5.02,True,4.74,True,4.46,True,3.37,False,3.17,False,2.99,False
