symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
RPD,2025-05-01,23.41,2.01,2025-05-02,23.83,23.58,23.83,1.79,21.07,False,19.9,False,18.73,False,22.35,False,21.37,False,20.43,False
RPD,2025-05-01,23.41,2.01,2025-05-05,23.93,23.5,24.09,2.9,21.07,False,19.9,False,18.73,False,20.69,False,19.79,False,18.92,False
RPD,2025-05-01,23.41,2.01,2025-05-06,23.79,23.67,24.07,2.82,21.07,False,19.9,False,18.73,False,20.34,False,19.44,False,18.59,False
RPD,2025-05-01,23.41,2.01,2025-05-07,24.5,23.69,24.53,4.78,21.07,False,19.9,False,18.73,False,20.05,False,19.17,False,18.32,False
RPD,2025-05-01,23.41,2.01,2025-05-08,24.74,24.67,25.23,7.77,21.07,False,19.9,False,18.73,False,21.63,False,20.68,False,19.77,False
RPD,2025-05-01,23.41,2.01,2025-05-09,25.38,25.11,25.14,7.39,21.07,False,19.9,False,18.73,False,19.9,False,19.02,False,18.19,False
RPD,2025-05-01,23.41,2.01,2025-05-12,26.37,26.04,26.74,14.22,21.07,False,19.9,False,18.73,False,20.6,False,19.69,False,18.83,False
RPD,2025-05-01,23.41,2.01,2025-05-13,25.17,23.85,24.56,4.91,21.07,False,19.9,False,18.73,False,20.68,False,19.77,False,18.9,False
RPD,2025-05-01,23.41,2.01,2025-05-14,24.52,23.75,23.84,1.84,21.07,False,19.9,False,18.73,False,20.16,False,19.28,False,18.43,False
RPD,2025-05-01,23.41,2.01,2025-05-15,23.74,23.11,23.55,0.6,21.07,False,19.9,False,18.73,False,19.95,False,19.07,False,18.24,False
RPD,2025-05-01,23.41,2.01,2025-05-16,23.46,23.16,23.72,1.32,21.07,False,19.9,False,18.73,False,19.72,False,18.85,False,18.02,False
RPD,2025-05-01,23.41,2.01,2025-05-19,23.14,23.0,23.14,-1.15,21.07,False,19.9,False,18.73,False,19.14,False,18.3,False,17.49,False
RPD,2025-05-01,23.41,2.01,2025-05-20,23.1,22.91,23.36,-0.21,21.07,False,19.9,False,18.73,False,20.02,False,19.14,False,18.3,False
RPD,2025-05-01,23.41,2.01,2025-05-21,22.96,22.72,22.91,-2.14,21.07,False,19.9,False,18.73,False,20.33,False,19.43,False,18.58,False
RPD,2025-05-01,23.41,2.01,2025-05-22,22.83,22.69,23.01,-1.71,21.07,False,19.9,False,18.73,False,20.78,False,19.87,False,19.0,False
RPD,2025-05-01,23.41,2.01,2025-05-23,22.61,22.55,22.96,-1.92,21.07,False,19.9,False,18.73,False,21.04,False,20.11,False,19.23,False
RPD,2025-05-01,23.41,2.01,2025-05-27,23.33,23.0,23.22,-0.81,21.07,False,19.9,False,18.73,False,21.17,False,20.24,False,19.36,False
RPD,2025-05-01,23.41,2.01,2025-05-28,23.18,22.22,22.37,-4.44,21.07,False,19.9,False,18.73,False,21.2,False,20.27,False,19.38,False
RPD,2025-05-01,23.41,2.01,2025-05-29,22.64,22.12,22.84,-2.43,21.07,False,19.9,False,18.73,False,20.64,False,19.74,False,18.87,False
RPD,2025-05-01,23.41,2.01,2025-05-30,22.8,22.54,22.95,-1.96,21.07,False,19.9,False,18.73,False,20.46,False,19.56,False,18.7,False
RPD,2025-05-01,23.41,2.01,2025-06-02,22.76,22.68,23.26,-0.64,21.07,False,19.9,False,18.73,False,20.83,False,19.91,False,19.04,False
RPD,2025-05-01,23.41,2.01,2025-06-03,23.26,23.11,23.99,2.48,21.07,False,19.9,False,18.73,False,21.05,False,20.13,False,19.24,False
RPD,2025-05-01,23.41,2.01,2025-06-04,23.99,23.29,23.36,-0.21,21.07,False,19.9,False,18.73,False,21.04,False,20.11,False,19.23,False
RPD,2025-05-01,23.41,2.01,2025-06-05,23.37,23.07,23.17,-1.03,21.07,False,19.9,False,18.73,False,21.44,False,20.5,False,19.6,False
RPD,2025-05-01,23.41,2.01,2025-06-06,23.47,23.25,23.72,1.32,21.07,False,19.9,False,18.73,False,22.05,False,21.08,False,20.15,False
RPD,2025-05-01,23.41,2.01,2025-06-09,23.92,23.6,23.61,0.85,21.07,False,19.9,False,18.73,False,21.97,False,21.01,False,20.08,False
RPD,2025-05-01,23.41,2.01,2025-06-10,23.9,23.73,24.34,3.97,21.07,False,19.9,False,18.73,False,23.37,False,22.34,False,21.36,False
RPD,2025-05-01,23.41,2.01,2025-06-11,24.5,23.92,24.01,2.56,21.07,False,19.9,False,18.73,False,21.46,False,20.52,False,19.62,False
RPD,2025-05-01,23.41,2.01,2025-06-12,23.97,23.64,23.73,1.37,21.07,False,19.9,False,18.73,False,20.83,False,19.92,False,19.04,False
RPD,2025-05-01,23.41,2.01,2025-06-13,23.48,23.39,23.52,0.47,21.07,False,19.9,False,18.73,False,20.58,False,19.68,False,18.81,False
RPD,2025-05-01,23.41,2.01,2025-06-16,23.62,23.26,23.54,0.56,21.07,False,19.9,False,18.73,False,20.73,False,19.82,False,18.95,False
RPD,2025-05-01,23.41,2.01,2025-06-17,23.23,23.23,23.34,-0.3,21.07,False,19.9,False,18.73,False,20.22,False,19.33,False,18.48,False
RPD,2025-05-01,23.41,2.01,2025-06-18,23.18,23.15,23.53,0.51,21.07,False,19.9,False,18.73,False,20.41,False,19.52,False,18.66,False
RPD,2025-05-01,23.41,2.01,2025-06-20,23.69,22.66,23.39,-0.09,21.07,False,19.9,False,18.73,False,20.02,False,19.14,False,18.3,False
RPD,2025-05-01,23.41,2.01,2025-06-23,23.05,22.75,23.22,-0.81,21.07,False,19.9,False,18.73,False,20.11,False,19.23,False,18.38,False
RPD,2025-05-01,23.41,2.01,2025-06-24,23.49,22.56,23.4,-0.04,21.07,False,19.9,False,18.73,False,20.07,False,19.18,False,18.34,False
RPD,2025-05-01,23.41,2.01,2025-06-25,23.36,23.31,23.39,-0.09,21.07,False,19.9,False,18.73,False,20.29,False,19.4,False,18.55,False
RPD,2025-05-01,23.41,2.01,2025-06-26,23.44,22.95,23.14,-1.15,21.07,False,19.9,False,18.73,False,19.55,False,18.69,False,17.87,False
RPD,2025-05-01,23.41,2.01,2025-06-27,23.27,22.6,22.7,-3.03,21.07,False,19.9,False,18.73,False,19.96,False,19.08,False,18.24,False
RPD,2025-05-01,23.41,2.01,2025-06-30,22.97,22.74,23.13,-1.2,21.07,False,19.9,False,18.73,False,20.06,False,19.18,False,18.33,False
RPD,2025-05-01,23.41,2.01,2025-07-01,23.14,22.86,24.04,2.69,21.07,False,19.9,False,18.73,False,20.33,False,19.43,False,18.58,False
RPD,2025-05-01,23.41,2.01,2025-07-02,23.99,23.4,24.0,2.52,21.07,False,19.9,False,18.73,False,20.97,False,20.04,False,19.16,False
RPD,2025-05-01,23.41,2.01,2025-07-03,24.22,24.18,24.37,4.1,21.07,False,19.9,False,18.73,False,20.41,False,19.52,False,18.66,False
RPD,2025-05-01,23.41,2.01,2025-07-07,24.16,23.83,23.89,2.05,21.07,False,19.9,False,18.73,False,20.25,False,19.36,False,18.51,False
RPD,2025-05-01,23.41,2.01,2025-07-08,23.98,23.88,24.4,4.23,21.07,False,19.9,False,18.73,False,20.73,False,19.82,False,18.95,False
RPD,2025-05-01,23.41,2.01,2025-07-09,24.38,24.33,25.59,9.31,21.07,False,19.9,False,18.73,False,20.63,False,19.73,False,18.86,False
