symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
IRWD,2025-05-01,0.91,4.17,2025-05-02,0.94,0.9,0.93,2.24,0.82,False,0.78,False,0.73,False,1.03,True,0.94,True,0.85,False
IRWD,2025-05-01,0.91,4.17,2025-05-05,0.93,0.9,0.93,1.73,0.82,False,0.78,False,0.73,False,1.01,True,0.92,True,0.84,False
IRWD,2025-05-01,0.91,4.17,2025-05-06,0.92,0.86,0.93,1.64,0.82,False,0.78,False,0.73,False,0.96,True,0.87,True,0.8,False
IRWD,2025-05-01,0.91,4.17,2025-05-07,0.94,0.73,0.79,-13.15,0.82,True,0.78,True,0.73,True,0.84,True,0.76,True,0.7,False
IRWD,2025-05-01,0.91,4.17,2025-05-08,0.77,0.7,0.7,-23.25,0.82,True,0.78,True,0.73,True,0.78,True,0.71,True,0.65,False
IRWD,2025-05-01,0.91,4.17,2025-05-09,0.69,0.69,0.71,-22.23,0.82,True,0.78,True,0.73,True,0.76,True,0.7,True,0.63,False
IRWD,2025-05-01,0.91,4.17,2025-05-12,0.73,0.72,0.73,-19.53,0.82,True,0.78,True,0.73,True,0.71,False,0.65,False,0.59,False
IRWD,2025-05-01,0.91,4.17,2025-05-13,0.74,0.68,0.68,-24.97,0.82,True,0.78,True,0.73,True,0.49,False,0.45,False,0.41,False
IRWD,2025-05-01,0.91,4.17,2025-05-14,0.68,0.62,0.65,-28.83,0.82,True,0.78,True,0.73,True,0.55,False,0.5,False,0.45,False
IRWD,2025-05-01,0.91,4.17,2025-05-15,0.64,0.59,0.59,-34.82,0.82,True,0.78,True,0.73,True,0.57,False,0.52,False,0.47,False
IRWD,2025-05-01,0.91,4.17,2025-05-16,0.6,0.53,0.57,-37.49,0.82,True,0.78,True,0.73,True,0.55,True,0.5,False,0.46,False
IRWD,2025-05-01,0.91,4.17,2025-05-19,0.58,0.55,0.61,-32.9,0.82,True,0.78,True,0.73,True,0.53,False,0.49,False,0.44,False
IRWD,2025-05-01,0.91,4.17,2025-05-20,0.6,0.59,0.65,-28.46,0.82,True,0.78,True,0.73,True,0.54,False,0.5,False,0.45,False
IRWD,2025-05-01,0.91,4.17,2025-05-21,0.64,0.57,0.59,-35.41,0.82,True,0.78,True,0.73,True,0.59,True,0.53,False,0.49,False
