symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
QQQ,2025-05-01,481.68,1.01,2025-05-02,486.54,484.83,488.83,1.48,433.51,False,409.43,False,385.34,False,421.01,False,411.57,False,402.34,False
QQQ,2025-05-01,481.68,1.01,2025-05-05,484.6,484.1,485.93,0.88,433.51,False,409.43,False,385.34,False,394.86,False,386.01,False,377.35,False
QQQ,2025-05-01,481.68,1.01,2025-05-06,479.56,478.19,481.41,-0.06,433.51,False,409.43,False,385.34,False,395.82,False,386.94,False,378.26,False
QQQ,2025-05-01,481.68,1.01,2025-05-07,482.08,476.78,483.3,0.34,433.51,False,409.43,False,385.34,False,388.69,False,379.97,False,371.45,False
QQQ,2025-05-01,481.68,1.01,2025-05-08,488.53,484.17,488.29,1.37,433.51,False,409.43,False,385.34,False,435.34,False,425.58,False,416.03,False
QQQ,2025-05-01,481.68,1.01,2025-05-09,490.21,486.2,487.97,1.31,433.51,False,409.43,False,385.34,False,416.83,False,407.48,False,398.34,False
QQQ,2025-05-01,481.68,1.01,2025-05-12,506.99,501.48,507.85,5.43,433.51,False,409.43,False,385.34,False,424.51,False,414.98,False,405.68,False
QQQ,2025-05-01,481.68,1.01,2025-05-13,509.16,508.42,515.59,7.04,433.51,False,409.43,False,385.34,False,427.38,False,417.8,False,408.43,False
QQQ,2025-05-01,481.68,1.01,2025-05-14,516.77,515.75,518.68,7.68,433.51,False,409.43,False,385.34,False,427.86,False,418.26,False,408.88,False
QQQ,2025-05-01,481.68,1.01,2025-05-15,516.52,515.17,519.25,7.8,433.51,False,409.43,False,385.34,False,414.96,False,405.65,False,396.55,False
QQQ,2025-05-01,481.68,1.01,2025-05-16,520.66,517.1,521.51,8.27,433.51,False,409.43,False,385.34,False,414.88,False,405.58,False,396.48,False
QQQ,2025-05-01,481.68,1.01,2025-05-19,514.24,514.24,522.01,8.37,433.51,False,409.43,False,385.34,False,404.62,False,395.54,False,386.67,False
QQQ,2025-05-01,481.68,1.01,2025-05-20,519.47,516.66,520.27,8.01,433.51,False,409.43,False,385.34,False,415.24,False,405.92,False,396.82,False
QQQ,2025-05-01,481.68,1.01,2025-05-21,516.27,511.24,513.04,6.51,433.51,False,409.43,False,385.34,False,424.65,False,415.13,False,405.82,False
