symbol,anchor date,anchor close,sigma (%),date,open,low,close,ret_itd (%),px dd10,trig dd10,px dd15,trig dd15,px dd20,trig dd20,px z1.5,trig z1.5,px z2.0,trig z2.0,px z2.5,trig z2.5
FMC,2025-05-01,38.45,1.81,2025-05-02,38.96,37.7,37.78,-1.74,34.61,False,32.68,False,30.76,False,34.48,False,33.12,False,31.8,False
FMC,2025-05-01,38.45,1.81,2025-05-05,37.51,35.78,35.91,-6.61,34.61,False,32.68,False,30.76,False,31.39,False,30.14,False,28.94,False
FMC,2025-05-01,38.45,1.81,2025-05-06,36.01,35.56,35.65,-7.28,34.61,False,32.68,False,30.76,False,31.18,False,29.94,False,28.76,False
FMC,2025-05-01,38.45,1.81,2025-05-07,35.67,34.85,34.98,-9.02,34.61,False,32.68,False,30.76,False,30.09,False,28.9,False,27.75,False
FMC,2025-05-01,38.45,1.81,2025-05-08,35.35,35.35,36.6,-4.81,34.61,False,32.68,False,30.76,False,33.01,False,31.7,False,30.44,False
FMC,2025-05-01,38.45,1.81,2025-05-09,36.88,36.48,36.79,-4.32,34.61,False,32.68,False,30.76,False,32.09,False,30.82,False,29.6,False
FMC,2025-05-01,38.45,1.81,2025-05-12,38.26,38.09,38.22,-0.6,34.61,False,32.68,False,30.76,False,32.86,False,31.55,False,30.3,False
FMC,2025-05-01,38.45,1.81,2025-05-13,38.15,37.9,38.11,-0.88,34.61,False,32.68,False,30.76,False,33.27,False,31.95,False,30.68,False
FMC,2025-05-01,38.45,1.81,2025-05-14,37.76,36.72,37.18,-3.3,34.61,False,32.68,False,30.76,False,33.13,False,31.81,False,30.55,False
FMC,2025-05-01,38.45,1.81,2025-05-15,37.03,36.79,39.22,2.0,34.61,False,32.68,False,30.76,False,33.0,False,31.69,False,30.43,False
FMC,2025-05-01,38.45,1.81,2025-05-16,39.12,39.0,40.02,4.08,34.61,False,32.68,False,30.76,False,33.51,False,32.18,False,30.9,False
FMC,2025-05-01,38.45,1.81,2025-05-19,39.5,39.3,40.0,4.03,34.61,False,32.68,False,30.76,False,33.7,False,32.36,False,31.07,False
FMC,2025-05-01,38.45,1.81,2025-05-20,40.14,39.98,40.58,5.54,34.61,False,32.68,False,30.76,False,34.84,False,33.46,False,32.13,False
FMC,2025-05-01,38.45,1.81,2025-05-21,40.33,39.13,39.24,2.05,34.61,False,32.68,False,30.76,False,34.8,False,33.42,False,32.1,False
FMC,2025-05-01,38.45,1.81,2025-05-22,38.89,37.92,38.01,-1.14,34.61,False,32.68,False,30.76,False,36.12,False,34.69,False,33.31,False
FMC,2025-05-01,38.45,1.81,2025-05-23,37.68,37.46,38.22,-0.6,34.61,False,32.68,False,30.76,False,36.47,False,35.02,False,33.63,False
FMC,2025-05-01,38.45,1.81,2025-05-27,38.68,38.6,38.97,1.35,34.61,False,32.68,False,30.76,False,36.83,False,35.37,False,33.97,False
FMC,2025-05-01,38.45,1.81,2025-05-28,39.16,39.12,39.46,2.63,34.61,False,32.68,False,30.76,False,36.96,False,35.5,False,34.09,False
FMC,2025-05-01,38.45,1.81,2025-05-29,39.65,39.24,39.32,2.26,34.61,False,32.68,False,30.76,False,37.12,False,35.65,False,34.24,False
FMC,2025-05-01,38.45,1.81,2025-05-30,39.32,39.06,40.56,5.49,34.61,False,32.68,False,30.76,False,34.05,False,32.7,False,31.4,False
FMC,2025-05-01,38.45,1.81,2025-06-02,40.54,39.23,39.9,3.77,34.61,False,32.68,False,30.76,False,33.46,False,32.13,False,30.85,False
FMC,2025-05-01,38.45,1.81,2025-06-03,39.8,39.26,40.21,4.58,34.61,False,32.68,False,30.76,False,31.8,False,30.54,False,29.33,False
FMC,2025-05-01,38.45,1.81,2025-06-04,40.4,40.4,42.24,9.86,34.61,False,32.68,False,30.76,False,31.57,False,30.32,False,29.11,False
FMC,2025-05-01,38.45,1.81,2025-06-05,42.78,41.71,41.9,8.97,34.61,False,32.68,False,30.76,False,30.98,False,29.75,False,28.57,False
FMC,2025-05-01,38.45,1.81,2025-06-06,42.12,41.92,42.74,11.16,34.61,False,32.68,False,30.76,False,32.41,False,31.13,False,29.89,False
FMC,2025-05-01,38.45,1.81,2025-06-09,43.02,42.95,44.06,14.59,34.61,False,32.68,False,30.76,False,32.58,False,31.29,False,30.05,False
FMC,2025-05-01,38.45,1.81,2025-06-10,44.4,43.97,44.04,14.54,34.61,False,32.68,False,30.76,False,33.85,False,32.5,False,31.21,False
FMC,2025-05-01,38.45,1.81,2025-06-11,44.1,43.62,43.97,14.36,34.61,False,32.68,False,30.76,False,33.75,False,32.41,False,31.12,False
FMC,2025-05-01,38.45,1.81,2025-06-12,43.3,42.78,43.3,12.61,34.61,False,32.68,False,30.76,False,32.93,False,31.62,False,30.36,False
FMC,2025-05-01,38.45,1.81,2025-06-13,42.59,41.35,41.58,8.14,34.61,False,32.68,False,30.76,False,34.73,False,33.35,False,32.03,False
FMC,2025-05-01,38.45,1.81,2025-06-16,42.08,41.57,42.74,11.16,34.61,False,32.68,False,30.76,False,35.44,False,34.03,False,32.68,False
FMC,2025-05-01,38.45,1.81,2025-06-17,42.45,41.65,41.86,8.87,34.61,False,32.68,False,30.76,False,35.42,False,34.02,False,32.67,False
FMC,2025-05-01,38.45,1.81,2025-06-18,41.83,41.52,41.62,8.24,34.61,False,32.68,False,30.76,False,35.94,False,34.51,False,33.14,False
FMC,2025-05-01,38.45,1.81,2025-06-20,41.59,40.78,41.07,6.81,34.61,False,32.68,False,30.76,False,34.75,False,33.37,False,32.05,False
FMC,2025-05-01,38.45,1.81,2025-06-23,42.21,41.86,42.89,11.55,34.61,False,32.68,False,30.76,False,33.66,False,32.33,False,31.04,False
FMC,2025-05-01,38.45,1.81,2025-06-24,43.14,42.35,42.63,10.87,34.61,False,32.68,False,30.76,False,33.85,False,32.5,False,31.21,False
FMC,2025-05-01,38.45,1.81,2025-06-25,42.47,41.75,42.09,9.47,34.61,False,32.68,False,30.76,False,34.51,False,33.14,False,31.83,False
FMC,2025-05-01,38.45,1.81,2025-06-26,42.6,42.41,43.13,12.17,34.61,False,32.68,False,30.76,False,34.95,False,33.56,False,32.23,False
FMC,2025-05-01,38.45,1.81,2025-06-27,43.02,42.53,42.91,11.6,34.61,False,32.68,False,30.76,False,34.82,False,33.44,False,32.11,False
FMC,2025-05-01,38.45,1.81,2025-06-30,42.44,41.42,41.75,8.58,34.61,False,32.68,False,30.76,False,35.92,False,34.49,False,33.12,False
FMC,2025-05-01,38.45,1.81,2025-07-01,41.68,41.5,42.94,11.68,34.61,False,32.68,False,30.76,False,35.33,False,33.93,False,32.59,False
FMC,2025-05-01,38.45,1.81,2025-07-02,43.28,42.89,44.45,15.6,34.61,False,32.68,False,30.76,False,35.61,False,34.2,False,32.84,False
FMC,2025-05-01,38.45,1.81,2025-07-03,44.61,43.75,44.23,15.03,34.61,False,32.68,False,30.76,False,37.41,False,35.92,False,34.5,False
FMC,2025-05-01,38.45,1.81,2025-07-07,43.77,43.14,43.19,12.33,34.61,False,32.68,False,30.76,False,37.11,False,35.63,False,34.22,False
FMC,2025-05-01,38.45,1.81,2025-07-08,43.43,43.2,43.3,12.61,34.61,False,32.68,False,30.76,False,37.85,False,36.35,False,34.9,False
FMC,2025-05-01,38.45,1.81,2025-07-09,43.71,43.37,43.63,13.47,34.61,False,32.68,False,30.76,False,39.02,False,37.47,False,35.98,False
FMC,2025-05-01,38.45,1.81,2025-07-10,43.27,42.57,42.66,10.95,34.61,False,32.68,False,30.76,False,39.0,False,37.45,False,35.97,False
FMC,2025-05-01,38.45,1.81,2025-07-11,42.15,41.73,42.38,10.22,34.61,False,32.68,False,30.76,False,38.94,False,37.39,False,35.91,False
FMC,2025-05-01,38.45,1.81,2025-07-14,42.44,41.99,42.04,9.34,34.61,False,32.68,False,30.76,False,38.35,False,36.82,False,35.36,False
FMC,2025-05-01,38.45,1.81,2025-07-15,42.57,41.35,41.37,7.59,34.61,False,32.68,False,30.76,False,36.82,False,35.36,False,33.96,False
FMC,2025-05-01,38.45,1.81,2025-07-16,41.42,41.39,42.31,10.04,34.61,False,32.68,False,30.76,False,37.85,False,36.35,False,34.9,False
FMC,2025-05-01,38.45,1.81,2025-07-17,42.29,42.16,42.24,9.86,34.61,False,32.68,False,30.76,False,37.07,False,35.6,False,34.19,False
FMC,2025-05-01,38.45,1.81,2025-07-18,42.16,41.66,42.03,9.31,34.61,False,32.68,False,30.76,False,36.86,False,35.4,False,33.99,False
FMC,2025-05-01,38.45,1.81,2025-07-21,42.38,41.78,42.02,9.28,34.61,False,32.68,False,30.76,False,36.37,False,34.93,False,33.54,False
FMC,2025-05-01,38.45,1.81,2025-07-22,42.19,41.96,43.36,12.77,34.61,False,32.68,False,30.76,False,37.98,False,36.48,False,35.03,False
FMC,2025-05-01,38.45,1.81,2025-07-23,43.69,43.36,43.9,14.17,34.61,False,32.68,False,30.76,False,37.75,False,36.25,False,34.82,False
FMC,2025-05-01,38.45,1.81,2025-07-24,43.25,42.08,42.29,9.99,34.61,False,32.68,False,30.76,False,37.27,False,35.79,False,34.37,False
FMC,2025-05-01,38.45,1.81,2025-07-25,41.95,41.94,43.21,12.38,34.61,False,32.68,False,30.76,False,38.2,False,36.68,False,35.22,False
FMC,2025-05-01,38.45,1.81,2025-07-28,42.91,42.25,42.65,10.92,34.61,False,32.68,False,30.76,False,38.0,False,36.49,False,35.04,False
FMC,2025-05-01,38.45,1.81,2025-07-29,42.55,41.29,42.07,9.41,34.61,False,32.68,False,30.76,False,36.97,False,35.51,False,34.1,False
FMC,2025-05-01,38.45,1.81,2025-07-30,41.86,40.68,41.33,7.49,34.61,False,32.68,False,30.76,False,38.03,False,36.52,False,35.07,False
FMC,2025-05-01,38.45,1.81,2025-07-31,42.47,37.55,39.04,1.53,34.61,False,32.68,False,30.76,False,39.36,True,37.8,True,36.3,False
FMC,2025-05-01,38.45,1.81,2025-08-01,38.71,37.56,38.01,-1.14,34.61,False,32.68,False,30.76,False,39.17,True,37.61,True,36.12,False
FMC,2025-05-01,38.45,1.81,2025-08-04,38.2,37.6,37.71,-1.92,34.61,False,32.68,False,30.76,False,38.25,True,36.73,False,35.27,False
FMC,2025-05-01,38.45,1.81,2025-08-05,38.08,37.08,37.84,-1.59,34.61,False,32.68,False,30.76,False,38.35,True,36.82,False,35.36,False
FMC,2025-05-01,38.45,1.81,2025-08-06,37.9,36.67,36.71,-4.53,34.61,False,32.68,False,30.76,False,38.64,True,37.1,True,35.63,False
