symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
RLBY,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/34285/000149315226041269/0001493152-26-041269-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/34285/000149315226041269/form8-k.htm,False,
RLBY,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/34285/000149315226041269/0001493152-26-041269-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/34285/000149315226041269/ex10-1.htm,False,
SXT,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/310142/000114036126035504/0001140361-26-035504-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/310142/000114036126035504/ef20081499_8k.htm,True,
SXT,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/310142/000114036126035504/0001140361-26-035504-index.htm,EX-10.1,EXHIBIT 10.1,https://www.sec.gov/Archives/edgar/data/310142/000114036126035504/ef20081499_ex10-1.htm,True,
BRTX,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1505497/000121390026096810/0001213900-26-096810-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1505497/000121390026096810/ea0304389-8k_biore.htm,False,
BRTX,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1505497/000121390026096810/0001213900-26-096810-index.htm,EX-99.1,"PRESS RELEASE, DATED SEPTEMBER 2, 2026",https://www.sec.gov/Archives/edgar/data/1505497/000121390026096810/ea030438901ex99-1.htm,False,
None,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/2012839/000162828026060190/0001628280-26-060190-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2012839/000162828026060190/ebdc-20260831.htm,False,
None,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/2145659/000121390026096806/0001213900-26-096806-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2145659/000121390026096806/ea0303977-8k_jatt3.htm,False,
None,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/2145659/000121390026096806/0001213900-26-096806-index.htm,EX-99.1,"BALANCE SHEET AS OF AUGUST 27, 2026",https://www.sec.gov/Archives/edgar/data/2145659/000121390026096806/ea030397701ex99-1.htm,False,
AHR,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1632970/000119312526380473/0001193125-26-380473-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1632970/000119312526380473/ahr-20260902.htm,False,
AHR,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1632970/000119312526380473/0001193125-26-380473-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1632970/000119312526380473/ahr-ex10_1.htm,False,
AHR,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1632970/000119312526380473/0001193125-26-380473-index.htm,EX-10.2,EX-10.2,https://www.sec.gov/Archives/edgar/data/1632970/000119312526380473/ahr-ex10_2.htm,False,
AHR,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1632970/000119312526380473/0001193125-26-380473-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1632970/000119312526380473/ahr-ex99_1.htm,False,
None,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/2089126/000119312526380472/0001193125-26-380472-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2089126/000119312526380472/ck0002089126-20260901.htm,True,
None,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/2089126/000119312526380472/0001193125-26-380472-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/2089126/000119312526380472/ck0002089126-ex10_1.htm,True,
CSWCZ,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/0000017313-26-000136-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/cswc-20260902.htm,True,
CSWCZ,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/0000017313-26-000136-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/a4arcreditagreementcswc_in.htm,True,
CSWCZ,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/0000017313-26-000136-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/cswc-pressreleasexcreditfa.htm,False,
CSWC,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/0000017313-26-000136-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/cswc-20260902.htm,True,
CSWC,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/0000017313-26-000136-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/a4arcreditagreementcswc_in.htm,True,
CSWC,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/0000017313-26-000136-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/17313/000001731326000136/cswc-pressreleasexcreditfa.htm,False,
None,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/15357/000110465926104796/0001104659-26-104796-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/15357/000110465926104796/csgn-20260831x8k.htm,True,
None,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/15357/000110465926104796/0001104659-26-104796-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/15357/000110465926104796/csgn-20260831xex10d1.htm,False,
XHLD,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/2030954/000149315226041263/0001493152-26-041263-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2030954/000149315226041263/form8-k.htm,False,
FDXF,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/2082247/000110465926104793/0001104659-26-104793-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/2082247/000110465926104793/tm2624680d1_8k.htm,False,
SOUN,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/0001213900-26-096796-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/ea0304366-8k425_sound.htm,False,
SOUNW,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/0001213900-26-096796-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/ea0304366-8k425_sound.htm,False,
ATSPU,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/0001213900-26-096796-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/ea0304366-8k425_sound.htm,False,
ATSPW,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/0001213900-26-096796-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/ea0304366-8k425_sound.htm,False,
ATSPT,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/0001213900-26-096796-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/1840856/000121390026096796/ea0304366-8k425_sound.htm,False,
LPSN,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1102993/000119312526380467/0001193125-26-380467-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1102993/000119312526380467/d14310d8k.htm,False,
LPSN,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1102993/000119312526380467/0001193125-26-380467-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1102993/000119312526380467/d14310dex991.htm,False,
None,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1901037/000110465926104789/0001104659-26-104789-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/1901037/000110465926104789/tm2624402d1_8k.htm,False,
DYNR,2026-09-02 00:00:00,https://www.sec.gov/Archives/edgar/data/1111741/000119312526380436/0001193125-26-380436-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1111741/000119312526380436/dynr-20260901.htm,True,
