symbol,filingDate,filing_detail_url,document_type
CFACU,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1818644/000094787126000868/0000947871-26-000868-index.htm,8-K
LIDRW,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1818644/000094787126000868/0000947871-26-000868-index.htm,8-K
LIDR,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1818644/000094787126000868/0000947871-26-000868-index.htm,8-K
LILA,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1712184/000171218426000148/0001712184-26-000148-index.htm,8-K
LILAK,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1712184/000171218426000148/0001712184-26-000148-index.htm,8-K
LILAB,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1712184/000171218426000148/0001712184-26-000148-index.htm,8-K
IPW,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1830072/000168316826007176/0001683168-26-007176-index.htm,8-K
AUID,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1534154/000121390026100201/0001213900-26-100201-index.htm,8-K
None,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/2033383/000149315226042767/0001493152-26-042767-index.htm,8-K
CDW,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1402057/000119312526392039/0001193125-26-392039-index.htm,8-K
PLSE,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1625101/000143774926030456/0001437749-26-030456-index.htm,8-K
OKE,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1039684/000119312526392003/0001193125-26-392003-index.htm,8-K
FSHPU,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1850059/000182912626010118/0001829126-26-010118-index.htm,8-K
FSHPR,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1850059/000182912626010118/0001829126-26-010118-index.htm,8-K
FSHP,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1850059/000182912626010118/0001829126-26-010118-index.htm,8-K
CSWCZ,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/17313/000001731326000157/0000017313-26-000157-index.htm,8-K
CSWC,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/17313/000001731326000157/0000017313-26-000157-index.htm,8-K
DELL,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1571996/000119312526391976/0001193125-26-391976-index.htm,8-K
TENB,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1660280/000166028026000039/0001660280-26-000039-index.htm,8-K
None,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1812554/000162828026062059/0001628280-26-062059-index.htm,8-K
AN,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/350698/000119312526391953/0001193125-26-391953-index.htm,8-K
None,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1869453/000119312526391951/0001193125-26-391951-index.htm,8-K
OTF,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/1747777/000119312526391950/0001193125-26-391950-index.htm,8-K
RWTO,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/930236/000110465926107919/0001104659-26-107919-index.htm,8-K
RWTN,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/930236/000110465926107919/0001104659-26-107919-index.htm,8-K
RWT,2026-09-15 00:00:00,https://www.sec.gov/Archives/edgar/data/930236/000110465926107919/0001104659-26-107919-index.htm,8-K
