symbol,filingDate,filing_detail_url,document_type,document_description,document_url,matched,error
POLEU,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/0001213900-26-097296-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/ea0304637-8k_andretti2.htm,True,
POLEU,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/0001213900-26-097296-index.htm,EX-10.1,FORM OF NON-REDEMPTION AGREEMENT,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/ea030463701ex10-1.htm,False,
POLEW,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/0001213900-26-097296-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/ea0304637-8k_andretti2.htm,True,
POLEW,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/0001213900-26-097296-index.htm,EX-10.1,FORM OF NON-REDEMPTION AGREEMENT,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/ea030463701ex10-1.htm,False,
POLE,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/0001213900-26-097296-index.htm,8-K,CURRENT REPORT,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/ea0304637-8k_andretti2.htm,True,
POLE,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/0001213900-26-097296-index.htm,EX-10.1,FORM OF NON-REDEMPTION AGREEMENT,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/ea030463701ex10-1.htm,False,
RLGT,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/1171155/000119312526382100/0001193125-26-382100-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1171155/000119312526382100/rlgt-20260831.htm,False,
RLGT,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/1171155/000119312526382100/0001193125-26-382100-index.htm,EX-10.1,EX-10.1,https://www.sec.gov/Archives/edgar/data/1171155/000119312526382100/rlgt-ex10_1.htm,False,
None,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/2147219/000110465926105110/0001104659-26-105110-index.htm,8-K,FORM 8-K,https://www.sec.gov/Archives/edgar/data/2147219/000110465926105110/tm2624725d1_8k.htm,False,
None,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/2147219/000110465926105110/0001104659-26-105110-index.htm,EX-99.1,EXHIBIT 99.1,https://www.sec.gov/Archives/edgar/data/2147219/000110465926105110/tm2624725d1_ex99-1.htm,False,
MMMB,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/0001493152-26-041400-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/form8-k.htm,False,
MMMB,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/0001493152-26-041400-index.htm,EX-99.1,EX-99.1,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/ex99-1.htm,True,
MAMA,2026-09-03 00:00:00,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/0001493152-26-041400-index.htm,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/form8-k.htm,False,
