symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
POLEU,0002025341,2026-09-03 00:00:00,2026-09-03 17:26:46,8-K,False,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/0001213900-26-097296-index.htm,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/ea0304637-8k_andretti2.htm
POLEW,0002025341,2026-09-03 00:00:00,2026-09-03 17:26:46,8-K,False,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/0001213900-26-097296-index.htm,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/ea0304637-8k_andretti2.htm
POLE,0002025341,2026-09-03 00:00:00,2026-09-03 17:26:46,8-K,False,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/0001213900-26-097296-index.htm,https://www.sec.gov/Archives/edgar/data/2025341/000121390026097296/ea0304637-8k_andretti2.htm
RLGT,0001171155,2026-09-03 00:00:00,2026-09-03 17:20:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1171155/000119312526382100/0001193125-26-382100-index.htm,https://www.sec.gov/Archives/edgar/data/1171155/000119312526382100/rlgt-20260831.htm
None,0002147219,2026-09-03 00:00:00,2026-09-03 17:18:30,8-K,True,https://www.sec.gov/Archives/edgar/data/2147219/000110465926105110/0001104659-26-105110-index.htm,https://www.sec.gov/Archives/edgar/data/2147219/000110465926105110/tm2624725d1_ex99-1.htm
MMMB,0001520358,2026-09-03 00:00:00,2026-09-03 17:17:36,8-K,True,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/0001493152-26-041400-index.htm,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/ex99-1.htm
MAMA,0001520358,2026-09-03 00:00:00,2026-09-03 17:17:36,8-K,True,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/0001493152-26-041400-index.htm,https://www.sec.gov/Archives/edgar/data/1520358/000149315226041400/ex99-1.htm
CLRI,0001362516,2026-09-03 00:00:00,2026-09-03 17:16:57,8-K,False,https://www.sec.gov/Archives/edgar/data/1362516/000109181826000137/0001091818-26-000137-index.htm,https://www.sec.gov/Archives/edgar/data/1362516/000109181826000137/clri-20260903_8k.htm
MODD,0001074871,2026-09-03 00:00:00,2026-09-03 17:15:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1074871/000121390026097280/0001213900-26-097280-index.htm,https://www.sec.gov/Archives/edgar/data/1074871/000121390026097280/ea0304617-8k_modular.htm
LVWR,0001898795,2026-09-03 00:00:00,2026-09-03 17:10:19,8-K,False,https://www.sec.gov/Archives/edgar/data/1898795/000189879526000093/0001898795-26-000093-index.htm,https://www.sec.gov/Archives/edgar/data/1898795/000189879526000093/lvwr-20260831.htm
LVWR-WT,0001898795,2026-09-03 00:00:00,2026-09-03 17:10:19,8-K,False,https://www.sec.gov/Archives/edgar/data/1898795/000189879526000093/0001898795-26-000093-index.htm,https://www.sec.gov/Archives/edgar/data/1898795/000189879526000093/lvwr-20260831.htm
NCPL,0001414767,2026-09-03 00:00:00,2026-09-03 17:10:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1414767/000149315226041397/0001493152-26-041397-index.htm,https://www.sec.gov/Archives/edgar/data/1414767/000149315226041397/form8-k.htm
NCPLW,0001414767,2026-09-03 00:00:00,2026-09-03 17:10:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1414767/000149315226041397/0001493152-26-041397-index.htm,https://www.sec.gov/Archives/edgar/data/1414767/000149315226041397/form8-k.htm
MAYAU,0002028355,2026-09-03 00:00:00,2026-09-03 17:07:20,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/0001213900-26-097265-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/ea0304463-8k425_inflection5.htm
IPEX,0002028355,2026-09-03 00:00:00,2026-09-03 17:07:20,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/0001213900-26-097265-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/ea0304463-8k425_inflection5.htm
IPEXR,0002028355,2026-09-03 00:00:00,2026-09-03 17:07:20,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/0001213900-26-097265-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/ea0304463-8k425_inflection5.htm
IPEXU,0002028355,2026-09-03 00:00:00,2026-09-03 17:07:20,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/0001213900-26-097265-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/ea0304463-8k425_inflection5.htm
MAYAR,0002028355,2026-09-03 00:00:00,2026-09-03 17:07:20,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/0001213900-26-097265-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/ea0304463-8k425_inflection5.htm
MAYA,0002028355,2026-09-03 00:00:00,2026-09-03 17:07:20,8-K,False,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/0001213900-26-097265-index.htm,https://www.sec.gov/Archives/edgar/data/2028355/000121390026097265/ea0304463-8k425_inflection5.htm
None,0001479915,2026-09-03 00:00:00,2026-09-03 17:06:37,8-K,False,https://www.sec.gov/Archives/edgar/data/1479915/000149315226041396/0001493152-26-041396-index.htm,https://www.sec.gov/Archives/edgar/data/1479915/000149315226041396/form8-k.htm
IMVT,0001764013,2026-09-03 00:00:00,2026-09-03 17:05:38,8-K,False,https://www.sec.gov/Archives/edgar/data/1764013/000176401326000106/0001764013-26-000106-index.htm,https://www.sec.gov/Archives/edgar/data/1764013/000176401326000106/imvt-20260902.htm
SMA,0001585389,2026-09-03 00:00:00,2026-09-03 17:01:11,8-K,False,https://www.sec.gov/Archives/edgar/data/1585389/000119312526382053/0001193125-26-382053-index.htm,https://www.sec.gov/Archives/edgar/data/1585389/000119312526382053/ck0001585389-20260903.htm
SMST,0001585389,2026-09-03 00:00:00,2026-09-03 17:01:11,8-K,False,https://www.sec.gov/Archives/edgar/data/1585389/000119312526382053/0001193125-26-382053-index.htm,https://www.sec.gov/Archives/edgar/data/1585389/000119312526382053/ck0001585389-20260903.htm
STSFF,0001585389,2026-09-03 00:00:00,2026-09-03 17:01:11,8-K,False,https://www.sec.gov/Archives/edgar/data/1585389/000119312526382053/0001193125-26-382053-index.htm,https://www.sec.gov/Archives/edgar/data/1585389/000119312526382053/ck0001585389-20260903.htm
ALB,0000915913,2026-09-03 00:00:00,2026-09-03 17:00:33,8-K,False,https://www.sec.gov/Archives/edgar/data/915913/000114036126035623/0001140361-26-035623-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000114036126035623/ef20081522_8k.htm
