symbol,filingDate,filing_detail_url,document_type
VIVK,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1450704/000182912626007719/0001829126-26-007719-index.htm,8-K
GTN-A,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/43196/000143774926023973/0001437749-26-023973-index.htm,8-K
GTN,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/43196/000143774926023973/0001437749-26-023973-index.htm,8-K
GOCOQ,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1808220/000162828026049063/0001628280-26-049063-index.htm,8-K
GOCO,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1808220/000162828026049063/0001628280-26-049063-index.htm,8-K
NUTX,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1479681/000162828026049061/0001628280-26-049061-index.htm,8-K
CLNH,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1479681/000162828026049061/0001628280-26-049061-index.htm,8-K
BURU,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/0001193125-26-310537-index.htm,8-K
TWND-WT,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/0001193125-26-310537-index.htm,8-K
TWND,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/0001193125-26-310537-index.htm,8-K
TWND-UN,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1814215/000119312526310537/0001193125-26-310537-index.htm,8-K
NNDM,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1643303/000119312526310479/0001193125-26-310479-index.htm,8-K
TLSS,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1463208/000149315226034098/0001493152-26-034098-index.htm,8-K
None,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/27430/000078725026000033/0000787250-26-000033-index.htm,8-K
DPL,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/787250/000078725026000033/0000787250-26-000033-index.htm,8-K
SBEV-WT,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1553788/000173112226000962/0001731122-26-000962-index.htm,8-K
SBEV,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1553788/000173112226000962/0001731122-26-000962-index.htm,8-K
None,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/2110119/000121390026080043/0001213900-26-080043-index.htm,8-K
FFBC,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/708955/000110465926085424/0001104659-26-085424-index.htm,8-K
FNWD,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/919864/000119312526310388/0001193125-26-310388-index.htm,8-K
KIDZW,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/2022308/000147793226004422/0001477932-26-004422-index.htm,8-K
KIDZ,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/2022308/000147793226004422/0001477932-26-004422-index.htm,8-K
HAFC,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1109242/000117184326004799/0001171843-26-004799-index.htm,8-K
FDP,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1047340/000104734026000033/0001047340-26-000033-index.htm,8-K
DMC,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1047340/000104734026000033/0001047340-26-000033-index.htm,8-K
TGL,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1905956/000121390026080028/0001213900-26-080028-index.htm,8-K
HSPO,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1946021/000192998026000372/0001929980-26-000372-index.htm,8-K
HSPOW,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1946021/000192998026000372/0001929980-26-000372-index.htm,8-K
HSPOR,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1946021/000192998026000372/0001929980-26-000372-index.htm,8-K
HSPOU,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1946021/000192998026000372/0001929980-26-000372-index.htm,8-K
PNM,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1108426/000110842626000044/0001108426-26-000044-index.htm,8-K
TXNM,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1108426/000110842626000044/0001108426-26-000044-index.htm,8-K
PNMXO,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/81023/000110842626000044/0001108426-26-000044-index.htm,8-K
HMN,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/850141/000085014126000028/0000850141-26-000028-index.htm,8-K
HMN,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/850141/000085014126000027/0000850141-26-000027-index.htm,8-K
MBAVW,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/2016072/000121390026080019/0001213900-26-080019-index.htm,8-K
MBAV,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/2016072/000121390026080019/0001213900-26-080019-index.htm,8-K
MBAVU,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/2016072/000121390026080019/0001213900-26-080019-index.htm,8-K
ISSC,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/836690/000110465926085413/0001104659-26-085413-index.htm,8-K
ACU,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/2098/000119312526310329/0001193125-26-310329-index.htm,8-K
UHS,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/352915/000119312526310330/0001193125-26-310330-index.htm,8-K
UHID,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/352915/000119312526310330/0001193125-26-310330-index.htm,8-K
None,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1131131/000092963826002653/0000929638-26-002653-index.htm,8-K
None,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/2099541/000092963826002653/0000929638-26-002653-index.htm,8-K
DEH,2026-07-21 00:00:00,https://www.sec.gov/Archives/edgar/data/1812173/000121390026080011/0001213900-26-080011-index.htm,8-K
