symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
None,0001971381,2026-06-25 00:00:00,2026-06-25 17:31:04,8-K,False,https://www.sec.gov/Archives/edgar/data/1971381/000119312526283091/0001193125-26-283091-index.htm,https://www.sec.gov/Archives/edgar/data/1971381/000119312526283091/ck0001971381-20260625.htm
RAAQW,0002052161,2026-06-25 00:00:00,2026-06-25 17:28:06,8-K,False,https://www.sec.gov/Archives/edgar/data/2052161/000121390026072153/0001213900-26-072153-index.htm,https://www.sec.gov/Archives/edgar/data/2052161/000121390026072153/ea0296006-8k425_real.htm
RAAQ,0002052161,2026-06-25 00:00:00,2026-06-25 17:28:06,8-K,False,https://www.sec.gov/Archives/edgar/data/2052161/000121390026072153/0001213900-26-072153-index.htm,https://www.sec.gov/Archives/edgar/data/2052161/000121390026072153/ea0296006-8k425_real.htm
RAAQU,0002052161,2026-06-25 00:00:00,2026-06-25 17:28:06,8-K,False,https://www.sec.gov/Archives/edgar/data/2052161/000121390026072153/0001213900-26-072153-index.htm,https://www.sec.gov/Archives/edgar/data/2052161/000121390026072153/ea0296006-8k425_real.htm
GXGXU,0001752828,2026-06-25 00:00:00,2026-06-25 17:27:32,8-K,False,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/0001493152-26-030199-index.htm,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/form8-k.htm
GXGXW,0001752828,2026-06-25 00:00:00,2026-06-25 17:27:32,8-K,False,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/0001493152-26-030199-index.htm,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/form8-k.htm
GXGX,0001752828,2026-06-25 00:00:00,2026-06-25 17:27:32,8-K,False,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/0001493152-26-030199-index.htm,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/form8-k.htm
CELUW,0001752828,2026-06-25 00:00:00,2026-06-25 17:27:32,8-K,False,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/0001493152-26-030199-index.htm,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/form8-k.htm
CELU,0001752828,2026-06-25 00:00:00,2026-06-25 17:27:32,8-K,False,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/0001493152-26-030199-index.htm,https://www.sec.gov/Archives/edgar/data/1752828/000149315226030199/form8-k.htm
HOOD,0001783879,2026-06-25 00:00:00,2026-06-25 17:25:27,8-K,False,https://www.sec.gov/Archives/edgar/data/1783879/000178387926000077/0001783879-26-000077-index.htm,https://www.sec.gov/Archives/edgar/data/1783879/000178387926000077/hood-20260622.htm
RELI,0001812727,2026-06-25 00:00:00,2026-06-25 17:25:26,8-K,False,https://www.sec.gov/Archives/edgar/data/1812727/000149315226030196/0001493152-26-030196-index.htm,https://www.sec.gov/Archives/edgar/data/1812727/000149315226030196/form8-k.htm
RELIW,0001812727,2026-06-25 00:00:00,2026-06-25 17:25:26,8-K,False,https://www.sec.gov/Archives/edgar/data/1812727/000149315226030196/0001493152-26-030196-index.htm,https://www.sec.gov/Archives/edgar/data/1812727/000149315226030196/form8-k.htm
EZRA,0001812727,2026-06-25 00:00:00,2026-06-25 17:25:26,8-K,False,https://www.sec.gov/Archives/edgar/data/1812727/000149315226030196/0001493152-26-030196-index.htm,https://www.sec.gov/Archives/edgar/data/1812727/000149315226030196/form8-k.htm
ASPI,0001921865,2026-06-25 00:00:00,2026-06-25 17:24:49,8-K,False,https://www.sec.gov/Archives/edgar/data/1921865/000147793226004020/0001477932-26-004020-index.htm,https://www.sec.gov/Archives/edgar/data/1921865/000147793226004020/aspi_8k.htm
LOKV,0002048951,2026-06-25 00:00:00,2026-06-25 17:23:36,8-K,True,https://www.sec.gov/Archives/edgar/data/2048951/000119312526283064/0001193125-26-283064-index.htm,https://www.sec.gov/Archives/edgar/data/2048951/000119312526283064/d148000dex991.htm
LOKVU,0002048951,2026-06-25 00:00:00,2026-06-25 17:23:36,8-K,True,https://www.sec.gov/Archives/edgar/data/2048951/000119312526283064/0001193125-26-283064-index.htm,https://www.sec.gov/Archives/edgar/data/2048951/000119312526283064/d148000dex991.htm
