symbol,cik,filingDate,acceptedDate,formType,hasFinancials,link,finalLink
OTLKW,0001649989,2026-06-26 00:00:00,2026-06-26 17:30:25,8-K,False,https://www.sec.gov/Archives/edgar/data/1649989/000110465926078337/0001104659-26-078337-index.htm,https://www.sec.gov/Archives/edgar/data/1649989/000110465926078337/tm2619105d1_8k.htm
OTLK,0001649989,2026-06-26 00:00:00,2026-06-26 17:30:25,8-K,False,https://www.sec.gov/Archives/edgar/data/1649989/000110465926078337/0001104659-26-078337-index.htm,https://www.sec.gov/Archives/edgar/data/1649989/000110465926078337/tm2619105d1_8k.htm
LGL,0000061004,2026-06-26 00:00:00,2026-06-26 17:30:21,8-K,False,https://www.sec.gov/Archives/edgar/data/61004/000143774926021864/0001437749-26-021864-index.htm,https://www.sec.gov/Archives/edgar/data/61004/000143774926021864/lglg20260626c_8k.htm
LGL-WT,0000061004,2026-06-26 00:00:00,2026-06-26 17:30:21,8-K,False,https://www.sec.gov/Archives/edgar/data/61004/000143774926021864/0001437749-26-021864-index.htm,https://www.sec.gov/Archives/edgar/data/61004/000143774926021864/lglg20260626c_8k.htm
GRAF-UN,0001897463,2026-06-26 00:00:00,2026-06-26 17:29:50,8-K,False,https://www.sec.gov/Archives/edgar/data/1897463/000110465926078336/0001104659-26-078336-index.htm,https://www.sec.gov/Archives/edgar/data/1897463/000110465926078336/tm2618324d10_8k.htm
GRAF-WT,0001897463,2026-06-26 00:00:00,2026-06-26 17:29:50,8-K,False,https://www.sec.gov/Archives/edgar/data/1897463/000110465926078336/0001104659-26-078336-index.htm,https://www.sec.gov/Archives/edgar/data/1897463/000110465926078336/tm2618324d10_8k.htm
LQDT,0001235468,2026-06-26 00:00:00,2026-06-26 17:28:06,8-K,False,https://www.sec.gov/Archives/edgar/data/1235468/000119312526285740/0001193125-26-285740-index.htm,https://www.sec.gov/Archives/edgar/data/1235468/000119312526285740/lqdt-20260622.htm
GME,0001326380,2026-06-26 00:00:00,2026-06-26 17:27:51,8-K,False,https://www.sec.gov/Archives/edgar/data/1326380/000132638026000035/0001326380-26-000035-index.htm,https://www.sec.gov/Archives/edgar/data/1326380/000132638026000035/form8-kxguidance.htm
MLCI,0002051820,2026-06-26 00:00:00,2026-06-26 17:25:48,8-K,False,https://www.sec.gov/Archives/edgar/data/2051820/000162828026045830/0001628280-26-045830-index.htm,https://www.sec.gov/Archives/edgar/data/2051820/000162828026045830/mlci-form8xkx2026annualmee.htm
SEM,0001320414,2026-06-26 00:00:00,2026-06-26 17:23:20,8-K,False,https://www.sec.gov/Archives/edgar/data/1320414/000110465926078332/0001104659-26-078332-index.htm,https://www.sec.gov/Archives/edgar/data/1320414/000110465926078332/tm2619083d1_8k.htm
HSCSW,0001468492,2026-06-26 00:00:00,2026-06-26 17:22:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1468492/000121390026072722/0001213900-26-072722-index.htm,https://www.sec.gov/Archives/edgar/data/1468492/000121390026072722/ea0296127-8k_heartsci.htm
HSCS,0001468492,2026-06-26 00:00:00,2026-06-26 17:22:33,8-K,False,https://www.sec.gov/Archives/edgar/data/1468492/000121390026072722/0001213900-26-072722-index.htm,https://www.sec.gov/Archives/edgar/data/1468492/000121390026072722/ea0296127-8k_heartsci.htm
None,0002033264,2026-06-26 00:00:00,2026-06-26 17:22:14,8-K,False,https://www.sec.gov/Archives/edgar/data/2033264/000149315226030348/0001493152-26-030348-index.htm,https://www.sec.gov/Archives/edgar/data/2033264/000149315226030348/form8-k.htm
WRB-PG,0000011544,2026-06-26 00:00:00,2026-06-26 17:22:06,8-K,False,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/0000011544-26-000030-index.htm,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/wrb-20260626.htm
WRB-PH,0000011544,2026-06-26 00:00:00,2026-06-26 17:22:06,8-K,False,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/0000011544-26-000030-index.htm,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/wrb-20260626.htm
WRB,0000011544,2026-06-26 00:00:00,2026-06-26 17:22:06,8-K,False,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/0000011544-26-000030-index.htm,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/wrb-20260626.htm
WRB-PE,0000011544,2026-06-26 00:00:00,2026-06-26 17:22:06,8-K,False,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/0000011544-26-000030-index.htm,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/wrb-20260626.htm
WRB-PF,0000011544,2026-06-26 00:00:00,2026-06-26 17:22:06,8-K,False,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/0000011544-26-000030-index.htm,https://www.sec.gov/Archives/edgar/data/11544/000001154426000030/wrb-20260626.htm
XHLD,0002030954,2026-06-26 00:00:00,2026-06-26 17:21:46,8-K,False,https://www.sec.gov/Archives/edgar/data/2030954/000149315226030347/0001493152-26-030347-index.htm,https://www.sec.gov/Archives/edgar/data/2030954/000149315226030347/form8-k.htm
None,0001337634,2026-06-26 00:00:00,2026-06-26 17:17:15,8-K,False,https://www.sec.gov/Archives/edgar/data/1337634/000119312526285715/0001193125-26-285715-index.htm,https://www.sec.gov/Archives/edgar/data/1337634/000119312526285715/d139272d8k.htm
UUUU,0001385849,2026-06-26 00:00:00,2026-06-26 17:16:27,8-K,False,https://www.sec.gov/Archives/edgar/data/1385849/000106299326003385/0001062993-26-003385-index.htm,https://www.sec.gov/Archives/edgar/data/1385849/000106299326003385/form8k.htm
MTNB,0001582554,2026-06-26 00:00:00,2026-06-26 17:15:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1582554/000149315226030342/0001493152-26-030342-index.htm,https://www.sec.gov/Archives/edgar/data/1582554/000149315226030342/form8-k.htm
AKTX,0001541157,2026-06-26 00:00:00,2026-06-26 17:15:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1541157/000149315226030341/0001493152-26-030341-index.htm,https://www.sec.gov/Archives/edgar/data/1541157/000149315226030341/form8-k.htm
CLTX,0001541157,2026-06-26 00:00:00,2026-06-26 17:15:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1541157/000149315226030341/0001493152-26-030341-index.htm,https://www.sec.gov/Archives/edgar/data/1541157/000149315226030341/form8-k.htm
None,0001337634,2026-06-26 00:00:00,2026-06-26 17:15:28,8-K,False,https://www.sec.gov/Archives/edgar/data/1337634/000119312526285713/0001193125-26-285713-index.htm,https://www.sec.gov/Archives/edgar/data/1337634/000119312526285713/d139930d8k.htm
CAPR,0001133869,2026-06-26 00:00:00,2026-06-26 17:15:16,8-K,False,https://www.sec.gov/Archives/edgar/data/1133869/000110465926078327/0001104659-26-078327-index.htm,https://www.sec.gov/Archives/edgar/data/1133869/000110465926078327/capr-20260626x8k.htm
CIIT,0001557798,2026-06-26 00:00:00,2026-06-26 17:15:14,8-K,False,https://www.sec.gov/Archives/edgar/data/1557798/000168316826005139/0001683168-26-005139-index.htm,https://www.sec.gov/Archives/edgar/data/1557798/000168316826005139/tianci_8k.htm
HCAC,0002079013,2026-06-26 00:00:00,2026-06-26 17:14:41,8-K,False,https://www.sec.gov/Archives/edgar/data/2079013/000182912626006943/0001829126-26-006943-index.htm,https://www.sec.gov/Archives/edgar/data/2079013/000182912626006943/hallchadwickacq_8k.htm
GEL,0001022321,2026-06-26 00:00:00,2026-06-26 17:11:03,8-K,False,https://www.sec.gov/Archives/edgar/data/1022321/000119312526285690/0001193125-26-285690-index.htm,https://www.sec.gov/Archives/edgar/data/1022321/000119312526285690/d150040d8k.htm
PAHC,0001069899,2026-06-26 00:00:00,2026-06-26 17:07:54,8-K,False,https://www.sec.gov/Archives/edgar/data/1069899/000110465926078323/0001104659-26-078323-index.htm,https://www.sec.gov/Archives/edgar/data/1069899/000110465926078323/tm2619111d1_8k.htm
CLAY,0001855467,2026-06-26 00:00:00,2026-06-26 17:06:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/0001493152-26-030338-index.htm,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/form8-k.htm
MOBXW,0001855467,2026-06-26 00:00:00,2026-06-26 17:06:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/0001493152-26-030338-index.htm,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/form8-k.htm
MOBX,0001855467,2026-06-26 00:00:00,2026-06-26 17:06:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/0001493152-26-030338-index.htm,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/form8-k.htm
CLAYU,0001855467,2026-06-26 00:00:00,2026-06-26 17:06:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/0001493152-26-030338-index.htm,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/form8-k.htm
CLAYW,0001855467,2026-06-26 00:00:00,2026-06-26 17:06:40,8-K,False,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/0001493152-26-030338-index.htm,https://www.sec.gov/Archives/edgar/data/1855467/000149315226030338/form8-k.htm
